SID,Provider/Channel,Compression,VPID,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider,Languages
9.0,Sadhna Plus News,MPEG-4/SD,8004.0,DVB-S2,13600.0,5/6,4176 H,tp 12,,,,Sadhna Plus News,https://www.lyngsat.com/tvchannels/in/Sadhna-Plus-News.html,False,DD Uttar Pradesh,
10.0,Bhakti Sagar,MPEG-4/SD,8007.0,DVB-S2,13600.0,5/6,4176 H,tp 12,,,,Bhakti Sagar,https://www.lyngsat.com/tvchannels/in/Bhakti-Sagar.html,False,DD Uttar Pradesh,
11.0,BVG,MPEG-4/SD,8010.0,DVB-S2,13600.0,5/6,4176 H,tp 12,,,,BVG,https://www.lyngsat.com/tvchannels/in/BVG.html,False,DD Uttar Pradesh,
13.0,Soham TV,MPEG-4/SD,8016.0,DVB-S2,13600.0,5/6,4176 H,tp 12,,,,Soham TV,https://www.lyngsat.com/tvchannels/in/Soham-TV.html,False,DD Uttar Pradesh,Hin
14.0,Onkar Only Truth TV,MPEG-4/SD,8019.0,DVB-S2,13600.0,5/6,4176 H,tp 12,,,,Onkar Only Truth TV,https://www.lyngsat.com/tvchannels/in/Onkar-Only-Truth-TV.html,False,DD Uttar Pradesh,Ben
15.0,News Hour,MPEG-4/SD,8022.0,DVB-S2,13600.0,5/6,4176 H,tp 12,,,,News Hour,https://www.lyngsat.com/tvchannels/in/News-Hour.html,False,DD Uttar Pradesh,Ben
16.0,Enrich TV,MPEG-4/SD,8025.0,DVB-S2,13600.0,5/6,4176 H,tp 12,,,,Enrich TV,https://www.lyngsat.com/tvchannels/in/Enrich-TV.html,False,DD Uttar Pradesh,
16.0,Enrich TV,MPEG-4/SD,8025.0,DVB-S2,13600.0,5/6,4176 H,tp 12,,,,Enrich TV,https://www.lyngsat.com/tvchannels/in/Enrich-TV.html,False,DD Uttar Pradesh,
17.0,TV 24 (India),MPEG-4/SD,8028.0,DVB-S2,13600.0,5/6,4176 H,tp 12,,,,TV 24 (India),https://www.lyngsat.com/tvchannels/in/TV-24.html,False,DD Uttar Pradesh,Hin
18.0,Daily Post,MPEG-4/SD,8031.0,DVB-S2,13600.0,5/6,4176 H,tp 12,,,,Daily Post,https://www.lyngsat.com/tvchannels/in/Daily-Post.html,False,DD Uttar Pradesh,
19.0,Lokshahi Marathi,MPEG-4/SD,8034.0,DVB-S2,13600.0,5/6,4176 H,tp 12,,,,Lokshahi Marathi,https://www.lyngsat.com/tvchannels/in/Lokshahi-Marathi.html,False,DD Uttar Pradesh,Mar
19.0,Lokshahi Marathi,MPEG-4/SD,8034.0,DVB-S2,13600.0,5/6,4176 H,tp 12,,,,Lokshahi Marathi,https://www.lyngsat.com/tvchannels/in/Lokshahi-Marathi.html,False,DD Uttar Pradesh,Mar
20.0,Sadhna Gold,MPEG-4/SD,8037.0,DVB-S2,13600.0,5/6,4176 H,tp 12,,,,Sadhna Gold,https://www.lyngsat.com/tvchannels/in/Sadhna-Gold.html,False,DD Uttar Pradesh,
,,,,,,,,,,,,DVB-S42503/4,,False,DD Uttar Pradesh,
,,,,,,,,,,,,DVB-S42503/4,,False,DD Uttar Pradesh,
,,,,,,,,,,,,DVB-S42503/4,,False,DD Uttar Pradesh,
,,,,,,,,,,,,DVB-S42503/4,,False,DD Uttar Pradesh,
,,,,,,,,,,,,DVB-S42503/4,,False,DD Uttar Pradesh,
,,,,,,,,,,,,DVB-S42503/4,,False,DD Uttar Pradesh,
,,,,,,,,,,,,DVB-S42503/4,,False,DD Uttar Pradesh,
,,,,,,,,,,,,DVB-S42503/4,,False,DD Uttar Pradesh,
,,,,,,,,,,,,DVB-S42503/4,,False,DD Uttar Pradesh,
,,,,,,,,,,,,DVB-S33303/4,,False,DD Uttar Pradesh,
,,,,,,,,,,,,DVB-S33303/4,,False,DD Uttar Pradesh,
,,,,,,,,,,,,DVB-S33303/4,,False,DD Uttar Pradesh,
,,,,,,,,,,,,DVB-S33303/4,,False,DD Uttar Pradesh,
,,,,,,,,,,,,DVB-S33303/4,,False,DD Uttar Pradesh,
,,,,,,,,,,,,DVB-S40003/4,,False,DD Uttar Pradesh,
