Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL
11670 H,11010 Htp B33K,5264,Canal do Cliente,,MPEG-4/HD,4400,4401 Por,,,
11670 H,11090 Vtp B28K,DVB-S230000,,Sky Brasil,,,,,NagravisionVideoguard,F Alisson230613
11670 H,11090 Htp B34K,DVB-S230000,,Sky Brasil,,,,,NagravisionVideoguard,C de Berazategui230430
11670 H,11130 Htp B35K,DVB-S30000,,Sky Brasil,,,,,NagravisionVideoguard,C de Berazategui221012
11670 H,11170 V,DVB-S30000,,Sky Brasil,,,,,NagravisionVideoguard,F Alisson230613
11670 H,11170 H,DVB-S30000,,Sky Brasil,,,,,NagravisionVideoguard,F Alisson230613
11670 H,11222 V,DVB-S230000,,Sky Brasil,,,,,NagravisionVideoguard,C de Berazategui230430
11670 H,11222 H,DVB-S230000,,Sky Brasil,,,,,NagravisionVideoguard,C de Berazategui230430
11670 H,11262 V,DVB-S230000,,Sky Brasil,,,,,NagravisionVideoguard,C de Berazategui230429
11670 H,11262 H,DVB-S2300002/3,,Sky Brasil,,,,,NagravisionVideoguard,F Alisson230613
11670 H,11302 V,DVB-S230000,,Sky Brasil,,,,,NagravisionVideoguard,C de Berazategui230429
11670 H,11302 H,DVB-S30000,,Sky Brasil,,,,,NagravisionVideoguard,C de Berazategui230430
11670 H,11302 H,3,[Sky info card],,MPEG-2/SD,521,,,,
11670 H,11302 H,5,[test card],,MPEG-2/SD,531,,,,
11670 H,11342 V,DVB-S2300002/3,,Sky Brasil,,,,,NagravisionVideoguard,C de Berazategui230429
11670 H,11342 H,DVB-S230000,,Sky Brasil,,,,,NagravisionVideoguard,C de Berazategui230501
11670 H,11382 V,DVB-S2300002/3,,Sky Brasil,,,,,NagravisionVideoguard,C de Berazategui230429
11670 H,11382 H,DVB-S2300002/3,,Sky Brasil,,,,,NagravisionVideoguard,C de Berazategui230518
11670 H,11422 V,DVB-S2300002/3,,Sky Brasil,,,,,NagravisionVideoguard,C de Berazategui230429
11670 H,11422 H,DVB-S2300002/3,,Sky Brasil,,,,,NagravisionVideoguard,F Alisson230613
11670 H,11422 H,5428,Sky Brasil promo,,,542,632 Por,,,
11670 H,11470 V,DVB-S230000,,Sky Brasil,,,,,NagravisionVideoguard,C de Berazategui230426
11670 H,11470 H,DVB-S230000,,Sky Brasil,,,,,NagravisionVideoguard,C de Berazategui230810
11670 H,11510 V,DVB-S230000,,Sky Brasil,,,,,NagravisionVideoguard,O Ponce240104
11670 H,11510 H,DVB-S230000,,Sky Brasil,,,,,NagravisionVideoguard,C de Berazategui230426
11670 H,11550 V,DVB-S230000,,Sky Brasil,,,,,NagravisionVideoguard,C de Berazategui240203
11670 H,11550 H,DVB-S230000,,Sky Brasil,,,,,NagravisionVideoguard,C de Berazategui230426
11670 H,11590 V,DVB-S230000,,Sky Brasil,,,,,,C de Berazategui240327
11670 H,11590 V,5521,[Globoplay test card],,MPEG-4/HD,4096,4098 Por,,,
11670 H,11590 V,5522,Woohoo,,MPEG-4/HD,4112,4114 Por,,new,
11670 H,11590 V,5523,HGTV Brasil,,MPEG-4/HD,4128,4130 Por,,new,
11670 H,11590 V,5524,HBO Pop Brasil,,MPEG-4/HD,4144,4146 Por,,new,
11670 H,11590 V,5525,Golf Channel Latin America,,MPEG-4/HD,4160,4162 Por,,new,
11670 H,11590 V,5526,Discovery Turbo Brasil,,MPEG-4/HD,4176,4178 Por,,new,
11670 H,11590 H,DVB-S230000,,Sky Brasil,,,,,NagravisionVideoguard,C de Berazategui230426
11670 H,11630 V,DVB-S230000,,Sky Brasil,,,,,Verimatrix (B)NagravisionVideoguard,C de Berazategui240203
11670 H,11630 H,DVB-S230000,,Sky Brasil,,,,,NagravisionVideoguard,C de Berazategui220905
11670 H,11670 V,DVB-S230000,,Sky Brasil,,,,,Verimatrix (B)NagravisionVideoguard,C de Berazategui230516
11670 H,11670 H,DVB-S230000,,Sky Brasil,,,,,Verimatrix (B)Videoguard,C de Berazategui231230
