Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,is_Provider,Provider
12731 VEurope,DVB-S28PSK15805/6,,(feeds),,,,,,Stanley_cassidyRoli210526,12731 V,,,,,False,
12737 Htp 24Europe,DVB-S28PSK50003/4,,(feeds),,,,,,Roli221015,12737 H,tp 24,,,,False,
12743 Htp 24Europe,DVB-S28PSK50003/4,,(feeds),,,,,,Roli221015,12743 H,tp 24,,,,False,
11510 HMiddle East50-52,DVB-S28PSK44443/4,1.0,Media Office,,?-1MPEG-4/HD,33.0,7.9  34 Ara,,N Stanislav221203,11510 H,,50-52,,,False,
12439 HEurope46-48,DVB-S28PSK44443/4,1.0,Media Office,,65535-1MPEG-4/HD,33.0,7.9  34 Ara,,N Stanislav220707,12439 H,,46-48,,,False,
11514 HMiddle East50-52,DVB-S28PSK21425/6,1.0,Alsumaria,,1-0MPEG-4/HD,512.0,9.44112 Ara,,D Lita210227,11514 H,,50-52,,,False,
11514 HMiddle East50-52,DVB-S28PSK21425/6,1.0,Sumer FM,,,,4128 Ara,,,11514 H,,50-52,,,False,
12117 HEurope46-48,DVB-S28PSK300005/6,,A1 Bulgaria,,926-177,,9.4,Conax,S Günes240309,12117 H,,46-48,Conax,,False,
12137 VEurope46-48,DVB-S28PSK300005/6,,A1 Bulgaria,,926-178,,9.4,Conax,S Günes240309,12137 V,,46-48,Conax,,False,
12309 HEurope46-48,DVB-S28PSK300005/6,,A1 Bulgaria,,926-2833,,9.4,ConaxNagravision,S Günes240309,12309 H,,46-48,"Conax,Nagravision",,False,
12117 HEurope46-48,DVB-S28PSK300005/6,131.0,The Voice TV,,HEVC,4101.0,4102 Bul,,,12117 H,,46-48,,,False,
12271 HEurope46-48,DVB-S300007/8,1015.0,The Voice TV,,MPEG-2/SD,848.0,849 Bul,,,12271 H,,46-48,,,False,
12156 HEurope46-48,DVB-S28PSK300005/6,,Bulsatcom,,1-7,,9.4,BulcryptConaxNagravision,M Al-Taie240102,12156 H,,46-48,"Bulcrypt,Conax,Nagravision",,False,
12194 HEurope46-48,DVB-S300007/8,,Bulsatcom,,1-2,,7.2,BulcryptConaxNagravision,M Al-Taie240122,12194 H,,46-48,"Bulcrypt,Conax,Nagravision",,False,
12213 VEurope46-48,DVB-S300007/8,,Bulsatcom,,1-4,,7.2,BulcryptConaxNagravision,M Al-Taie240212,12213 V,,46-48,"Bulcrypt,Conax,Nagravision",,False,
12271 HEurope46-48,DVB-S300007/8,,Bulsatcom,,1-1,,7.2,BulcryptConaxNagravision,M Al-Taie240212,12271 H,,46-48,"Bulcrypt,Conax,Nagravision",,False,
12463 HEurope46-48,DVB-S28PSK300005/6,,Bulsatcom,,1-5,,9.4,BulcryptConaxNagravision,Lexzie240327,12463 H,,46-48,"Bulcrypt,Conax,Nagravision",,False,
12482 VEurope46-48,DVB-S300007/8,,Bulsatcom,,1-3,,7.2,BulcryptConaxNagravision,EnoSat220710,12482 V,,46-48,"Bulcrypt,Conax,Nagravision",,False,
12524 HEurope46-48,DVB-S300007/8,,Bulsatcom,,1-6,,7.2,BulcryptConaxNagravision,M Al-Taie240212,12524 H,,46-48,"Bulcrypt,Conax,Nagravision",,False,
12175 VEurope46-48,DVB-S300007/8,,Orange România,,28-15,,7.2,ViaccessVideoguard,D Lita240330,12175 V,,46-48,"Viaccess,Videoguard",,False,
12251 VEurope46-48,DVB-S28PSK300003/4,,Orange România,,167-5228,,7.9,ViaccessVideoguard,M Al-Taie240130,12251 V,,46-48,"Viaccess,Videoguard",,False,
12290 VEurope46-48,DVB-S28PSK300003/4,,Orange România,,28-1,,7.9,ViaccessVideoguard,M Al-Taie231127,12290 V,,46-48,"Viaccess,Videoguard",,False,
12328 VEurope46-48,DVB-S28PSK300003/4,,Orange România,,28-2,,7.9,ViaccessVideoguard,S Günes240309,12328 V,,46-48,"Viaccess,Videoguard",,False,
12367 VEurope46-48,DVB-S28PSK300003/4,,Orange România,,28-3,,7.9,ViaccessVideoguard,M Al-Taie240130,12367 V,,46-48,"Viaccess,Videoguard",,False,
12405 VEurope46-48,DVB-S300007/8,,Orange România,,28-18,,7.2,ViaccessVideoguard,M Al-Taie240130,12405 V,,46-48,"Viaccess,Videoguard",,False,
12524 VEurope46-48,DVB-S300007/8,,Orange România,,28-13,,7.2,ViaccessVideoguard,M Al-Taie240130,12524 V,,46-48,"Viaccess,Videoguard",,False,
12565 VEurope46-48,DVB-S300007/8,,Orange România,,28-14,,7.2,ViaccessVideoguard,M Al-Taie231127,12565 V,,46-48,"Viaccess,Videoguard",,False,
12606 VEurope46-48,DVB-S28PSK300003/4,,Orange România,,167-5233,,7.9,ViaccessVideoguard,M Al-Taie231127,12606 V,,46-48,"Viaccess,Videoguard",,False,
12647 VEurope46-48,DVB-S300007/8,,Orange România,,28-16,,7.2,ViaccessVideoguard,M Al-Taie231127,12647 V,,46-48,"Viaccess,Videoguard",,False,
12688 VEurope46-48,DVB-S300007/8,,Orange România,,28-17,,7.2,ViaccessVideoguard,M Al-Taie240130,12688 V,,46-48,"Viaccess,Videoguard",,False,
12194 HEurope46-48,DVB-S300007/8,50.0,Radio 1 Rock,,,,877 Bul,,,12194 H,,46-48,,,False,
12194 HEurope46-48,DVB-S300007/8,51.0,NRJ Bulgaria,,,,879 Bul,,,12194 H,,46-48,,,False,
12194 HEurope46-48,DVB-S300007/8,52.0,BG Radio,,,,882 Bul,,,12194 H,,46-48,,,False,
12194 HEurope46-48,DVB-S300007/8,53.0,Darik Radio,,,,885 Bul,,,12194 H,,46-48,,,False,
12194 HEurope46-48,DVB-S300007/8,54.0,Tangra Mega Rock,,,,888 Bul,,,12194 H,,46-48,,,False,
12194 HEurope46-48,DVB-S300007/8,55.0,Radio Payner,,,,891 Bul,,,12194 H,,46-48,,,False,
12213 VEurope46-48,DVB-S300007/8,115.0,Fen Folk,,MPEG-2/SD,616.0,.17 Bul,,,12213 V,,46-48,,,False,
12213 VEurope46-48,DVB-S300007/8,119.0,Folklor TV,,MPEG-2/SD,632.0,633 Bul,,,12213 V,,46-48,,,False,
12213 VEurope46-48,DVB-S300007/8,121.0,Fen TV,,MPEG-2/SD,640.0,641 Bul,,,12213 V,,46-48,,,False,
12213 VEurope46-48,DVB-S300007/8,123.0,Balkanika Music TV,,MPEG-2/SD,648.0,649 Bul,,,12213 V,,46-48,,,False,
12224 HEurope46-48,DVB-S2QPSK133813/4,,ERT,,8492-2,,4.0,,Lexzie230826,12224 H,,46-48,,https://www.lyngsat.com/providers/gr/ERT.html,True,ERT
12224 HEurope46-48,DVB-S2QPSK133813/4,9.0,Vouli TV,,MPEG-4/SD,137.0,640 Gre,,,12224 H,,46-48,,,False,ERT
12224 HEurope46-48,DVB-S2QPSK133813/4,10.0,ERT 1,,MPEG-4/SD,138.0,650 Gre,,,12224 H,,46-48,,,False,ERT
12224 HEurope46-48,DVB-S2QPSK133813/4,40.0,ERT 1,,MPEG-4/HD,141.0,680 Gre 690 Qaa,,,12224 H,,46-48,,,False,ERT
12242 HEurope46-48,DVB-S2QPSK133813/4,3.0,ERT 1,,MPEG-4/SD,130.0,670 Gre,,,12242 H,,46-48,,,False,ERT
12224 HEurope46-48,DVB-S2QPSK133813/4,20.0,ERT 2,,MPEG-4/SD,139.0,6.0 Gre,,,12224 H,,46-48,,,False,ERT
12242 HEurope46-48,DVB-S2QPSK133813/4,1.0,ERT 2,,MPEG-4/HD,128.0,650 Gre,,,12242 H,,46-48,,,False,ERT
12224 HEurope46-48,DVB-S2QPSK133813/4,35.0,ERT 3,,MPEG-4/SD,142.0,691 Gre,,,12224 H,,46-48,,,False,ERT
12242 HEurope46-48,DVB-S2QPSK133813/4,2.0,ERT 3,,MPEG-4/HD,129.0,660 Gre,,,12242 H,,46-48,,,False,ERT
12224 HEurope46-48,DVB-S2QPSK133813/4,41.0,ERT News,,MPEG-4/HD,143.0,695 Gre,,,12224 H,,46-48,,,False,ERT
12242 HEurope46-48,DVB-S2QPSK133813/4,7.0,ERT News,,MPEG-4/SD,134.0,701 Gre,,,12242 H,,46-48,,,False,ERT
12224 HEurope46-48,DVB-S2QPSK133813/4,11.0,Proto Programma,,,,652 Gre,,,12224 H,,46-48,,,False,ERT
12224 HEurope46-48,DVB-S2QPSK133813/4,12.0,Kosmos,,,,653 Gre,,,12224 H,,46-48,,,False,ERT
12224 HEurope46-48,DVB-S2QPSK133813/4,13.0,Trito Maestro,,,,676 Gre,,,12224 H,,46-48,,,False,ERT
12224 HEurope46-48,DVB-S2QPSK133813/4,14.0,Deftero Paradosiaka,,,,677 Gre,,,12224 H,,46-48,,,False,ERT
12224 HEurope46-48,DVB-S2QPSK133813/4,21.0,Trito Programma,,,,661 Gre,,,12224 H,,46-48,,,False,ERT
12224 HEurope46-48,DVB-S2QPSK133813/4,22.0,Deftero Programma,,,,662 Gre,,,12224 H,,46-48,,,False,ERT
12224 HEurope46-48,DVB-S2QPSK133813/4,23.0,Deftero Laika,,,,675 Gre,,,12224 H,,46-48,,,False,ERT
12224 HEurope46-48,DVB-S2QPSK133813/4,31.0,ERA Spor,,,,671 Gre,,,12224 H,,46-48,,,False,ERT
12224 HEurope46-48,DVB-S2QPSK133813/4,32.0,I Foni tis Elladas,,,,672,,,12224 H,,46-48,,,False,ERT
12224 HEurope46-48,DVB-S2QPSK133813/4,33.0,Zeppelin 106.7,,,,673 Gre,,,12224 H,,46-48,,,False,ERT
12224 HEurope46-48,DVB-S2QPSK133813/4,34.0,Kosmos Jazz,,,,674 Gre,,,12224 H,,46-48,,,False,ERT
12242 HEurope46-48,DVB-S2QPSK133813/4,,,,8492-1,,4.0,,M Al-Taie230829,12242 H,,46-48,,,False,ERT
12242 HEurope46-48,DVB-S2QPSK133813/4,4.0,RIK Sat,,MPEG-4/SD,131.0,680 Gre,,,12242 H,,46-48,,,False,ERT
12242 HEurope46-48,DVB-S2QPSK133813/4,5.0,TV5Monde Europe,,MPEG-4/SD,132.0,690 Fre,,,12242 H,,46-48,,,False,ERT
12242 HEurope46-48,DVB-S2QPSK133813/4,6.0,BBC News Europe,,MPEG-4/SD,133.0,700 Eng,,,12242 H,,46-48,,,False,ERT
12271 HEurope46-48,DVB-S300007/8,1004.0,Magic TV (Bulgaria),,MPEG-2/SD,792.0,793 Bul,,,12271 H,,46-48,,,False,ERT
12338 HEurope46-48,DVB-S28PSK115682/3,,Digea,,8492-101,,6.6,BISS,N Stanislav220604,12338 H,,46-48,BISS,https://www.lyngsat.com/providers/gr/Digea.html,True,Digea
12338 HEurope46-48,DVB-S28PSK115682/3,,Digea,,8492-101,,6.6,BISS,N Stanislav220604,12338 H,,46-48,BISS,https://www.lyngsat.com/providers/gr/Digea.html,True,Digea
12338 HEurope46-48,DVB-S28PSK115682/3,,Digea,,8492-101,,6.6,BISS,N Stanislav220604,12338 H,,46-48,BISS,https://www.lyngsat.com/providers/gr/Digea.html,True,Digea
12352 HEurope46-48,DVB-S28PSK115682/3,,Digea,,8492-103,,6.6,BISS,N Stanislav220604,12352 H,,46-48,BISS,https://www.lyngsat.com/providers/gr/Digea.html,True,Digea
12352 HEurope46-48,DVB-S28PSK115682/3,,Digea,,8492-103,,6.6,BISS,N Stanislav220604,12352 H,,46-48,BISS,https://www.lyngsat.com/providers/gr/Digea.html,True,Digea
12352 HEurope46-48,DVB-S28PSK115682/3,,Digea,,8492-103,,6.6,BISS,N Stanislav220604,12352 H,,46-48,BISS,https://www.lyngsat.com/providers/gr/Digea.html,True,Digea
12414 Htp F5Europe46-48,DVB-S28PSK115682/3,,Digea,,8492-105,,6.6,BISS,N Stanislav220604,12414 H,tp F5,46-48,BISS,https://www.lyngsat.com/providers/gr/Digea.html,True,Digea
12414 Htp F5Europe46-48,DVB-S28PSK115682/3,,Digea,,8492-105,,6.6,BISS,N Stanislav220604,12414 H,tp F5,46-48,BISS,https://www.lyngsat.com/providers/gr/Digea.html,True,Digea
12414 Htp F5Europe46-48,DVB-S28PSK115682/3,,Digea,,8492-105,,6.6,BISS,N Stanislav220604,12414 H,tp F5,46-48,BISS,https://www.lyngsat.com/providers/gr/Digea.html,True,Digea
12338 HEurope46-48,DVB-S28PSK115682/3,1100.0,Alpha TV,,MPEG-4/HD,1110.0,1112 Gre,BISS,,12338 H,,46-48,BISS,,False,Digea
12414 Htp F5Europe46-48,DVB-S28PSK115682/3,3100.0,Alpha TV,,MPEG-4/SD,3110.0,3112 Gre,BISS,,12414 H,tp F5,46-48,BISS,,False,Digea
12338 HEurope46-48,DVB-S28PSK115682/3,1200.0,SKAÏ,,MPEG-4/HD,1210.0,1212 Gre,BISS,,12338 H,,46-48,BISS,,False,Digea
12414 Htp F5Europe46-48,DVB-S28PSK115682/3,3200.0,SKAÏ,,MPEG-4/SD,3210.0,3212 Gre,BISS,,12414 H,tp F5,46-48,BISS,,False,Digea
12338 HEurope46-48,DVB-S28PSK115682/3,1300.0,Ant1,,MPEG-4/HD,1310.0,1312 Gre,BISS,,12338 H,,46-48,BISS,,False,Digea
12414 Htp F5Europe46-48,DVB-S28PSK115682/3,3300.0,Ant1,,MPEG-4/SD,3310.0,3312 Gre,BISS,,12414 H,tp F5,46-48,BISS,,False,Digea
12338 HEurope46-48,DVB-S28PSK115682/3,1400.0,Open Beyond TV,,MPEG-4/HD,1410.0,1412 Gre,BISS,,12338 H,,46-48,BISS,,False,Digea
12414 Htp F5Europe46-48,DVB-S28PSK115682/3,3400.0,Open Beyond TV,,MPEG-4/SD,3410.0,3412 Gre,BISS,,12414 H,tp F5,46-48,BISS,,False,Digea
12352 HEurope46-48,DVB-S28PSK115682/3,1500.0,Star Channel (Greece),,MPEG-4/HD,1510.0,1512 Gre,BISS,,12352 H,,46-48,BISS,,False,Digea
12414 Htp F5Europe46-48,DVB-S28PSK115682/3,3500.0,Star Channel (Greece),,MPEG-4/SD,3510.0,3512 Gre,BISS,,12414 H,tp F5,46-48,BISS,,False,Digea
12352 HEurope46-48,DVB-S28PSK115682/3,1600.0,Mega TV (Greece),,MPEG-4/HD,1610.0,1612 Gre,BISS,,12352 H,,46-48,BISS,,False,Digea
12414 Htp F5Europe46-48,DVB-S28PSK115682/3,3600.0,Mega TV (Greece),,MPEG-4/SD,3610.0,3612 Gre,BISS,,12414 H,tp F5,46-48,BISS,,False,Digea
12352 HEurope46-48,DVB-S28PSK115682/3,1700.0,Makedonia TV,,MPEG-4/HD,1710.0,1712 Gre,BISS,,12352 H,,46-48,BISS,,False,Digea
12414 Htp F5Europe46-48,DVB-S28PSK115682/3,3700.0,Makedonia TV,,MPEG-4/SD,3710.0,3712 Gre,BISS,,12414 H,tp F5,46-48,BISS,,False,Digea
12482 VEurope46-48,DVB-S300007/8,23.0,Radio Vitosha East,,,,1601 Bul,,,12482 V,,46-48,,,False,Digea
12482 VEurope46-48,DVB-S300007/8,24.0,Radio Vitosha West,,,,.701 Bul,,,12482 V,,46-48,,,False,Digea
12482 VEurope46-48,DVB-S300007/8,25.0,Radio Veselina East,,,,1801 Bul,,,12482 V,,46-48,,,False,Digea
12482 VEurope46-48,DVB-S300007/8,26.0,Radio Veselina West,,,,1901 Bul,,,12482 V,,46-48,,,False,Digea
12482 VEurope46-48,DVB-S300007/8,27.0,Magic FM (Bulgaria),,,,2001 Bul,,,12482 V,,46-48,,,False,Digea
12482 VEurope46-48,DVB-S300007/8,29.0,The Voice Bulgaria,,,,2401 Bul,,,12482 V,,46-48,,,False,Digea
12482 VEurope46-48,DVB-S300007/8,62.0,Radio Veselina North,,,,2501 Bul,,,12482 V,,46-48,,,False,Digea
12482 VEurope46-48,DVB-S300007/8,63.0,Radio Veselina South,,,,2601 Bul,,,12482 V,,46-48,,,False,Digea
12524 VEurope46-48,DVB-S300007/8,500.0,Itsy Bitsy FM,,,,258 Rum,,,12524 V,,46-48,,,False,Digea
12606 VEurope46-48,DVB-S28PSK300003/4,703.0,B1,,MPEG-4/HD,37.0,38 Rum,,,12606 V,,46-48,,,False,Digea
12606 VEurope46-48,DVB-S28PSK300003/4,709.0,Trinitas TV,,MPEG-4/HD,55.0,56 Rum,,,12606 V,,46-48,,,False,Digea
12616 HEurope,DVB-S33333/4,,(Telekom Sports feeds),,,,,,Roli191109,12616 H,,,,,False,Digea
12656 Htp 22Europe46-48,DVB-S28PSK151553/4,,Intact Media Group,,366-0,,7.9,Conax,D Lita200615,12656 H,tp 22,46-48,Conax,https://www.lyngsat.com/providers/ro/Intact-Media-Group.html,True,Intact Media Group
12656 Htp 22Europe46-48,DVB-S28PSK151553/4,1.0,Antena 1 (Romania),,MPEG-4/SD,1120.0,1221 Rum,Conax,,12656 H,tp 22,46-48,Conax,,False,Intact Media Group
12656 Htp 22Europe46-48,DVB-S28PSK151553/4,7.0,Antena 1 (Romania),,MPEG-4/HD,7120.0,7221 Rum,Conax,,12656 H,tp 22,46-48,Conax,,False,Intact Media Group
12656 Htp 22Europe46-48,DVB-S28PSK151553/4,2.0,Antena Stars,,MPEG-4/SD,2120.0,2221 Rum,Conax,,12656 H,tp 22,46-48,Conax,,False,Intact Media Group
12656 Htp 22Europe46-48,DVB-S28PSK151553/4,3.0,Antena 3 CNN,,MPEG-4/SD,3120.0,3221 Rum,Conax,,12656 H,tp 22,46-48,Conax,,False,Intact Media Group
12656 Htp 22Europe46-48,DVB-S28PSK151553/4,4.0,Happy Channel,,MPEG-4/SD,4120.0,4221 Rum,Conax,,12656 H,tp 22,46-48,Conax,,False,Intact Media Group
12656 Htp 22Europe46-48,DVB-S28PSK151553/4,5.0,Zu TV,,MPEG-4/SD,5120.0,5221 Rum,Conax,,12656 H,tp 22,46-48,Conax,,False,Intact Media Group
12656 Htp 22Europe46-48,DVB-S28PSK151553/4,6.0,Antena International,,MPEG-2/SD,6120.0,6221 Rum,Conax,,12656 H,tp 22,46-48,Conax,,False,Intact Media Group
12656 Htp 22Europe46-48,DVB-S28PSK151553/4,55.0,Radio Zu,,,,6223 Rum,,,12656 H,tp 22,46-48,,,False,Intact Media Group
12656 Htp 22Europe46-48,DVB-S28PSK151553/4,56.0,Romantic FM,,,,3223 Rum,,,12656 H,tp 22,46-48,,,False,Intact Media Group
12688 VEurope46-48,DVB-S300007/8,324.0,Nasul TV,,MPEG-2/SD,611.0,612 Rum,,,12688 V,,46-48,,,False,Intact Media Group
12724 Htp 24Europe46-48,DVB-S28PSK62502/3,1.0,Kanal D Romania,,1337-6MPEG-4/HD,200.0,6.6 210 Rum,BISS 1,M Al-Taie231017,12724 H,tp 24,46-48,BISS 1,,False,Intact Media Group
