Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,is_Provider,Provider
11175 Htp 7Ukraine0,,,,,,,,,D ShimoniM Al-TaieEnoSat240105,11175 H,tp 7,0,,,False,
11414 Htp 10UUkraine0,DVB-S216APSK12502/3,,,,,,,,Jamie A240127,11414 H,tp 10U,0,,,False,
11291 Htp 9Ukraine,DVB-S216APSK54542/3,,(feeds),,,,,,Jamie A230528,11291 H,tp 9,,,,False,
11304 Htp 9Ukraine0,DVB-S88893/4,,Antenna Hungária,,1-1,,5.5,ConaxVerimatrix,N Stanislav220425,11304 H,tp 9,0,"Conax,Verimatrix",https://www.lyngsat.com/providers/hu/Antenna-Hungaria.html,True,Antenna Hungária
11304 Htp 9Ukraine0,DVB-S88893/4,2.0,Hír TV,,MPEG-2/SD,200.0,201 Hun,Conax,,11304 H,tp 9,0,Conax,,False,Antenna Hungária
11304 Htp 9Ukraine0,DVB-S88893/4,9.0,Da Vinci,,MPEG-4/HD,900.0,901 Pol 902 Qaa 903 Hun 904 Ukr 905 Rus 906 Bul 907 Gre,ConaxVerimatrix,,11304 H,tp 9,0,"Conax,Verimatrix",,False,Antenna Hungária
11304 Htp 9Ukraine0,DVB-S88893/4,10.0,Hír FM,,,,1001 Hun,Conax,,11304 H,tp 9,0,Conax,,False,Antenna Hungária
11350 Htp 9Ukraine0,DVB-S28PSK173332/3,,Tippmix,,1-1,,6.6,Conax,N Schlammer210724,11350 H,tp 9,0,Conax,https://www.lyngsat.com/providers/hu/Tippmix.html,True,Tippmix
11350 Htp 9Ukraine0,DVB-S28PSK173332/3,1.0,Tippmix élo 1,,MPEG-4/HD,101.0,102 Hun,Conax,,11350 H,tp 9,0,Conax,,False,Tippmix
11350 Htp 9Ukraine0,DVB-S28PSK173332/3,2.0,Tippmix élo 2,,MPEG-4/HD,201.0,202 Hun,Conax,,11350 H,tp 9,0,Conax,,False,Tippmix
11350 Htp 9Ukraine0,DVB-S28PSK173332/3,3.0,Tippmix élo 3,,MPEG-4/HD,301.0,302 Hun,Conax,,11350 H,tp 9,0,Conax,,False,Tippmix
11350 Htp 9Ukraine0,DVB-S28PSK173332/3,4.0,Tippmix élo 4,,MPEG-4/HD,401.0,402 Hun,Conax,,11350 H,tp 9,0,Conax,,False,Tippmix
11350 Htp 9Ukraine0,DVB-S28PSK173332/3,5.0,Tippmix élo 5,,MPEG-4/HD,501.0,502 Hun,Conax,,11350 H,tp 9,0,Conax,,False,Tippmix
11350 Htp 9Ukraine0,DVB-S28PSK173332/3,6.0,Tippmix élo 6,,MPEG-4/HD,601.0,602 Hun,Conax,,11350 H,tp 9,0,Conax,,False,Tippmix
11350 Htp 9Ukraine0,DVB-S28PSK173332/3,7.0,Tippmix élo 7,,MPEG-4/HD,701.0,702 Hun,Conax,,11350 H,tp 9,0,Conax,,False,Tippmix
