Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,is_Provider,Provider
12303 Vtp IT6Italy0,DVB-S216APSK314002/3PLSGold 262140MultistreamStream 15,1006.0,Canale Italia,,MPEG-4/SD,1360.0,1361 Ita,,,12303 V,tp IT6,0,,,False,Mediaset
12303 Vtp IT6Italy0,DVB-S216APSK314002/3PLSGold 262140MultistreamStream 22,8032.0,Canale Italia,,MPEG-4/SD,1520.0,1521 Ita,,,12303 V,tp IT6,0,,,False,Mediaset
12380 Vtp IT8Italy0,DVB-S216APSK314002/3PLSGold 262140MultistreamStream 18,4009.0,Canale Italia,,MPEG-4/SD,2380.0,2381 Ita,,,12380 V,tp IT8,0,,,False,Mediaset
12380 Vtp IT8Italy0,DVB-S216APSK314002/3PLSGold 262140MultistreamStream 24,7010.0,Canale Italia,,MPEG-4/SD,1820.0,1821 Ita,,,12380 V,tp IT8,0,,,False,Mediaset
12380 Vtp IT8Italy0,DVB-S216APSK314002/3PLSGold 262140MultistreamStream 25,9810.0,Canale Italia,,MPEG-4/SD,1820.0,1821 Ita,,,12380 V,tp IT8,0,,,False,Mediaset
12466 Vtp IT10Italy0,DVB-S216APSK419502/3PLSGold 262140MultistreamStream 12,1803.0,Canale Italia,,MPEG-4/SD,1520.0,1521 Ita,,,12466 V,tp IT10,0,,,False,Mediaset
12466 Vtp IT10Italy0,DVB-S216APSK419502/3PLSGold 262140MultistreamStream 13,2811.0,Canale Italia,,MPEG-4/SD,1520.0,1521 Ita,,,12466 V,tp IT10,0,,,False,Mediaset
12466 Vtp IT10Italy0,DVB-S216APSK419502/3PLSGold 262140MultistreamStream 17,4813.0,Canale Italia,,MPEG-4/SD,1820.0,182. Ita,,,12466 V,tp IT10,0,,,False,Mediaset
12466 Vtp IT10Italy0,DVB-S216APSK419502/3PLSGold 262140MultistreamStream 23,6005.0,Canale Italia,,MPEG-4/SD,1520.0,1521 Ita,,,12466 V,tp IT10,0,,,False,Mediaset
12226 Vtp IT4Italy0,DVB-S216APSK314002/3PLSGold 262140MultistreamStream 19,6814.0,7 Gold,,MPEG-4/HD,3230.0,3231 Ita,,,12226 V,tp IT4,0,,,False,Mediaset
