Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL
11568 Vtp 96Europe Ku0,DVB-S220005/6,54175,High Street TV 1,,MPEG-2/SD,2344,2345 Eng,,,11568 V,tp 96,0,,
11568 Vtp 96Europe Ku0,DVB-S220005/6,54180,TV Warehouse,,MPEG-2/SD,2330,2331 Eng,,,11568 V,tp 96,0,,
11568 Vtp 96Europe Ku0,DVB-S220005/6,54185,Geo UK,,MPEG-2/SD,2311,2312 Urd,,,11568 V,tp 96,0,,
11641 Htp 101Europe Ku0,DVB-S28PSK230002/3,7100,Phoenix CNE,,MPEG-4/HD,2305,2306 Chi,,,11641 H,tp 101,0,,
11641 Htp 101Europe Ku0,DVB-S28PSK230002/3,7101,WION UK,,MPEG-4/HD,2311,2313 Eng,,new,11641 H,tp 101,0,,
11656 Vtp 102Europe Ku0,DVB-S220005/6,54053,Siraj TV,,MPEG-2/SD,2313,2314 Eng,,,11656 V,tp 102,0,,
11656 Vtp 102Europe Ku0,DVB-S220005/6,54055,Panjab Broadcasting Channel,,MPEG-2/SD,2317,2318 Pan,,,11656 V,tp 102,0,,
11656 Vtp 102Europe Ku0,DVB-S220005/6,54056,Madani Channel English,,MPEG-2/SD,2319,2320 Eng,,,11656 V,tp 102,0,,
11656 Vtp 102Europe Ku0,DVB-S220005/6,54060,Sangat TV,,MPEG-2/SD,2327,2328,,,11656 V,tp 102,0,,
11656 Vtp 102Europe Ku0,DVB-S220005/6,54064,TVC News,,MPEG-2/SD,2336,2337 Eng,,,11656 V,tp 102,0,,
11656 Vtp 102Europe Ku0,DVB-S220005/6,54066,Revelation TV (UK),,MPEG-2/SD,2340,2341 Eng,,,11656 V,tp 102,0,,
11671 Htp 103Europe Ku0,DVB-S28PSK230002/3,50241,GB News,,MPEG-4/HD,2305,2306 Eng,,,11671 H,tp 103,0,,
11671 Htp 103Europe Ku0,DVB-S28PSK230002/3,50255,Loveworld UK,,MPEG-4/HD,2311,2312 Eng,,,11671 H,tp 103,0,,
11671 Htp 103Europe Ku0,DVB-S28PSK230002/3,50261,Bloomberg TV UK,,MPEG-4/HD,2308,2307 Eng,,new,11671 H,tp 103,0,,
11671 Htp 103Europe Ku0,DVB-S28PSK230002/3,50290,CNN International Europe,,MPEG-4/HD,2324,2325 Eng2326 Eng,,,11671 H,tp 103,0,,
11686 Vtp 104Europe Ku0,DVB-S28PSK230002/3,55300,[test card],,MPEG-4/HD,2308,2307,,,11686 V,tp 104,0,,
11686 Vtp 104Europe Ku0,DVB-S28PSK230002/3,55305,Daystar TV,,MPEG-4/HD,2309,2310 Eng,,,11686 V,tp 104,0,,
