Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL
4176 Htp 12C,DVB-S28PSK136005/6,8,Har Khabar,,MPEG-4/SD,8001,8002 Hin,,,4176 H,tp 12,,,
4176 Htp 12C,DVB-S28PSK136005/6,9,Sadhna Plus News,,MPEG-4/SD,8004,8005,,,4176 H,tp 12,,,
4176 Htp 12C,DVB-S28PSK136005/6,10,Bhakti Sagar,,MPEG-4/SD,8007,8008,,,4176 H,tp 12,,,
4176 Htp 12C,DVB-S28PSK136005/6,11,BVG,,MPEG-4/SD,8010,8011,,,4176 H,tp 12,,,
4176 Htp 12C,DVB-S28PSK136005/6,13,Soham TV,,MPEG-4/SD,8016,8017 Hin,,,4176 H,tp 12,,,
4176 Htp 12C,DVB-S28PSK136005/6,14,Onkar Only Truth TV,,MPEG-4/SD,8019,8020 Ben,,,4176 H,tp 12,,,
4176 Htp 12C,DVB-S28PSK136005/6,15,News Hour,,MPEG-4/SD,8022,80.3 Ben,,,4176 H,tp 12,,,
4176 Htp 12C,DVB-S28PSK136005/6,16,Enrich TV,,MPEG-4/SD,8025,8026,,,4176 H,tp 12,,,
4176 Htp 12C,DVB-S28PSK136005/6,17,TV 24 (India),,MPEG-4/SD,8028,8029 Hin,,,4176 H,tp 12,,,
4176 Htp 12C,DVB-S28PSK136005/6,18,Daily Post,,MPEG-4/SD,8031,8032,,,4176 H,tp 12,,,
4176 Htp 12C,DVB-S28PSK136005/6,19,Lokshahi Marathi,,MPEG-4/SD,8034,8035 Mar,,,4176 H,tp 12,,,
4176 Htp 12C,DVB-S28PSK136005/6,20,Sadhna Gold,,MPEG-4/SD,8037,8038,,,4176 H,tp 12,,,
