Sattelite_Name,Provider,Provider/Channel,Channel,freq_alt,beam_alt,eirp_alt,FEC,SR,SYSTEM,encryption_alt,Languages,SID,Compression,Channel_Country,Provider_Country,VPID,Provider_URL,Channel_URL,is_Provider
Amos-17,ViewMedia,Marisa TV,Marisa TV,12169 H,,0,000,30,DVB-S2,,Fre,,MPEG-4/SD,fr,,160,,https://www.lyngsat.com/tvchannels/fr/Marisa-TV.html,FALSE
Amos-17,ViewMedia,Evasion TV,Evasion TV,12169 H,,0,000,30,DVB-S2,,Fre,,MPEG-4/SD,gn,,175,,https://www.lyngsat.com/tvchannels/gn/Evasion-TV.html,FALSE
Amos-17,ViewMedia,Evasion TV,Evasion TV,12252 V,,0,000,30,DVB-S2,,Fre,,MPEG-4/SD,gn,,293,,https://www.lyngsat.com/tvchannels/gn/Evasion-TV.html,FALSE
Amos-17,ViewMedia,D3 TV,D3 TV,12169 H,,0,000,30,DVB-S2,,,,MPEG-4/SD,--,,184,,https://www.lyngsat.com/tvchannels/--/D3-TV.html,FALSE
Amos-17,ViewMedia,Tata TV,Tata TV,12169 H,,0,000,30,DVB-S2,,,,MPEG-4/SD,--,,191,,https://www.lyngsat.com/tvchannels/--/Tata-TV.html,FALSE
Amos-17,ViewMedia,Rapha TV+,Rapha TV+,12169 H,,0,000,30,DVB-S2,,,,MPEG-4/SD,--,,198,,https://www.lyngsat.com/tvchannels/--/Rapha-TV-.html,FALSE
Amos-17,ViewMedia,Afrobit,Afrobit,12169 H,,0,000,30,DVB-S2,,Fre,,MPEG-4/HD,cm,,256,,https://www.lyngsat.com/tvchannels/cm/Afrobit.html,FALSE
Amos-17,ViewMedia,Liberty TV (Cameroon),Liberty TV (Cameroon),12169 H,,0,000,30,DVB-S2,,Fre,,MPEG-4/SD,cm,,257,,https://www.lyngsat.com/tvchannels/cm/Liberty-TV.html,FALSE
Amos-17,ViewMedia,Liberty TV (Cameroon),Liberty TV (Cameroon),12552 V,,0,8/2/1901,4,DVB-S2,,Fre,,MPEG-4/SD,cm,,81,,https://www.lyngsat.com/tvchannels/cm/Liberty-TV.html,FALSE
Amos-17,ViewMedia,Porte TV,Porte TV,12169 H,,0,000,30,DVB-S2,,Fre,,MPEG-4/SD,bj,,513,,https://www.lyngsat.com/tvchannels/bj/Porte-TV.html,FALSE
Amos-17,ViewMedia,Lion Family TV,Lion Family TV,12169 H,,0,000,30,DVB-S2,,Fre,,MPEG-4/SD,bj,,770,,https://www.lyngsat.com/tvchannels/bj/Lion-Family-TV.html,FALSE
Amos-17,ViewMedia,Deeman TV,Deeman TV,12216 H,,0,3/4/2024,30000,DVB-S2,,,,MPEG-4/SD,--,,33,,https://www.lyngsat.com/tvchannels/--/Deeman-TV.html,FALSE
Amos-17,ViewMedia,Miracle TV+,Miracle TV+,12216 H,,0,3/4/2024,30000,DVB-S2,,Fre,,MPEG-4/HD,ci,,52,,https://www.lyngsat.com/tvchannels/ci/Miracle-TV-.html,FALSE
Amos-17,ViewMedia,Voie TV,Voie TV,12216 H,,0,3/4/2024,30000,DVB-S2,,Fre,,MPEG-4/SD,fr,,55,,https://www.lyngsat.com/tvchannels/fr/Voie-TV.html,FALSE
Amos-17,ViewMedia,Glorious Vision TV,Glorious Vision TV,12216 H,,0,3/4/2024,30000,DVB-S2,,Eng,,MPEG-4/HD,ng,,60,,https://www.lyngsat.com/tvchannels/ng/Glorious-Vision-TV.html,FALSE
Amos-17,ViewMedia,Mogpa TV,Mogpa TV,12216 H,,0,3/4/2024,30000,DVB-S2,,Eng,,MPEG-4/HD,gh,,69,,https://www.lyngsat.com/tvchannels/gh/Mogpa-TV.html,FALSE
Amos-17,ViewMedia,DBS TV (Cameroon),DBS TV (Cameroon),12216 H,,0,3/4/2024,30000,DVB-S2,,Fre,,MPEG-4/SD,cm,,70,,https://www.lyngsat.com/tvchannels/cm/DBS-TV.html,FALSE
Amos-17,ViewMedia,Espace TV,Espace TV,12216 H,,0,3/4/2024,30000,DVB-S2,,Fre,,MPEG-4/SD,gn,,72,,https://www.lyngsat.com/tvchannels/gn/Espace-TV.html,FALSE
Amos-17,ViewMedia,RCV TV,RCV TV,12216 H,,0,3/4/2024,30000,DVB-S2,,Fre,,MPEG-4/SD,cd,,90,,https://www.lyngsat.com/tvchannels/cd/RCV-TV.html,FALSE
Amos-17,ViewMedia,Champion TV (Ghana),Champion TV (Ghana),12216 H,,0,3/4/2024,30000,DVB-S2,,Eng,,MPEG-4/HD,gh,,256,,https://www.lyngsat.com/tvchannels/gh/Champion-TV.html,FALSE
Amos-17,ViewMedia,Akanayo TV Plus,Akanayo TV Plus,12216 H,,0,3/4/2024,30000,DVB-S2,,Eng,,MPEG-4/HD,gh,,501,,https://www.lyngsat.com/tvchannels/gh/Akanayo-TV-Plus.html,FALSE
Amos-17,ViewMedia,Ambazonia Communication Network,Ambazonia Communication Network,12216 H,,0,3/4/2024,30000,DVB-S2,,Eng,,MPEG-4/HD,cm,,701,,https://www.lyngsat.com/tvchannels/cm/Ambazonia-Communication-Network.html,FALSE
Amos-17,ViewMedia,MRC TV (Congo-Kinshasa),MRC TV (Congo-Kinshasa),12216 H,,0,3/4/2024,30000,DVB-S2,,Eng,,MPEG-4/HD,cd,,1501,,https://www.lyngsat.com/tvchannels/cd/MRC-TV.html,FALSE
Amos-17,ViewMedia,Repentance TV,Repentance TV,12252 V,,0,000,30,DVB-S2,,Fre,,MPEG-4/SD,cm,,54,,https://www.lyngsat.com/tvchannels/cm/Repentance-TV.html,FALSE
Amos-17,ViewMedia,Zoe Channel,Zoe Channel,12252 V,,0,000,30,DVB-S2,,Eng,,MPEG-4/SD,cm,,56,,https://www.lyngsat.com/tvchannels/cm/Zoe-Channel.html,FALSE
Amos-17,ViewMedia,Regard d'Afrik TV,Regard d'Afrik TV,12252 V,,0,000,30,DVB-S2,,Fre,,MPEG-4/SD,cm,,65,,https://www.lyngsat.com/tvchannels/cm/Regard-dAfrik-TV.html,FALSE
Amos-17,ViewMedia,Jes TV,Jes TV,12252 V,,0,000,30,DVB-S2,,Fre,,MPEG-4/SD,tg,,77,,https://www.lyngsat.com/tvchannels/tg/Jes-TV.html,FALSE
Amos-17,ViewMedia,WAQF TV,WAQF TV,12252 V,,0,000,30,DVB-S2,,Fre,,MPEG-4/SD,--,,83,,https://www.lyngsat.com/tvchannels/--/WAQF-TV.html,FALSE
Amos-17,ViewMedia,Racines Africa TV,Racines Africa TV,12252 V,,0,000,30,DVB-S2,,Fre,,MPEG-4/SD,bj,,93,,https://www.lyngsat.com/tvchannels/bj/Racines-Africa-TV.html,FALSE
Amos-17,ViewMedia,BK TV,BK TV,12252 V,,0,000,30,DVB-S2,,Fre,,MPEG-4/SD,--,,94,,https://www.lyngsat.com/tvchannels/--/BK-TV.html,FALSE
Amos-17,ViewMedia,Espoir TV,Espoir TV,12252 V,,0,000,30,DVB-S2,,Fre,,MPEG-4/SD,cm,,100,,https://www.lyngsat.com/tvchannels/cm/Espoir-TV.html,FALSE
Amos-17,ViewMedia,Canal 7 Gospel TV,Canal 7 Gospel TV,12252 V,,0,000,30,DVB-S2,,Fre,,MPEG-4/SD,cm,,106,,https://www.lyngsat.com/tvchannels/cm/Canal-7-Gospel-TV.html,FALSE
Amos-17,ViewMedia,Doxa TV,Doxa TV,12252 V,,0,000,30,DVB-S2,,,,MPEG-4/SD,--,,122,,https://www.lyngsat.com/tvchannels/--/Doxa-TV.html,FALSE
Amos-17,ViewMedia,Home TV,Home TV,12252 V,,0,000,30,DVB-S2,,Eng,,MPEG-4/SD,--,,130,,https://www.lyngsat.com/tvchannels/--/Home-TV.html,FALSE
Amos-17,ViewMedia,Collywood,Collywood,12252 V,,0,000,30,DVB-S2,,Fre,,MPEG-4/SD,cm,,142,,https://www.lyngsat.com/tvchannels/cm/Collywood.html,FALSE
Amos-17,ViewMedia,Divin Amour TV,Divin Amour TV,12252 V,,0,000,30,DVB-S2,,Fre,,MPEG-4/SD,ci,,150,,https://www.lyngsat.com/tvchannels/ci/Divin-Amour-TV.html,FALSE
Amos-17,ViewMedia,Dash TV News,Dash TV News,12252 V,,0,000,30,DVB-S2,,Fre,,MPEG-4/SD,cm,,166,,https://www.lyngsat.com/tvchannels/cm/Dash-TV-News.html,FALSE
Amos-17,ViewMedia,Noe TV,Noe TV,12252 V,,0,000,30,DVB-S2,,Fre,,MPEG-4/SD,bj,,170,,https://www.lyngsat.com/tvchannels/bj/Noe-TV.html,FALSE
Amos-17,ViewMedia,God with us TV (Cameroon),God with us TV (Cameroon),12252 V,,0,000,30,DVB-S2,,Eng,,MPEG-4/SD,cm,,201,,https://www.lyngsat.com/tvchannels/cm/God-with-us-TV.html,FALSE
Amos-17,ViewMedia,God with us TV (Cameroon),God with us TV (Cameroon),12552 V,,0,8/2/1901,4,DVB-S2,,Eng,,MPEG-4/SD,cm,,132,,https://www.lyngsat.com/tvchannels/cm/God-with-us-TV.html,FALSE
Amos-17,ViewMedia,Sun+ TV,Sun+ TV,12252 V,,0,000,30,DVB-S2,,Fre,,MPEG-4/SD,cm,,219,,https://www.lyngsat.com/tvchannels/cm/Sun--TV.html,FALSE
Amos-17,ViewMedia,Divine TV (Cameroon),Divine TV (Cameroon),12252 V,,0,000,30,DVB-S2,,Eng,,MPEG-4/SD,cm,,233,,https://www.lyngsat.com/tvchannels/cm/Divine-TV.html,FALSE
Amos-17,ViewMedia,Nourdine TV,Nourdine TV,12252 V,,0,000,30,DVB-S2,,Fre,,MPEG-4/SD,gn,,240,,https://www.lyngsat.com/tvchannels/gn/Nourdine-TV.html,FALSE
Amos-17,ViewMedia,Nourdine TV,Nourdine TV,12297 V,,0,2/3/2024,30000,DVB-S2,,Fre,40804,MPEG-4/SD,gn,,8041,,https://www.lyngsat.com/tvchannels/gn/Nourdine-TV.html,FALSE
Amos-17,ViewMedia,God Is Able TV,God Is Able TV,12252 V,,0,000,30,DVB-S2,,Fre,,MPEG-4/SD,cm,,249,,https://www.lyngsat.com/tvchannels/cm/God-Is-Able-TV.html,FALSE
Amos-17,ViewMedia,Afrike Inform,Afrike Inform,12252 V,,0,000,30,DVB-S2,,Fre,,MPEG-4/SD,--,,261,,https://www.lyngsat.com/tvchannels/--/Afrike-Inform.html,FALSE
Amos-17,ViewMedia,Royaume de Dieu TV,Royaume de Dieu TV,12252 V,,0,000,30,DVB-S2,,Fre,,MPEG-4/SD,bj,,268,,https://www.lyngsat.com/tvchannels/bj/Royaume-de-Dieu-TV.html,FALSE
Amos-17,ViewMedia,Restauration Afrique TV,Restauration Afrique TV,12252 V,,0,000,30,DVB-S2,,Fre,,MPEG-4/SD,bj,,282,,https://www.lyngsat.com/tvchannels/bj/Restauration-Afrique-TV.html,FALSE
Amos-17,ViewMedia,Media du Peuple TV,Media du Peuple TV,12252 V,,0,000,30,DVB-S2,,Fre,,MPEG-4/SD,cm,,298,,https://www.lyngsat.com/tvchannels/cm/Media-du-Peuple-TV.html,FALSE
Amos-17,ViewMedia,Canal Hausa,Canal Hausa,12252 V,,0,000,30,DVB-S2,,Hau,,MPEG-4/SD,cm,,305,,https://www.lyngsat.com/tvchannels/cm/Canal-Hausa.html,FALSE
Amos-17,ViewMedia,Dash TV Sports & Entertainment,Dash TV Sports & Entertainment,12252 V,,0,000,30,DVB-S2,,Fre,,MPEG-4/SD,cm,,513,,https://www.lyngsat.com/tvchannels/cm/Dash-TV-Sports-and-Entertainment.html,FALSE
Amos-17,ViewMedia,The Temple TV,The Temple TV,12252 V,,0,000,30,DVB-S2,,Eng,,MPEG-4/SD,cm,,1001,,https://www.lyngsat.com/tvchannels/cm/The-Temple-TV.html,FALSE
Amos-17,ViewMedia,Benie TV,Benie TV,12252 V,,0,000,30,DVB-S2,,Fre,,MPEG-4/HD,ci,,1024,,https://www.lyngsat.com/tvchannels/ci/Benie-TV.html,FALSE
Amos-17,Panbetting,West Africa TV,West Africa TV,12297 V,,0,2/3/2024,30000,DVB-S2,,Fre,40800,MPEG-4/SD,gn,,8001,,https://www.lyngsat.com/tvchannels/gn/West-Africa-TV.html,FALSE
Amos-17,Panbetting,West Africa TV,West Africa TV,12333 V,,0,000,30,DVB-S2,,Fre,,MPEG-4/SD,gn,,1024,,https://www.lyngsat.com/tvchannels/gn/West-Africa-TV.html,FALSE
Amos-17,Panbetting,Dakar TV International,Dakar TV International,12297 V,,0,2/3/2024,30000,DVB-S2,,Fre,40801,MPEG-4/SD,sn,,8011,,https://www.lyngsat.com/tvchannels/sn/Dakar-TV-International.html,FALSE
Amos-17,Panbetting,DBM TV,DBM TV,12297 V,,0,2/3/2024,30000,DVB-S2,,Fre,40802,MPEG-4/SD,fr,,8021,,https://www.lyngsat.com/tvchannels/fr/DBM-TV.html,FALSE
Amos-17,Panbetting,DBM TV,DBM TV,12333 V,,0,000,30,DVB-S2,,Fre,,MPEG-4/SD,fr,,171,,https://www.lyngsat.com/tvchannels/fr/DBM-TV.html,FALSE
Amos-17,Panbetting,Kaback TV,Kaback TV,12297 V,,0,2/3/2024,30000,DVB-S2,,Fre,40806,MPEG-4/SD,gn,,8061,,https://www.lyngsat.com/tvchannels/gn/Kaback-TV.html,FALSE
Amos-17,Panbetting,My Media Prime,My Media Prime,12333 V,,0,000,30,DVB-S2,,Eng,,MPEG-4/SD,cm,,64,,https://www.lyngsat.com/tvchannels/cm/My-Media-Prime.html,FALSE
Amos-17,Panbetting,Glory Christ Channel,Glory Christ Channel,12333 V,,0,000,30,DVB-S2,,Eng,,MPEG-4/SD,cm,,69,,https://www.lyngsat.com/tvchannels/cm/Glory-Christ-Channel.html,FALSE
Amos-17,Panbetting,Bengha TV,Bengha TV,12333 V,,0,000,30,DVB-S2,,Fre,,MPEG-4/SD,cm,,75,,https://www.lyngsat.com/tvchannels/cm/Bengha-TV.html,FALSE
Amos-17,Panbetting,Divine Mercy Radio TV,Divine Mercy Radio TV,12333 V,,0,000,30,DVB-S2,,Eng,,MPEG-4/SD,cm,,99,,https://www.lyngsat.com/tvchannels/cm/Divine-Mercy-Radio-TV.html,FALSE
Amos-17,Panbetting,Balafon TV,Balafon TV,12333 V,,0,000,30,DVB-S2,,Fre,,MPEG-4/SD,cm,,131,,https://www.lyngsat.com/tvchannels/cm/Balafon-TV.html,FALSE
Amos-17,Panbetting,Speed Line TV,Speed Line TV,12333 V,,0,000,30,DVB-S2,,,,MPEG-4/SD,--,,135,,https://www.lyngsat.com/tvchannels/--/Speed-Line-TV.html,FALSE
Amos-17,Panbetting,Ark of God TV,Ark of God TV,12333 V,,0,000,30,DVB-S2,,Eng,,MPEG-4/SD,cm,,145,,https://www.lyngsat.com/tvchannels/cm/Ark-of-God-TV.html,FALSE
Amos-17,Panbetting,Eagle Flight TV,Eagle Flight TV,12333 V,,0,000,30,DVB-S2,,,,MPEG-4/SD,cm,,149,,https://www.lyngsat.com/tvchannels/cm/Eagle-Flight-TV.html,FALSE
Amos-17,Panbetting,LTM TV,LTM TV,12333 V,,0,000,30,DVB-S2,,Fre,,MPEG-4/SD,cm,,174,,https://www.lyngsat.com/tvchannels/cm/LTM-TV.html,FALSE
Amos-17,Panbetting,Hope World,Hope World,12333 V,,0,000,30,DVB-S2,,Fre,,MPEG-4/SD,cm,,193,,https://www.lyngsat.com/tvchannels/cm/Hope-World.html,FALSE
Amos-17,Panbetting,Cam 10,Cam 10,12333 V,,0,000,30,DVB-S2,,Fre,,MPEG-4/SD,cm,,195,,https://www.lyngsat.com/tvchannels/cm/Cam-10.html,FALSE
Amos-17,Panbetting,Télé Evangélique,Télé Evangélique,12333 V,,0,000,30,DVB-S2,,Fre,,MPEG-4/SD,bj,,202,,https://www.lyngsat.com/tvchannels/bj/Tele-Evangelique.html,FALSE
Amos-17,Panbetting,My Hausa,My Hausa,12333 V,,0,000,30,DVB-S2,,Hau,,MPEG-4/SD,cm,,213,,https://www.lyngsat.com/tvchannels/cm/My-Hausa.html,FALSE
Amos-17,Panbetting,Dominion TV (Cameroon),Dominion TV (Cameroon),12333 V,,0,000,30,DVB-S2,,Fre,,MPEG-4/SD,cm,,220,,https://www.lyngsat.com/tvchannels/cm/Dominion-TV.html,FALSE
Amos-17,Panbetting,STV,STV,12333 V,,0,000,30,DVB-S2,,Fre,,MPEG-4/SD,cm,,234,,https://www.lyngsat.com/tvchannels/cm/STV.html,FALSE
Amos-17,Panbetting,Boom TV (Cameroon),Boom TV (Cameroon),12333 V,,0,000,30,DVB-S2,,Fre,,MPEG-4/SD,cm,,241,,https://www.lyngsat.com/tvchannels/cm/Boom-TV.html,FALSE
Amos-17,Panbetting,For You Africa,For You Africa,12333 V,,0,000,30,DVB-S2,,Fre,,MPEG-4/SD,cm,,254,,https://www.lyngsat.com/tvchannels/cm/For-You-Africa.html,FALSE
Amos-17,Panbetting,NG TV,NG TV,12333 V,,0,000,30,DVB-S2,,Fre,,MPEG-4/SD,cm,,280,,https://www.lyngsat.com/tvchannels/cm/NG-TV.html,FALSE
Amos-17,Panbetting,My Movie English,My Movie English,12333 V,,0,000,30,DVB-S2,,Eng,,MPEG-4/SD,cm,,502,,https://www.lyngsat.com/tvchannels/cm/My-Movie-English.html,FALSE
Amos-17,Panbetting,My Movie French,My Movie French,12333 V,,0,000,30,DVB-S2,,Fre,,MPEG-4/SD,cm,,602,,https://www.lyngsat.com/tvchannels/cm/My-Movie-French.html,FALSE
Amos-17,Panbetting,Hi TV,Hi TV,12333 V,,0,000,30,DVB-S2,,Eng,,MPEG-4/SD,cm,,4503,,https://www.lyngsat.com/tvchannels/cm/Hi-TV.html,FALSE
Amos-17,Panbetting,My Music Africa,My Music Africa,12333 V,,0,000,30,DVB-S2,,Eng,,MPEG-4/SD,cm,,4703,,https://www.lyngsat.com/tvchannels/cm/My-Music-Africa.html,FALSE
Amos-17,Panbetting,My Gospel,My Gospel,12333 V,,0,000,30,DVB-S2,,Eng,,MPEG-4/SD,cm,,5103,,https://www.lyngsat.com/tvchannels/cm/My-Gospel.html,FALSE
Amos-17,Panbetting,Afrique Média,Afrique Média,12333 V,,0,000,30,DVB-S2,,Fre,,MPEG-4/SD,cm,,6003,,https://www.lyngsat.com/tvchannels/cm/Afrique-Media.html,FALSE
Amos-17,Panbetting,Hausa 7 TV,Hausa 7 TV,12333 V,,0,000,30,DVB-S2,,Hau,,MPEG-4/SD,cm,,6103,,https://www.lyngsat.com/tvchannels/cm/Hausa-7-TV.html,FALSE
Amos-17,Panbetting,Nana TV,Nana TV,12552 V,,0,8/2/1901,4,DVB-S2,,Eng,,MPEG-4/SD,cm,,97,,https://www.lyngsat.com/tvchannels/cm/Nana-TV.html,FALSE
Amos-17,Panbetting,Grace TV,Grace TV,12552 V,,0,8/2/1901,4,DVB-S2,,Fre,,MPEG-4/SD,--,,113,,https://www.lyngsat.com/tvchannels/--/Grace-TV.html,FALSE
Amos-17,Panbetting,Zoe TV (Cameroon),Zoe TV (Cameroon),12552 V,,0,8/2/1901,4,DVB-S2,,Eng,,MPEG-4/SD,cm,,133,,https://www.lyngsat.com/tvchannels/cm/Zoe-TV.html,FALSE
Eutelsat-16A,EClutch,Ginx TV International,Ginx TV International,10721 H,tp A1,44-46,3/5/2024,30000,DVB-S2,Conax,Eng,1001,MPEG-4/HD,uk,,1011,,https://www.lyngsat.com/tvchannels/uk/Ginx-TV-International.html,FALSE
Eutelsat-16A,EClutch,Bigg TV,Bigg TV,10721 H,tp A1,44-46,3/5/2024,30000,DVB-S2,Conax,Eng,1002,MPEG-4/HD,fr,,1021,,https://www.lyngsat.com/tvchannels/fr/Bigg-TV.html,FALSE
Eutelsat-16A,EClutch,ESR 24x7 Esports Network,ESR 24x7 Esports Network,10721 H,tp A1,44-46,3/5/2024,30000,DVB-S2,Conax,Eng,1004,MPEG-4/HD,us,,1041,,https://www.lyngsat.com/tvchannels/us/ESR-24x7-Esports-Network.html,FALSE
Eutelsat-16A,EClutch,RTK 1 Sat,RTK 1 Sat,10762 H,tp A3,44-46,3/5/2024,30000,DVB-S2,,Alb,1000,MPEG-4/SD,rs,,1001,,https://www.lyngsat.com/tvchannels/rs/RTK-1-Sat.html,FALSE
Eutelsat-16A,EClutch,Top News,Top News,10762 H,tp A3,44-46,3/5/2024,30000,DVB-S2,,Alb,1520,MPEG-4/HD,al,,1521,,https://www.lyngsat.com/tvchannels/al/Top-News.html,FALSE
Eutelsat-16A,EClutch,Top Albania Radio,Top Albania Radio,10762 H,tp A3,44-46,3/5/2024,30000,DVB-S2,,Alb,1800,,al,,,,https://www.lyngsat.com/radiochannels/al/Top-Albania-Radio.html,FALSE
Eutelsat-16A,EClutch,Top Gold Radio,Top Gold Radio,10762 H,tp A3,44-46,3/5/2024,30000,DVB-S2,,Alb,1820,,al,,,,https://www.lyngsat.com/radiochannels/al/Top-Gold-Radio.html,FALSE
Eutelsat-16A,EClutch,EuroNews Albania,EuroNews Albania,10804 H,tp A5,44-46,2/3/2024,29950,DVB-S2,,Alb,2000,MPEG-4/HD,fr,,2001,,https://www.lyngsat.com/tvchannels/fr/EuroNews-Albania.html,FALSE
Eutelsat-16A,EClutch,My Music Radio,My Music Radio,10804 H,tp A5,44-46,2/3/2024,29950,DVB-S2,,Alb,921,,al,,,,https://www.lyngsat.com/radiochannels/al/My-Music-Radio.html,FALSE
Eutelsat-16A,EClutch,Vision 4,Vision 4,10804 H,tp K5,0,2/3/2024,30000,DVB-S2,,Fre,101,MPEG-4/SD,cm,,1011,,https://www.lyngsat.com/tvchannels/cm/Vision-4.html,FALSE
Eutelsat-16A,EClutch,Vision 4,Vision 4,21538 H,tp J2,,3/4/2024,1833,DVB-S2,,Fre,1,0-1MPEG-4/SD,cm,,258,,https://www.lyngsat.com/tvchannels/cm/Vision-4.html,FALSE
Eutelsat-16A,EClutch,CRTV,CRTV,10804 H,tp K5,0,2/3/2024,30000,DVB-S2,,Fre,104,MPEG-4/SD,cm,,1041,,https://www.lyngsat.com/tvchannels/cm/CRTV.html,FALSE
Eutelsat-16A,EClutch,Hadi TV 5,Hadi TV 5,10804 H,tp K5,0,2/3/2024,30000,DVB-S2,,,105,MPEG-4/SD,iq,,1051,,https://www.lyngsat.com/tvchannels/iq/Hadi-TV-5.html,FALSE
Eutelsat-16A,EClutch,Sen TV,Sen TV,10804 H,tp K5,0,2/3/2024,30000,DVB-S2,,Fre,107,MPEG-4/SD,sn,,1071,,https://www.lyngsat.com/tvchannels/sn/Sen-TV.html,FALSE
Eutelsat-16A,EClutch,CRTV News,CRTV News,10804 H,tp K5,0,2/3/2024,30000,DVB-S2,,Fre,108,MPEG-4/SD,cm,,1081,,https://www.lyngsat.com/tvchannels/cm/CRTV-News.html,FALSE
Eutelsat-16A,EClutch,URHC TV,URHC TV,10804 H,tp K5,0,2/3/2024,30000,DVB-S2,,Fre,111,MPEG-4/SD,bj,,1111,,https://www.lyngsat.com/tvchannels/bj/URHC-TV.html,FALSE
Eutelsat-16A,EClutch,RTB TV (Burkina Faso),RTB TV (Burkina Faso),10804 H,tp K5,0,2/3/2024,30000,DVB-S2,,Fre,115,MPEG-4/SD,bf,,1151,,https://www.lyngsat.com/tvchannels/bf/RTB-TV.html,FALSE
Eutelsat-16A,EClutch,Vision 4 RCA,Vision 4 RCA,10804 H,tp K5,0,2/3/2024,30000,DVB-S2,,Fre,117,MPEG-4/SD,cm,,1171,,https://www.lyngsat.com/tvchannels/cm/Vision-4-RCA.html,FALSE
Eutelsat-16A,EClutch,Vision 4 RCA,Vision 4 RCA,21534 H,tp J2,,3/5/2024,1124,DVB-S2,,Fre,1,0-1MPEG-4/SD,cm,,258,,https://www.lyngsat.com/tvchannels/cm/Vision-4-RCA.html,FALSE
Eutelsat-16A,EClutch,CRTV Sports and Entertainment,CRTV Sports and Entertainment,10804 H,tp K5,0,2/3/2024,30000,DVB-S2,,Fre,118,MPEG-4/SD,cm,,1181,,https://www.lyngsat.com/tvchannels/cm/CRTV-Sports-and-Entertainment.html,FALSE
Eutelsat-16A,EClutch,LM TV Français,LM TV Français,10804 H,tp K5,0,2/3/2024,30000,DVB-S2,,Fre,121,MPEG-4/SD,ci,,1211,,https://www.lyngsat.com/tvchannels/ci/LM-TV-Francais.html,FALSE
Eutelsat-16A,EClutch,Arewa 24,Arewa 24,10804 H,tp K5,0,2/3/2024,30000,DVB-S2,,Hau,131,MPEG-4/SD,ng,,1311,,https://www.lyngsat.com/tvchannels/ng/Arewa-24.html,FALSE
Eutelsat-16A,EClutch,Qausain TV,Qausain TV,10804 H,tp K5,0,2/3/2024,30000,DVB-S2,,Hau,132,MPEG-4/HD,ng,,1321,,https://www.lyngsat.com/tvchannels/ng/Qausain-TV.html,FALSE
Eutelsat-16A,EClutch,Daawa TV,Daawa TV,10804 H,tp K5,0,2/3/2024,30000,DVB-S2,,Hau,133,MPEG-4/HD,ng,,1331,,https://www.lyngsat.com/tvchannels/ng/Daawa-TV.html,FALSE
Eutelsat-16A,EClutch,ORTB TV,ORTB TV,10804 H,tp K5,0,2/3/2024,30000,DVB-S2,,Fre,201,MPEG-4/SD,bj,,2011,,https://www.lyngsat.com/tvchannels/bj/ORTB-TV.html,FALSE
Eutelsat-16A,EClutch,France 24 Français,France 24 Français,10804 H,tp K5,0,2/3/2024,30000,DVB-S2,,Fre,205,MPEG-4/SD,fr,,2051,,https://www.lyngsat.com/tvchannels/fr/France-24-Francais.html,FALSE
Eutelsat-16A,EClutch,France 24 Français,France 24 Français,11554 H,tp L5,0,5/6/2024,30000,DVB-S2,,Fre,8551,MPEG-4/SD,fr,,342,,https://www.lyngsat.com/tvchannels/fr/France-24-Francais.html,FALSE
Eutelsat-16A,EClutch,Asonga TV,Asonga TV,10804 H,tp K5,0,2/3/2024,30000,DVB-S2,,Spa,206,MPEG-4/SD,gq,,2061,,https://www.lyngsat.com/tvchannels/gq/Asonga-TV.html,FALSE
Eutelsat-16A,EClutch,Global TV,Global TV,10804 H,tp K5,0,2/3/2024,30000,DVB-S2,,Fre,207,MPEG-4/HD,cm,,2071,,https://www.lyngsat.com/tvchannels/cm/Global-TV.html,FALSE
Eutelsat-16A,Canal 2 International,Canal 2 International,Canal 2 International,10804 H,tp K5,0,2/3/2024,30000,DVB-S2,,Fre,345,MPEG-4/SD,cm,cm,3451,https://www.lyngsat.com/providers/cm/Canal-2-International.html,https://www.lyngsat.com/tvchannels/cm/Canal-2-International.html,TRUE
Eutelsat-16A,Canal 2 International,Canal 2 International,Canal 2 International,21576 H,tp J2,,3/4/2024,3675,DVB-S2,,,,1-Jan,cm,cm,,https://www.lyngsat.com/providers/cm/Canal-2-International.html,https://www.lyngsat.com/tvchannels/cm/Canal-2-International.html,TRUE
Eutelsat-16A,Canal 2 International,Canal 2 International,Canal 2 International,21576 H,tp J2,,3/4/2024,3675,DVB-S2,,Fre,1,MPEG-4/HD,cm,cm,81,https://www.lyngsat.com/providers/cm/Canal-2-International.html,https://www.lyngsat.com/tvchannels/cm/Canal-2-International.html,TRUE
Eutelsat-16A,Canal 2 International,Impact TV,Impact TV,10804 H,tp K5,0,2/3/2024,30000,DVB-S2,,Fre,361,MPEG-4/SD,bf,,3611,,https://www.lyngsat.com/tvchannels/bf/Impact-TV.html,FALSE
Eutelsat-16A,Canal 2 International,Impact TV,Impact TV,21562 H,tp J2,,2/3/2024,1010,DVB-S2,,Fre,200,321-103MPEG-4/SD,bf,,101,,https://www.lyngsat.com/tvchannels/bf/Impact-TV.html,FALSE
Eutelsat-16A,Canal 2 International,Amen TV Sat,Amen TV Sat,10804 H,tp K5,0,2/3/2024,30000,DVB-S2,,Fre,470,MPEG-4/HD,cd,,4701,,https://www.lyngsat.com/tvchannels/cd/Amen-TV-Sat.html,FALSE
