SID,Provider/Channel,Compression,VPID,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider,Languages,Channel_Country
7,E! Sur,MPEG-4/HD,701.0,DVB-S2,17500.0,5/6,3810 H,tp 4C,0.0,Digicipher,,E! Sur,https://www.lyngsat.com/tvchannels/us/E-Sur.html,False,Televisa Networks,Spa Eng,us
1,Cinecanal Este,MPEG-4/HD,100.0,DVB-S2,30000.0,5/6,3845 V,tp 5C,0.0,PowerVu,,Cinecanal Este,https://www.lyngsat.com/tvchannels/us/Cinecanal-Este.html,False,Televisa Networks,Eng Spa,us
4,Star Channel Central,MPEG-4/HD,400.0,DVB-S2,30000.0,5/6,3845 V,tp 5C,0.0,PowerVu,,Star Channel Central,https://www.lyngsat.com/tvchannels/us/Star-Channel-Central.html,False,Televisa Networks,Spa Eng,us
5,Star Channel Perú,MPEG-4/HD,500.0,DVB-S2,30000.0,5/6,3845 V,tp 5C,0.0,PowerVu,,Star Channel Perú,https://www.lyngsat.com/tvchannels/us/Star-Channel-Peru.html,False,Televisa Networks,Spa Eng,us
6,Cinecanal Oeste,MPEG-4/HD,600.0,DVB-S2,30000.0,5/6,3845 V,tp 5C,0.0,PowerVu,,Cinecanal Oeste,https://www.lyngsat.com/tvchannels/us/Cinecanal-Oeste.html,False,Televisa Networks,Eng Spa,us
8,FX Andina,MPEG-4/HD,800.0,DVB-S2,30000.0,5/6,3845 V,tp 5C,0.0,PowerVu,,FX Andina,https://www.lyngsat.com/tvchannels/us/FX-Andina.html,False,Televisa Networks,Spa Eng,us
9,Star Channel Chile,MPEG-4/HD,900.0,DVB-S2,30000.0,5/6,3845 V,tp 5C,0.0,PowerVu,,Star Channel Chile,https://www.lyngsat.com/tvchannels/us/Star-Channel-Chile.html,False,Televisa Networks,Spa Eng,us
10,Star Channel Andino,MPEG-4/HD,1000.0,DVB-S2,30000.0,5/6,3845 V,tp 5C,0.0,PowerVu,,Star Channel Andino,https://www.lyngsat.com/tvchannels/us/Star-Channel-Andino.html,False,Televisa Networks,Spa Eng,us
11,National Geographic Panregional,MPEG-4/HD,1100.0,DVB-S2,30000.0,5/6,3845 V,tp 5C,0.0,PowerVu,,National Geographic Panregional,https://www.lyngsat.com/tvchannels/us/National-Geographic-Panregional.html,False,Televisa Networks,Spa Eng,us
,(Roberts Communications Network feeds),,,DVB-S2,30000.0,3/4,3846 H,tp 6C,,,,,,False,Televisa Networks,,
,HBO Network Latinoamérica,.-.,,DVB-S2,30000.0,5/6,3885 V,tp 7C,0.0,Digicipher,https://www.lyngsat.com/providers/us/HBO-Network-Latinoamerica.html,,,True,HBO Network Latinoamérica,,
1,HBO HD Latinoamérica,MPEG-4/HD,17.0,DVB-S2,30000.0,5/6,3885 V,tp 7C,0.0,Digicipher,,HBO HD Latinoamérica,https://www.lyngsat.com/tvchannels/us/HBO-HD-Latinoamerica.html,False,HBO Network Latinoamérica,Eng Spa,us
2,HBO Pop Latinoamérica,MPEG-4/HD,33.0,DVB-S2,30000.0,5/6,3885 V,tp 7C,0.0,Digicipher,,HBO Pop Latinoamérica,https://www.lyngsat.com/tvchannels/us/HBO-Pop-Latinoamerica.html,False,HBO Network Latinoamérica,Eng Spa,us
4,HBO Latinoamérica,MPEG-4/HD,65.0,DVB-S2,30000.0,5/6,3885 V,tp 7C,0.0,Digicipher,,HBO Latinoamérica,https://www.lyngsat.com/tvchannels/us/HBO-Latinoamerica.html,False,HBO Network Latinoamérica,Eng Spa,us
5,HBO 2 Latinoamérica,MPEG-4/HD,81.0,DVB-S2,30000.0,5/6,3885 V,tp 7C,0.0,Digicipher,,HBO 2 Latinoamérica,https://www.lyngsat.com/tvchannels/us/HBO-2-Latinoamerica.html,False,HBO Network Latinoamérica,Eng Spa,us
6,HBO + Latinoamérica,MPEG-4/HD,97.0,DVB-S2,30000.0,5/6,3885 V,tp 7C,0.0,Digicipher,,HBO + Latinoamérica,https://www.lyngsat.com/tvchannels/us/HBO---Latinoamerica.html,False,HBO Network Latinoamérica,Eng Spa,us
8,HBO Family Latinoamérica,MPEG-4/HD,129.0,DVB-S2,30000.0,5/6,3885 V,tp 7C,0.0,Digicipher,,HBO Family Latinoamérica,https://www.lyngsat.com/tvchannels/us/HBO-Family-Latinoamerica.html,False,HBO Network Latinoamérica,Eng Spa,us
9,HBO Signature Latinoamérica,MPEG-4/HD,145.0,DVB-S2,30000.0,5/6,3885 V,tp 7C,0.0,Digicipher,,HBO Signature Latinoamérica,https://www.lyngsat.com/tvchannels/us/HBO-Signature-Latinoamerica.html,False,HBO Network Latinoamérica,Eng Spa,us
11,HBO Mundi Latinoamérica,MPEG-4/HD,177.0,DVB-S2,30000.0,5/6,3885 V,tp 7C,0.0,Digicipher,,HBO Mundi Latinoamérica,https://www.lyngsat.com/tvchannels/us/HBO-Mundi-Latinoamerica.html,False,HBO Network Latinoamérica,Eng Spa,us
12,HBO Xtreme Latinoamérica,MPEG-4/HD,193.0,DVB-S2,30000.0,5/6,3885 V,tp 7C,0.0,Digicipher,,HBO Xtreme Latinoamérica,https://www.lyngsat.com/tvchannels/us/HBO-Xtreme-Latinoamerica.html,False,HBO Network Latinoamérica,Eng Spa,us
14,Cinemax Latinoamérica,MPEG-4/HD,225.0,DVB-S2,30000.0,5/6,3885 V,tp 7C,0.0,Digicipher,,Cinemax Latinoamérica,https://www.lyngsat.com/tvchannels/us/Cinemax-Latinoamerica.html,False,HBO Network Latinoamérica,Eng Spa,us
,Artear,,,DVB-S2,30000.0,5/6,3885 H,tp 8C,0.0,PowerVu,https://www.lyngsat.com/providers/ar/Artear.html,,,True,Artear,,
,Artear,,,DVB-S2,30000.0,5/6,3885 H,tp 8C,0.0,PowerVu,https://www.lyngsat.com/providers/ar/Artear.html,,,True,Artear,,
,Artear,1-101,,DVB-S2,15000.0,3/4,4086 H,tp 18C,0.0,PowerVu,https://www.lyngsat.com/providers/ar/Artear.html,,,True,Artear,,
,Artear,1-101,,DVB-S2,15000.0,3/4,4086 H,tp 18C,0.0,PowerVu,https://www.lyngsat.com/providers/ar/Artear.html,,,True,Artear,,
33,El Trece Internacional,MPEG-4/HD,4000.0,DVB-S2,30000.0,5/6,3885 H,tp 8C,0.0,PowerVu,,El Trece Internacional,https://www.lyngsat.com/tvchannels/ar/El-Trece-Internacional.html,False,Artear,Spa,ar
33,El Trece Internacional,MPEG-4/HD,4000.0,DVB-S2,30000.0,5/6,3885 H,tp 8C,0.0,PowerVu,,El Trece Internacional,https://www.lyngsat.com/tvchannels/ar/El-Trece-Internacional.html,False,Artear,Spa,ar
32,El Trece Internacional,MPEG-4/HD,200.0,DVB-S2,15000.0,3/4,4086 H,tp 18C,0.0,PowerVu,,El Trece Internacional,https://www.lyngsat.com/tvchannels/ar/El-Trece-Internacional.html,False,Artear,Spa Eng,ar
32,El Trece Internacional,MPEG-4/HD,200.0,DVB-S2,15000.0,3/4,4086 H,tp 18C,0.0,PowerVu,,El Trece Internacional,https://www.lyngsat.com/tvchannels/ar/El-Trece-Internacional.html,False,Artear,Spa Eng,ar
34,Metro,MPEG-4/SD,400.0,DVB-S2,30000.0,5/6,3885 H,tp 8C,0.0,PowerVu,,Metro,https://www.lyngsat.com/tvchannels/ar/Metro.html,False,Artear,Spa,ar
35,Ciudad Magazine,MPEG-4/SD,500.0,DVB-S2,30000.0,5/6,3885 H,tp 8C,0.0,PowerVu,,Ciudad Magazine,https://www.lyngsat.com/tvchannels/ar/Ciudad-Magazine.html,False,Artear,Spa,ar
38,Volver,MPEG-4/HD,4002.0,DVB-S2,30000.0,5/6,3885 H,tp 8C,0.0,PowerVu,,Volver,https://www.lyngsat.com/tvchannels/ar/Volver.html,False,Artear,Spa,ar
39,Canal (á),MPEG-4/SD,950.0,DVB-S2,30000.0,5/6,3885 H,tp 8C,0.0,PowerVu,,Canal (á),https://www.lyngsat.com/tvchannels/ar/Canal--a-.html,False,Artear,Spa,ar
40,Quiero Musica en mi Idioma,MPEG-4/HD,4010.0,DVB-S2,30000.0,5/6,3885 H,tp 8C,0.0,PowerVu,,Quiero Musica en mi Idioma,https://www.lyngsat.com/tvchannels/ar/Quiero-Musica-en-mi-Idioma.html,False,Artear,Spa,ar
48,Canal Rural (Argentina),MPEG-4/SD,4006.0,DVB-S2,30000.0,5/6,3885 H,tp 8C,0.0,,,Canal Rural (Argentina),https://www.lyngsat.com/tvchannels/ar/Canal-Rural.html,False,Artear,Spa,ar
48,Canal Rural (Argentina),MPEG-4/SD,4006.0,DVB-S2,30000.0,5/6,3885 H,tp 8C,0.0,,,Canal Rural (Argentina),https://www.lyngsat.com/tvchannels/ar/Canal-Rural.html,False,Artear,Spa,ar
49,America Sports,MPEG-4/SD,4008.0,DVB-S2,30000.0,5/6,3885 H,tp 8C,0.0,,,America Sports,https://www.lyngsat.com/tvchannels/ar/America-Sports.html,False,Artear,Spa,ar
52,[TyC Sports info card],MPEG-4/HD,800.0,DVB-S2,30000.0,5/6,3885 H,tp 8C,0.0,PowerVu,,,,False,Artear,Spa,
53,TyC Sports Latinoamérica,MPEG-4/HD,900.0,DVB-S2,30000.0,5/6,3885 H,tp 8C,0.0,PowerVu,,TyC Sports Latinoamérica,https://www.lyngsat.com/tvchannels/ar/TyC-Sports-Latinoamerica.html,False,Artear,Spa,ar
54,TyC Sports Estados Unidos,MPEG-4/HD,4004.0,DVB-S2,30000.0,5/6,3885 H,tp 8C,0.0,PowerVu,,TyC Sports Estados Unidos,https://www.lyngsat.com/tvchannels/ar/TyC-Sports-Estados-Unidos.html,False,Artear,Spa,ar
1,Canal 13 Tabasco,MPEG-4/HD,59.0,DVB-S2,4632.0,3/5,3910 H,tp 10C,0.0,,,Canal 13 Tabasco,https://www.lyngsat.com/tvchannels/mx/Canal-13-Tabasco.html,False,Artear,Spa,mx
1,Canal 13 Tabasco,MPEG-4/HD,59.0,DVB-S2,4632.0,3/5,3910 H,tp 10C,0.0,,,Canal 13 Tabasco,https://www.lyngsat.com/tvchannels/mx/Canal-13-Tabasco.html,False,Artear,Spa,mx
2,Canal 13 Chiapas,MPEG-4/HD,69.0,DVB-S2,4632.0,3/5,3910 H,tp 10C,0.0,,,Canal 13 Chiapas,https://www.lyngsat.com/tvchannels/mx/Canal-13-Chiapas.html,False,Artear,Spa,mx
2,Canal 13 Chiapas,MPEG-4/HD,69.0,DVB-S2,4632.0,3/5,3910 H,tp 10C,0.0,,,Canal 13 Chiapas,https://www.lyngsat.com/tvchannels/mx/Canal-13-Chiapas.html,False,Artear,Spa,mx
,Albavisión,1-3,,DVB-S2,7915.0,3/5,3918 H,tp 10C,0.0,,https://www.lyngsat.com/providers/ni/Albavision.html,,,True,Albavisión,,
