Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL,Provider,Frequency,Beam,EIRP
3840 Vtp WH7CWest hemi0,DVB-S28PSK300003/4,,Warner Bros. Discovery,,,,7.9,PowerVuPowerVu,C Sutton240223,https://www.lyngsat.com/providers/us/Warner-Bros-Discovery.html,Warner Bros. Discovery,4080 V,tp WH19C,West hemi0
3840 Vtp WH7CWest hemi0,DVB-S28PSK300003/4,,Warner Bros. Discovery,,,,7.9,PowerVuPowerVu,C Sutton240223,https://www.lyngsat.com/providers/us/Warner-Bros-Discovery.html,Warner Bros. Discovery,3840 V,tp WH7C,West hemi0
3840 Vtp WH7CWest hemi0,DVB-S28PSK300003/4,,Warner Bros. Discovery,,,,7.9,PowerVuPowerVu,C Sutton240223,https://www.lyngsat.com/providers/us/Warner-Bros-Discovery.html,Warner Bros. Discovery,3980 H,tp WH14C,West hemi0
3840 Vtp WH7CWest hemi0,DVB-S28PSK300003/4,,Warner Bros. Discovery,,,,7.9,PowerVuPowerVu,C Sutton240223,https://www.lyngsat.com/providers/us/Warner-Bros-Discovery.html,Warner Bros. Discovery,4040 V,tp WH17C,West hemi0
3840 Vtp WH7CWest hemi0,DVB-S28PSK300003/4,,Warner Bros. Discovery,,,,7.9,PowerVuPowerVu,C Sutton240223,https://www.lyngsat.com/providers/us/Warner-Bros-Discovery.html,Warner Bros. Discovery,4080 V,tp WH19C,West hemi0
3980 Htp WH14CWest hemi0,DVB-S28PSK300003/4,,Warner Bros. Discovery,,1-1,,7.9,PowerVu,Albert I240304,https://www.lyngsat.com/providers/us/Warner-Bros-Discovery.html,Warner Bros. Discovery,3840 V,tp WH7C,West hemi0
3980 Htp WH14CWest hemi0,DVB-S28PSK300003/4,,Warner Bros. Discovery,,1-1,,7.9,PowerVu,Albert I240304,https://www.lyngsat.com/providers/us/Warner-Bros-Discovery.html,Warner Bros. Discovery,3980 H,tp WH14C,West hemi0
3980 Htp WH14CWest hemi0,DVB-S28PSK300003/4,,Warner Bros. Discovery,,1-1,,7.9,PowerVu,Albert I240304,https://www.lyngsat.com/providers/us/Warner-Bros-Discovery.html,Warner Bros. Discovery,4040 V,tp WH17C,West hemi0
3980 Htp WH14CWest hemi0,DVB-S28PSK300003/4,,Warner Bros. Discovery,,1-1,,7.9,PowerVu,Albert I240304,https://www.lyngsat.com/providers/us/Warner-Bros-Discovery.html,Warner Bros. Discovery,4080 V,tp WH19C,West hemi0
3980 Htp WH14CWest hemi0,DVB-S28PSK300003/4,,Warner Bros. Discovery,,1-1,,7.9,PowerVu,Albert I240304,https://www.lyngsat.com/providers/us/Warner-Bros-Discovery.html,Warner Bros. Discovery,3840 V,tp WH7C,West hemi0
3980 Htp WH14CWest hemi0,DVB-S28PSK300003/4,,Warner Bros. Discovery,,1-1,,7.9,PowerVu,Albert I240304,https://www.lyngsat.com/providers/us/Warner-Bros-Discovery.html,Warner Bros. Discovery,3980 H,tp WH14C,West hemi0
3980 Htp WH14CWest hemi0,DVB-S28PSK300003/4,,Warner Bros. Discovery,,1-1,,7.9,PowerVu,Albert I240304,https://www.lyngsat.com/providers/us/Warner-Bros-Discovery.html,Warner Bros. Discovery,4040 V,tp WH17C,West hemi0
3980 Htp WH14CWest hemi0,DVB-S28PSK300003/4,,Warner Bros. Discovery,,1-1,,7.9,PowerVu,Albert I240304,https://www.lyngsat.com/providers/us/Warner-Bros-Discovery.html,Warner Bros. Discovery,4080 V,tp WH19C,West hemi0
3980 Htp WH14CWest hemi0,DVB-S28PSK300003/4,,Warner Bros. Discovery,,1-1,,7.9,PowerVu,Albert I240304,https://www.lyngsat.com/providers/us/Warner-Bros-Discovery.html,Warner Bros. Discovery,3840 V,tp WH7C,West hemi0
3980 Htp WH14CWest hemi0,DVB-S28PSK300003/4,,Warner Bros. Discovery,,1-1,,7.9,PowerVu,Albert I240304,https://www.lyngsat.com/providers/us/Warner-Bros-Discovery.html,Warner Bros. Discovery,3980 H,tp WH14C,West hemi0
3980 Htp WH14CWest hemi0,DVB-S28PSK300003/4,,Warner Bros. Discovery,,1-1,,7.9,PowerVu,Albert I240304,https://www.lyngsat.com/providers/us/Warner-Bros-Discovery.html,Warner Bros. Discovery,4040 V,tp WH17C,West hemi0
3980 Htp WH14CWest hemi0,DVB-S28PSK300003/4,,Warner Bros. Discovery,,1-1,,7.9,PowerVu,Albert I240304,https://www.lyngsat.com/providers/us/Warner-Bros-Discovery.html,Warner Bros. Discovery,4080 V,tp WH19C,West hemi0
3980 Htp WH14CWest hemi0,DVB-S28PSK300003/4,,Warner Bros. Discovery,,1-1,,7.9,PowerVu,Albert I240304,https://www.lyngsat.com/providers/us/Warner-Bros-Discovery.html,Warner Bros. Discovery,3840 V,tp WH7C,West hemi0
3980 Htp WH14CWest hemi0,DVB-S28PSK300003/4,,Warner Bros. Discovery,,1-1,,7.9,PowerVu,Albert I240304,https://www.lyngsat.com/providers/us/Warner-Bros-Discovery.html,Warner Bros. Discovery,3980 H,tp WH14C,West hemi0
3980 Htp WH14CWest hemi0,DVB-S28PSK300003/4,,Warner Bros. Discovery,,1-1,,7.9,PowerVu,Albert I240304,https://www.lyngsat.com/providers/us/Warner-Bros-Discovery.html,Warner Bros. Discovery,4040 V,tp WH17C,West hemi0
3980 Htp WH14CWest hemi0,DVB-S28PSK300003/4,,Warner Bros. Discovery,,1-1,,7.9,PowerVu,Albert I240304,https://www.lyngsat.com/providers/us/Warner-Bros-Discovery.html,Warner Bros. Discovery,4080 V,tp WH19C,West hemi0
4040 Vtp WH17CWest hemi0,DVB-S28PSK300003/4,,Warner Bros. Discovery,,,,7.9,PowerVu,C Sutton220927,https://www.lyngsat.com/providers/us/Warner-Bros-Discovery.html,Warner Bros. Discovery,3840 V,tp WH7C,West hemi0
4040 Vtp WH17CWest hemi0,DVB-S28PSK300003/4,,Warner Bros. Discovery,,,,7.9,PowerVu,C Sutton220927,https://www.lyngsat.com/providers/us/Warner-Bros-Discovery.html,Warner Bros. Discovery,3980 H,tp WH14C,West hemi0
4040 Vtp WH17CWest hemi0,DVB-S28PSK300003/4,,Warner Bros. Discovery,,,,7.9,PowerVu,C Sutton220927,https://www.lyngsat.com/providers/us/Warner-Bros-Discovery.html,Warner Bros. Discovery,4040 V,tp WH17C,West hemi0
4040 Vtp WH17CWest hemi0,DVB-S28PSK300003/4,,Warner Bros. Discovery,,,,7.9,PowerVu,C Sutton220927,https://www.lyngsat.com/providers/us/Warner-Bros-Discovery.html,Warner Bros. Discovery,4080 V,tp WH19C,West hemi0
4040 Vtp WH17CWest hemi0,DVB-S28PSK300003/4,,Warner Bros. Discovery,,,,7.9,PowerVu,C Sutton220927,https://www.lyngsat.com/providers/us/Warner-Bros-Discovery.html,Warner Bros. Discovery,3840 V,tp WH7C,West hemi0
4040 Vtp WH17CWest hemi0,DVB-S28PSK300003/4,,Warner Bros. Discovery,,,,7.9,PowerVu,C Sutton220927,https://www.lyngsat.com/providers/us/Warner-Bros-Discovery.html,Warner Bros. Discovery,3980 H,tp WH14C,West hemi0
4040 Vtp WH17CWest hemi0,DVB-S28PSK300003/4,,Warner Bros. Discovery,,,,7.9,PowerVu,C Sutton220927,https://www.lyngsat.com/providers/us/Warner-Bros-Discovery.html,Warner Bros. Discovery,4040 V,tp WH17C,West hemi0
4040 Vtp WH17CWest hemi0,DVB-S28PSK300003/4,,Warner Bros. Discovery,,,,7.9,PowerVu,C Sutton220927,https://www.lyngsat.com/providers/us/Warner-Bros-Discovery.html,Warner Bros. Discovery,4080 V,tp WH19C,West hemi0
4040 Vtp WH17CWest hemi0,DVB-S28PSK300003/4,,Warner Bros. Discovery,,,,7.9,PowerVu,C Sutton220927,https://www.lyngsat.com/providers/us/Warner-Bros-Discovery.html,Warner Bros. Discovery,3840 V,tp WH7C,West hemi0
4040 Vtp WH17CWest hemi0,DVB-S28PSK300003/4,,Warner Bros. Discovery,,,,7.9,PowerVu,C Sutton220927,https://www.lyngsat.com/providers/us/Warner-Bros-Discovery.html,Warner Bros. Discovery,3980 H,tp WH14C,West hemi0
4040 Vtp WH17CWest hemi0,DVB-S28PSK300003/4,,Warner Bros. Discovery,,,,7.9,PowerVu,C Sutton220927,https://www.lyngsat.com/providers/us/Warner-Bros-Discovery.html,Warner Bros. Discovery,4040 V,tp WH17C,West hemi0
4040 Vtp WH17CWest hemi0,DVB-S28PSK300003/4,,Warner Bros. Discovery,,,,7.9,PowerVu,C Sutton220927,https://www.lyngsat.com/providers/us/Warner-Bros-Discovery.html,Warner Bros. Discovery,4080 V,tp WH19C,West hemi0
4040 Vtp WH17CWest hemi0,DVB-S28PSK300003/4,,Warner Bros. Discovery,,,,7.9,PowerVu,C Sutton220927,https://www.lyngsat.com/providers/us/Warner-Bros-Discovery.html,Warner Bros. Discovery,3840 V,tp WH7C,West hemi0
4040 Vtp WH17CWest hemi0,DVB-S28PSK300003/4,,Warner Bros. Discovery,,,,7.9,PowerVu,C Sutton220927,https://www.lyngsat.com/providers/us/Warner-Bros-Discovery.html,Warner Bros. Discovery,3980 H,tp WH14C,West hemi0
4040 Vtp WH17CWest hemi0,DVB-S28PSK300003/4,,Warner Bros. Discovery,,,,7.9,PowerVu,C Sutton220927,https://www.lyngsat.com/providers/us/Warner-Bros-Discovery.html,Warner Bros. Discovery,4040 V,tp WH17C,West hemi0
4040 Vtp WH17CWest hemi0,DVB-S28PSK300003/4,,Warner Bros. Discovery,,,,7.9,PowerVu,C Sutton220927,https://www.lyngsat.com/providers/us/Warner-Bros-Discovery.html,Warner Bros. Discovery,4080 V,tp WH19C,West hemi0
4080 Vtp WH19CWest hemi0,DVB-S28PSK300003/4,,Warner Bros. Discovery,,1-101,,7.9,PowerVu,C Sutton221001,https://www.lyngsat.com/providers/us/Warner-Bros-Discovery.html,Warner Bros. Discovery,3840 V,tp WH7C,West hemi0
4080 Vtp WH19CWest hemi0,DVB-S28PSK300003/4,,Warner Bros. Discovery,,1-101,,7.9,PowerVu,C Sutton221001,https://www.lyngsat.com/providers/us/Warner-Bros-Discovery.html,Warner Bros. Discovery,3980 H,tp WH14C,West hemi0
4080 Vtp WH19CWest hemi0,DVB-S28PSK300003/4,,Warner Bros. Discovery,,1-101,,7.9,PowerVu,C Sutton221001,https://www.lyngsat.com/providers/us/Warner-Bros-Discovery.html,Warner Bros. Discovery,4040 V,tp WH17C,West hemi0
4080 Vtp WH19CWest hemi0,DVB-S28PSK300003/4,,Warner Bros. Discovery,,1-101,,7.9,PowerVu,C Sutton221001,https://www.lyngsat.com/providers/us/Warner-Bros-Discovery.html,Warner Bros. Discovery,4080 V,tp WH19C,West hemi0
4080 Vtp WH19CWest hemi0,DVB-S28PSK300003/4,,Warner Bros. Discovery,,1-101,,7.9,PowerVu,C Sutton221001,https://www.lyngsat.com/providers/us/Warner-Bros-Discovery.html,Warner Bros. Discovery,3840 V,tp WH7C,West hemi0
4080 Vtp WH19CWest hemi0,DVB-S28PSK300003/4,,Warner Bros. Discovery,,1-101,,7.9,PowerVu,C Sutton221001,https://www.lyngsat.com/providers/us/Warner-Bros-Discovery.html,Warner Bros. Discovery,3980 H,tp WH14C,West hemi0
4080 Vtp WH19CWest hemi0,DVB-S28PSK300003/4,,Warner Bros. Discovery,,1-101,,7.9,PowerVu,C Sutton221001,https://www.lyngsat.com/providers/us/Warner-Bros-Discovery.html,Warner Bros. Discovery,4040 V,tp WH17C,West hemi0
4080 Vtp WH19CWest hemi0,DVB-S28PSK300003/4,,Warner Bros. Discovery,,1-101,,7.9,PowerVu,C Sutton221001,https://www.lyngsat.com/providers/us/Warner-Bros-Discovery.html,Warner Bros. Discovery,4080 V,tp WH19C,West hemi0
4080 Vtp WH19CWest hemi0,DVB-S28PSK300003/4,,Warner Bros. Discovery,,1-101,,7.9,PowerVu,C Sutton221001,https://www.lyngsat.com/providers/us/Warner-Bros-Discovery.html,Warner Bros. Discovery,3840 V,tp WH7C,West hemi0
4080 Vtp WH19CWest hemi0,DVB-S28PSK300003/4,,Warner Bros. Discovery,,1-101,,7.9,PowerVu,C Sutton221001,https://www.lyngsat.com/providers/us/Warner-Bros-Discovery.html,Warner Bros. Discovery,3980 H,tp WH14C,West hemi0
4080 Vtp WH19CWest hemi0,DVB-S28PSK300003/4,,Warner Bros. Discovery,,1-101,,7.9,PowerVu,C Sutton221001,https://www.lyngsat.com/providers/us/Warner-Bros-Discovery.html,Warner Bros. Discovery,4040 V,tp WH17C,West hemi0
4080 Vtp WH19CWest hemi0,DVB-S28PSK300003/4,,Warner Bros. Discovery,,1-101,,7.9,PowerVu,C Sutton221001,https://www.lyngsat.com/providers/us/Warner-Bros-Discovery.html,Warner Bros. Discovery,4080 V,tp WH19C,West hemi0
4080 Vtp WH19CWest hemi0,DVB-S28PSK300003/4,,Warner Bros. Discovery,,1-101,,7.9,PowerVu,C Sutton221001,https://www.lyngsat.com/providers/us/Warner-Bros-Discovery.html,Warner Bros. Discovery,3840 V,tp WH7C,West hemi0
4080 Vtp WH19CWest hemi0,DVB-S28PSK300003/4,,Warner Bros. Discovery,,1-101,,7.9,PowerVu,C Sutton221001,https://www.lyngsat.com/providers/us/Warner-Bros-Discovery.html,Warner Bros. Discovery,3980 H,tp WH14C,West hemi0
4080 Vtp WH19CWest hemi0,DVB-S28PSK300003/4,,Warner Bros. Discovery,,1-101,,7.9,PowerVu,C Sutton221001,https://www.lyngsat.com/providers/us/Warner-Bros-Discovery.html,Warner Bros. Discovery,4040 V,tp WH17C,West hemi0
4080 Vtp WH19CWest hemi0,DVB-S28PSK300003/4,,Warner Bros. Discovery,,1-101,,7.9,PowerVu,C Sutton221001,https://www.lyngsat.com/providers/us/Warner-Bros-Discovery.html,Warner Bros. Discovery,4080 V,tp WH19C,West hemi0
301,Animal Planet Taiwan,,MPEG-4/HD,4400,4401 Chi4402 Eng,PowerVu,,,,,,4080 V,tp WH19C,West hemi0
302,TLC Taiwan,,MPEG-4/HD,4500,4501 Eng,PowerVu,,,,,,4080 V,tp WH19C,West hemi0
303,Discovery Channel Taiwan,,MPEG-4/HD,4800,4801 Chi4802 Eng,PowerVu,,,,,,4080 V,tp WH19C,West hemi0
340,Discovery Channel Philippines,,MPEG-4/HD,4600,4601 Eng,PowerVu,,,,,,4080 V,tp WH19C,West hemi0
341,TLC Philippines,,MPEG-4/HD,4700,4701 Eng,PowerVu,,,,,,4080 V,tp WH19C,West hemi0
41,Nickelodeon South East Asia,,MPEG-4/HD,4101,4102 Eng4103 May4104 Chi4105 Tha,Viaccess,,,,,,4080 V,tp WH19C,West hemi0
46,MTV 90s,,MPEG-4/HD,4601,4602 Eng,Viaccess,,,,,,4080 V,tp WH19C,West hemi0
47,MTV Live Australia,,MPEG-4/HD,4701,4702 Eng,Viaccess,,,,,,4080 V,tp WH19C,West hemi0
51,Nick Jr Asia,,MPEG-4/HD,5101,5102 Eng5103 Tha5104 May5105 Chi5106 Ind,Viaccess,,,,,,4080 V,tp WH19C,West hemi0
1418,Eurosport Asia,,MPEG-4/HD,3300,3301 Eng,PowerVu,,,,,,4080 V,tp WH19C,West hemi0
1423,Discovery Channel Australia,,MPEG-4/HD,3000,3001 Eng,PowerVu,,,,,,4080 V,tp WH19C,West hemi0
1701,Eve,,MPEG-4/HD,1100,1101 Eng1102 Tha1103 Eng,PowerVu,,,,,,4080 V,tp WH19C,West hemi0
1702,Discovery Science Southeast Asia,,MPEG-4/HD,1200,1201 Eng1202 Tha1203 Eng,PowerVu,,,,,,4080 V,tp WH19C,West hemi0
1703,DMAX Southeast Asia,,MPEG-4/HD,1300,1301 Eng1302 Tha1303 Eng,PowerVu,,,,,,4080 V,tp WH19C,West hemi0
1704*,Animal Planet Southeast Asia,,MPEG-4/HD,1400,1401 Eng1402 Tha1403 Vie1404 Chi,PowerVu,,,,,,4080 V,tp WH19C,West hemi0
1705*,Discovery Channel Southeast Asia,,MPEG-4/HD,1500,1501 Eng1502 Tha1503 Ind1504 Vie,PowerVu,,,,,,4080 V,tp WH19C,West hemi0
1706*,TLC Southeast Asia,,MPEG-4/HD,1600,1601 Eng1602 Tha1603 Ind1604 May,PowerVu,,,,,,4080 V,tp WH19C,West hemi0
1716,Discovery Channel China Hotels,,MPEG-4/HD,1700,1701 Eng,PowerVu,,,,,,4080 V,tp WH19C,West hemi0
1717,Discovery Asia,,MPEG-4/HD,1800,1801 Eng1802 Tha1803 Vie1804 Eng,PowerVu,,,,,,4080 V,tp WH19C,West hemi0
5,VoA TV Global,,MPEG-4/HD,100,110 Eng,,,,,,,4080 V,tp WH19C,West hemi0
6,VoA/RFA News,,MPEG-4/HD,500,501 Bur,,,,,,,4080 V,tp WH19C,West hemi0
7,VoA TV China,,MPEG-4/HD,800,801 Chi,,,,,,,4080 V,tp WH19C,West hemi0
8,VoA TV Africa,,MPEG-4/HD,600,601 Eng,,,,,,,4080 V,tp WH19C,West hemi0
104,CNBC Asia-Pacific,,MPEG-4/HD,515,680 Eng,Director,,,,,,4080 V,tp WH19C,West hemi0
1001,Dog TV,,MPEG-4/HD,1000,1001 Eng1002 Eng,BISS 1,,,,,,4080 V,tp WH19C,West hemi0
1004,BBC News Asia Pacific,,MPEG-4/HD,1400,1401 Eng,PowerVu,,,,,,4080 V,tp WH19C,West hemi0
68,Discovery Channel Japan,,MPEG-4/HD,910,900 Jpn 902 Eng,PowerVu,,,,,,4080 V,tp WH19C,West hemi0
168,Animal Planet Japan,,MPEG-4/HD,1210,1200 Jpn1202 Eng,PowerVu,,,,,,4080 V,tp WH19C,West hemi0
1901,Asian Food Network,,MPEG-4/HD,131,132 Eng,PowerVu,,,,,,4080 V,tp WH19C,West hemi0
1902,Food Network Asia,,MPEG-4/HD,141,142 Eng,PowerVu,,,,,,4080 V,tp WH19C,West hemi0
1903,Travel Channel Asia,,MPEG-4/HD,111,112 Eng,PowerVu,,,,,,4080 V,tp WH19C,West hemi0
1904,HGTV Asia,,MPEG-4/HD,121,122 Eng,PowerVu,,,,,,4080 V,tp WH19C,West hemi0
1905,Investigation Discovery New Zealand,,MPEG-4/HD,151,152 Eng,PowerVu,,,,,,4080 V,tp WH19C,West hemi0
21,NHK World Japan,,MPEG-4/HD,1260,1220 Eng,,,,,,,4080 V,tp WH19C,West hemi0
41,NHK World Premium,,MPEG-4/HD,1460,1420 Eng1422 Jpn,Conax,,,,,,4080 V,tp WH19C,West hemi0
100,Pasifika TV,,MPEG-4/HD,101,102,BISS,,,,,,4080 V,tp WH19C,West hemi0
200,[TVNZ test card],,MPEG-4/HD,201,202 Eng,,,,,,,4080 V,tp WH19C,West hemi0
102,ANC Global,,MPEG-4/HD,4143,4144 Eng,PowerVu,,,,,,4080 V,tp WH19C,West hemi0
104,TFC Asia-Pacific,,MPEG-4/HD,4175,4176 Tgl,PowerVu,,,,,,4080 V,tp WH19C,West hemi0
111,Cinema One Global,,MPEG-4/HD,4383,4384 Tgl,PowerVu,,,,,,4080 V,tp WH19C,West hemi0
113,Myx USA,,MPEG-4/HD,4415,4416 Eng4417 Eng,PowerVu,,,,,,4080 V,tp WH19C,West hemi0
114,Cine Mo! Global,,MPEG-4/HD,4431,4432 Tgl,PowerVu,,,,,,4080 V,tp WH19C,West hemi0
1073,Channel Nine Melbourne,,MPEG-4/HD,513,650 Eng,,,,,,,4080 V,tp WH19C,West hemi0
1076,9 GEM Melbourne,,MPEG-4/HD,521,740 Eng,,,,,,,4080 V,tp WH19C,West hemi0
1032,9 GEM Brisbane,,MPEG-4/HD,521,740 Eng,,,,,,,4080 V,tp WH19C,West hemi0
1152,Channel Nine Brisbane,,MPEG-4/HD,514,650 Eng,,,,,,,4080 V,tp WH19C,West hemi0
1106,Channel Nine Adelaide,,MPEG-4/HD,515,654 Eng,,,,,,,4080 V,tp WH19C,West hemi0
1122,Channel Nine Perth,,MPEG-4/HD,515,654 Eng,,,,,,,4080 V,tp WH19C,West hemi0
1125,9 GEM Perth,,MPEG-4/HD,517,655 Eng,,,,,,,4080 V,tp WH19C,West hemi0
333,TLC New Zealand,,MPEG-4/SD,4100,4101 Eng,PowerVu,,,,,,4080 V,tp WH19C,West hemi0
49,Paramount Network Asia,,MPEG-4/SD,4901,4902 Eng,Viaccess,,,,,,4080 V,tp WH19C,West hemi0
1411,Animal Planet Australia,,MPEG-4/SD,3100,3101 Eng,PowerVu,,,,,,4080 V,tp WH19C,West hemi0
1413,Animal Planet New Zealand,,MPEG-4/SD,2600,2601 Eng,PowerVu,,,,,,4080 V,tp WH19C,West hemi0
1414,Discovery Channel New Zealand,,MPEG-4/SD,2300,2301 Eng,PowerVu,,,,,,4080 V,tp WH19C,West hemi0
1416,TLC Australia,,MPEG-4/SD,2800,2801 Eng,PowerVu,,,,,,4080 V,tp WH19C,West hemi0
1420,Investigation Discovery Australia,,MPEG-4/SD,2400,.401 Eng,PowerVu,,,,,,4080 V,tp WH19C,West hemi0
1424,Discovery Turbo Australia,,MPEG-4/SD,2200,2201 Eng,PowerVu,,,,,,4080 V,tp WH19C,West hemi0
101,CNBC Asia-Pacific,,MPEG-4/SD,512,650 Eng,Director,,,,,,4080 V,tp WH19C,West hemi0
102,CNBC Australia,,MPEG-4/SD,513,660 Eng,Director,,,,,,4080 V,tp WH19C,West hemi0
3,Kapamilya Channel,,MPEG-4/SD,210,211 Tgl,PowerVu,,,,,,4080 V,tp WH19C,West hemi0
5,Jeepney TV,,MPEG-4/SD,230,231 Tgl,PowerVu,,,,,,4080 V,tp WH19C,West hemi0
6,ANC,,MPEG-4/SD,310,311 Eng,PowerVu,,,,,,4080 V,tp WH19C,West hemi0
7,Metro Channel,,MPEG-4/SD,130,131 Eng,PowerVu,,,,,,4080 V,tp WH19C,West hemi0
8,Cinema 1 Philippines,,MPEG-4/SD,320,321 Tgl,PowerVu,,,,,,4080 V,tp WH19C,West hemi0
9,Myx Philippines,,MPEG-4/SD,140,141 Eng,PowerVu,,,,,,4080 V,tp WH19C,West hemi0
10,Knowledge Channel,,MPEG-4/SD,240,241 Tgl,,,,,,,4080 V,tp WH19C,West hemi0
