Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL,Provider,Frequency,Beam,EIRP
3954 VC,DVB-S28PSK115722/3,1,Subhavaartha TV,,MPEG-4/SD,101,102 Tel,,,,,,,
3954 VC,DVB-S28PSK115722/3,2,Nambikkai TV,,MPEG-4/SD,201,202,,,,,,,
3954 VC,DVB-S28PSK115722/3,3,Shalini TV,,MPEG-4/SD,301,302 Tam,,,,,,,
3954 VC,DVB-S28PSK115722/3,4,Imayam TV,,MPEG-4/SD,401,402 Tam,,,,,,,
3954 VC,DVB-S28PSK115722/3,5,Ayush TV,,MPEG-4/SD,501,502,,,,,,,
3954 VC,DVB-S28PSK115722/3,6,NKR TV,,MPEG-4/SD,601,602 Kan,,,,,,,
3954 VC,DVB-S28PSK115722/3,7,MK TV (India),,MPEG-4/SD,701,702 Tam,,,,,,,
3954 VC,DVB-S28PSK115722/3,8,MK Tunes,,MPEG-4/SD,801,802,,,,,,,
3954 VC,DVB-S28PSK115722/3,9,MK Six,,MPEG-4/SD,901,902,,,,,,,
4030 VC,DVB-S28PSK72003/4,,(feeds),,,,,,N Stanislav230119,,,,,
4040 VC,DVB-S28PSK72003/4,,(feeds),,,,,,N Stanislav230119,,,,,
4050 VC,DVB-S28PSK72003/4,,(feeds),,,,,,N Stanislav230119,,,,,
4060 VC,DVB-S28PSK72003/5,,(feeds),,,,,,N Stanislav231202,,,,,
4073 VC,DVB-S28PSK96003/4,,,,1-1,,7.9,Irdeto,N Stanislav220626,,,,,
4073 VC,DVB-S28PSK96003/4,1,Tarang TV,,MPEG-4/SD,102,103 Ori,Irdeto,,,,,,
4073 VC,DVB-S28PSK96003/4,2,Tarang Music,,MPEG-4/SD,202,203 Ori,Irdeto,,,,,,
4073 VC,DVB-S28PSK96003/4,3,Odisha TV,,MPEG-4/SD,502,503 Ori,,,,,,,
4073 VC,DVB-S28PSK96003/4,4,Prarthana TV,,MPEG-4/SD,402,403 Ori,Irdeto,,,,,,
4073 VC,DVB-S28PSK96003/4,5,Alankar TV,,MPEG-4/SD,602,603 Ori,Irdeto,,,,,,
4073 VC,DVB-S28PSK96003/4,6,[test card],,MPEG-4/SD,802,803,,,,,,,
4073 VC,DVB-S28PSK96003/4,7,Tarang TV,,HEVC/HD,702,703 Ori,Irdeto,,,,,,
4096 VC,DVB-S28PSK94253/4,,,,,,7.9,,N Stanislav220731,,,,,
4096 VC,DVB-S28PSK94253/4,1,News Live,,MPEG-4/SD,257,258 Asm,,,,,,,
4096 VC,DVB-S28PSK94253/4,2,Rang,,MPEG-4/SD,357,358 Asm,,,,,,,
4096 VC,DVB-S28PSK94253/4,12,Ramdhenu,,MPEG-4/SD,457,458 Asm,,,,,,,
4096 VC,DVB-S28PSK94253/4,15,Northeast Live,,MPEG-4/SD,557,558 Eng,,,,,,,
4096 VC,DVB-S28PSK94253/4,16,Indradhanu TV,,MPEG-4/SD,667,668 Asm,,,,,,,
4108 VC,DVB-S2QPSK10003/4,,AIR,,1-1,,4.0,,N Stanislav210717,,,,,
4108 VC,DVB-S2QPSK10003/4,2000,AIR FM Rainbow Mumbai,,,,201,,,,,,,
4108 VC,DVB-S2QPSK10003/4,3000,AIR Marathi,,,,301 Mar,,,,,,,
4108 VC,DVB-S2QPSK10003/4,4000,AIR FM Gold Delhi,,,,401,,,,,,,
4108 VC,DVB-S2QPSK10003/4,5000,AIR FM Rainbow Lucknow,,,,501,,,,,,,
4108 VC,DVB-S2QPSK10003/4,6000,AIR Amritsar,,,,601,,,,,,,
4113 VC,DVB-S2QPSK10003/4,,AIR,,1-1,,4.0,,Onacila211128,,,,,
4113 VC,DVB-S2QPSK10003/4,1,AIR Chennai,,,,101,,,,,,,
4113 VC,DVB-S2QPSK10003/4,3,AIR FM Rainbow Chennai,,,,301,,,,,,,
4113 VC,DVB-S2QPSK10003/4,4,AIR FM Gold Chennai,,,,401,,,,,,,
4116 VC,DVB-S2QPSK10003/4,,AIR,,8192-4096,,4.0,,N Stanislav210717,,,,,
4116 VC,DVB-S2QPSK10003/4,5,AIR FM Rainbow Delhi,,,,4124,,,,,,,
4116 VC,DVB-S2QPSK10003/4,6,AIR Vividh Bharati,,,,4125,,,,,,,
4123 VC,DVB-S3203/4,,AIR Vijayawada,,8192-4096,,5.5,,Onacila210317,,,,,
4123 VC,DVB-S3203/4,1,AIR Vijayawada,,,,4112,,,,,,,
4123 VC,DVB-S3203/4,2,AIR Vijayawada,,,,4114,,,,,,,
4127 VC,DVB-S2QPSK10003/4,,AIR,,1-1,,4.0,,Onacila210317,,,,,
4127 VC,DVB-S2QPSK10003/4,5000,AIR FM Rainbow Kolkata,,,,501,,,,,,,
4127 VC,DVB-S2QPSK10003/4,6000,AIR FM Gold Kolkata,,,,601,,,,,,,
4130 VC,DVB-S2QPSK10003/4,,AIR,,1-1,,4.0,,N Stanislav220521,,,,,
4130 VC,DVB-S2QPSK10003/4,2,AIR FM Rainbow Mumbai,,,,222,,,,,,,
4130 VC,DVB-S2QPSK10003/4,3,AIR Marathi,,,,333 Mar,,,,,,,
4130 VC,DVB-S2QPSK10003/4,5,AIR FM Gold Mumbai,,,,555,,,,,,,
4130 VC,DVB-S2QPSK10003/4,6,AIR Pune,,,,666,,,,,,,
4130 VC,DVB-S2QPSK10003/4,7,AIR Aurangabad,,,,777,,,,,,,
4130 VC,DVB-S2QPSK10003/4,8,AIR Nagpur,,,,888,,,,,,,
4136 VC,DVB-S3203/4,256,AIR Tiruchirappalli,,?-?,,5.54114,,N Stanislav220926,,,,,
