Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL,Provider,Frequency,Beam,EIRP
10959 Vtp 8West46-50,DVB-S28PSK62505/6,,TRT,,65535-1,,9.4,,M Al-Taie231018,https://www.lyngsat.com/providers/tr/TRT.html,TRT,11133 V,tp 12,West46-50
10959 Vtp 8West46-50,DVB-S28PSK62505/6,,TRT,,65535-1,,9.4,,M Al-Taie231018,https://www.lyngsat.com/providers/tr/TRT.html,TRT,10959 V,tp 8,West46-50
10959 Vtp 8West46-50,DVB-S28PSK62505/6,,TRT,,65535-1,,9.4,,M Al-Taie231018,https://www.lyngsat.com/providers/tr/TRT.html,TRT,10967 V,tp 8,West46-50
10959 Vtp 8West46-50,DVB-S28PSK62505/6,,TRT,,65535-1,,9.4,,M Al-Taie231018,https://www.lyngsat.com/providers/tr/TRT.html,TRT,11054 V,tp 10,West46-50
10959 Vtp 8West46-50,DVB-S28PSK62505/6,,TRT,,65535-1,,9.4,,M Al-Taie231018,https://www.lyngsat.com/providers/tr/TRT.html,TRT,11096 H,tp 23,East50
10959 Vtp 8West46-50,DVB-S28PSK62505/6,,TRT,,65535-1,,9.4,,M Al-Taie231018,https://www.lyngsat.com/providers/tr/TRT.html,TRT,11133 V,tp 12,West46-50
10959 Vtp 8West46-50,DVB-S28PSK62505/6,,TRT,,65535-1,,9.4,,M Al-Taie231018,https://www.lyngsat.com/providers/tr/TRT.html,TRT,10959 V,tp 8,West46-50
10959 Vtp 8West46-50,DVB-S28PSK62505/6,,TRT,,65535-1,,9.4,,M Al-Taie231018,https://www.lyngsat.com/providers/tr/TRT.html,TRT,10967 V,tp 8,West46-50
10959 Vtp 8West46-50,DVB-S28PSK62505/6,,TRT,,65535-1,,9.4,,M Al-Taie231018,https://www.lyngsat.com/providers/tr/TRT.html,TRT,11054 V,tp 10,West46-50
10959 Vtp 8West46-50,DVB-S28PSK62505/6,,TRT,,65535-1,,9.4,,M Al-Taie231018,https://www.lyngsat.com/providers/tr/TRT.html,TRT,11096 H,tp 23,East50
10959 Vtp 8West46-50,DVB-S28PSK62505/6,,TRT,,65535-1,,9.4,,M Al-Taie231018,https://www.lyngsat.com/providers/tr/TRT.html,TRT,11133 V,tp 12,West46-50
10959 Vtp 8West46-50,DVB-S28PSK62505/6,,TRT,,65535-1,,9.4,,M Al-Taie231018,https://www.lyngsat.com/providers/tr/TRT.html,TRT,10959 V,tp 8,West46-50
10959 Vtp 8West46-50,DVB-S28PSK62505/6,,TRT,,65535-1,,9.4,,M Al-Taie231018,https://www.lyngsat.com/providers/tr/TRT.html,TRT,10967 V,tp 8,West46-50
10959 Vtp 8West46-50,DVB-S28PSK62505/6,,TRT,,65535-1,,9.4,,M Al-Taie231018,https://www.lyngsat.com/providers/tr/TRT.html,TRT,11054 V,tp 10,West46-50
10959 Vtp 8West46-50,DVB-S28PSK62505/6,,TRT,,65535-1,,9.4,,M Al-Taie231018,https://www.lyngsat.com/providers/tr/TRT.html,TRT,11096 H,tp 23,East50
10959 Vtp 8West46-50,DVB-S28PSK62505/6,,TRT,,65535-1,,9.4,,M Al-Taie231018,https://www.lyngsat.com/providers/tr/TRT.html,TRT,11133 V,tp 12,West46-50
10959 Vtp 8West46-50,DVB-S28PSK62505/6,,TRT,,65535-1,,9.4,,M Al-Taie231018,https://www.lyngsat.com/providers/tr/TRT.html,TRT,10959 V,tp 8,West46-50
10959 Vtp 8West46-50,DVB-S28PSK62505/6,,TRT,,65535-1,,9.4,,M Al-Taie231018,https://www.lyngsat.com/providers/tr/TRT.html,TRT,10967 V,tp 8,West46-50
10959 Vtp 8West46-50,DVB-S28PSK62505/6,,TRT,,65535-1,,9.4,,M Al-Taie231018,https://www.lyngsat.com/providers/tr/TRT.html,TRT,11054 V,tp 10,West46-50
10959 Vtp 8West46-50,DVB-S28PSK62505/6,,TRT,,65535-1,,9.4,,M Al-Taie231018,https://www.lyngsat.com/providers/tr/TRT.html,TRT,11096 H,tp 23,East50
10959 Vtp 8West46-50,DVB-S28PSK62505/6,,TRT,,65535-1,,9.4,,M Al-Taie231018,https://www.lyngsat.com/providers/tr/TRT.html,TRT,11133 V,tp 12,West46-50
10959 Vtp 8West46-50,DVB-S28PSK62505/6,,TRT,,65535-1,,9.4,,M Al-Taie231018,https://www.lyngsat.com/providers/tr/TRT.html,TRT,10959 V,tp 8,West46-50
10959 Vtp 8West46-50,DVB-S28PSK62505/6,,TRT,,65535-1,,9.4,,M Al-Taie231018,https://www.lyngsat.com/providers/tr/TRT.html,TRT,10967 V,tp 8,West46-50
10959 Vtp 8West46-50,DVB-S28PSK62505/6,,TRT,,65535-1,,9.4,,M Al-Taie231018,https://www.lyngsat.com/providers/tr/TRT.html,TRT,11054 V,tp 10,West46-50
10959 Vtp 8West46-50,DVB-S28PSK62505/6,,TRT,,65535-1,,9.4,,M Al-Taie231018,https://www.lyngsat.com/providers/tr/TRT.html,TRT,11096 H,tp 23,East50
10959 Vtp 8West46-50,DVB-S28PSK62505/6,,TRT,,65535-1,,9.4,,M Al-Taie231018,https://www.lyngsat.com/providers/tr/TRT.html,TRT,11133 V,tp 12,West46-50
10967 Vtp 8West46-50,DVB-S28PSK79185/6,,TRT,,65280-0,,9.4,BISS,T Kaderli210110,https://www.lyngsat.com/providers/tr/TRT.html,TRT,10959 V,tp 8,West46-50
10967 Vtp 8West46-50,DVB-S28PSK79185/6,,TRT,,65280-0,,9.4,BISS,T Kaderli210110,https://www.lyngsat.com/providers/tr/TRT.html,TRT,10967 V,tp 8,West46-50
10967 Vtp 8West46-50,DVB-S28PSK79185/6,,TRT,,65280-0,,9.4,BISS,T Kaderli210110,https://www.lyngsat.com/providers/tr/TRT.html,TRT,11054 V,tp 10,West46-50
10967 Vtp 8West46-50,DVB-S28PSK79185/6,,TRT,,65280-0,,9.4,BISS,T Kaderli210110,https://www.lyngsat.com/providers/tr/TRT.html,TRT,11096 H,tp 23,East50
10967 Vtp 8West46-50,DVB-S28PSK79185/6,,TRT,,65280-0,,9.4,BISS,T Kaderli210110,https://www.lyngsat.com/providers/tr/TRT.html,TRT,11133 V,tp 12,West46-50
10967 Vtp 8West46-50,DVB-S28PSK79185/6,,TRT,,65280-0,,9.4,BISS,T Kaderli210110,https://www.lyngsat.com/providers/tr/TRT.html,TRT,10959 V,tp 8,West46-50
10967 Vtp 8West46-50,DVB-S28PSK79185/6,,TRT,,65280-0,,9.4,BISS,T Kaderli210110,https://www.lyngsat.com/providers/tr/TRT.html,TRT,10967 V,tp 8,West46-50
10967 Vtp 8West46-50,DVB-S28PSK79185/6,,TRT,,65280-0,,9.4,BISS,T Kaderli210110,https://www.lyngsat.com/providers/tr/TRT.html,TRT,11054 V,tp 10,West46-50
10967 Vtp 8West46-50,DVB-S28PSK79185/6,,TRT,,65280-0,,9.4,BISS,T Kaderli210110,https://www.lyngsat.com/providers/tr/TRT.html,TRT,11096 H,tp 23,East50
10967 Vtp 8West46-50,DVB-S28PSK79185/6,,TRT,,65280-0,,9.4,BISS,T Kaderli210110,https://www.lyngsat.com/providers/tr/TRT.html,TRT,11133 V,tp 12,West46-50
10967 Vtp 8West46-50,DVB-S28PSK79185/6,,TRT,,65280-0,,9.4,BISS,T Kaderli210110,https://www.lyngsat.com/providers/tr/TRT.html,TRT,10959 V,tp 8,West46-50
10967 Vtp 8West46-50,DVB-S28PSK79185/6,,TRT,,65280-0,,9.4,BISS,T Kaderli210110,https://www.lyngsat.com/providers/tr/TRT.html,TRT,10967 V,tp 8,West46-50
10967 Vtp 8West46-50,DVB-S28PSK79185/6,,TRT,,65280-0,,9.4,BISS,T Kaderli210110,https://www.lyngsat.com/providers/tr/TRT.html,TRT,11054 V,tp 10,West46-50
10967 Vtp 8West46-50,DVB-S28PSK79185/6,,TRT,,65280-0,,9.4,BISS,T Kaderli210110,https://www.lyngsat.com/providers/tr/TRT.html,TRT,11096 H,tp 23,East50
10967 Vtp 8West46-50,DVB-S28PSK79185/6,,TRT,,65280-0,,9.4,BISS,T Kaderli210110,https://www.lyngsat.com/providers/tr/TRT.html,TRT,11133 V,tp 12,West46-50
10967 Vtp 8West46-50,DVB-S28PSK79185/6,,TRT,,65280-0,,9.4,BISS,T Kaderli210110,https://www.lyngsat.com/providers/tr/TRT.html,TRT,10959 V,tp 8,West46-50
10967 Vtp 8West46-50,DVB-S28PSK79185/6,,TRT,,65280-0,,9.4,BISS,T Kaderli210110,https://www.lyngsat.com/providers/tr/TRT.html,TRT,10967 V,tp 8,West46-50
10967 Vtp 8West46-50,DVB-S28PSK79185/6,,TRT,,65280-0,,9.4,BISS,T Kaderli210110,https://www.lyngsat.com/providers/tr/TRT.html,TRT,11054 V,tp 10,West46-50
10967 Vtp 8West46-50,DVB-S28PSK79185/6,,TRT,,65280-0,,9.4,BISS,T Kaderli210110,https://www.lyngsat.com/providers/tr/TRT.html,TRT,11096 H,tp 23,East50
10967 Vtp 8West46-50,DVB-S28PSK79185/6,,TRT,,65280-0,,9.4,BISS,T Kaderli210110,https://www.lyngsat.com/providers/tr/TRT.html,TRT,11133 V,tp 12,West46-50
10967 Vtp 8West46-50,DVB-S28PSK79185/6,,TRT,,65280-0,,9.4,BISS,T Kaderli210110,https://www.lyngsat.com/providers/tr/TRT.html,TRT,10959 V,tp 8,West46-50
10967 Vtp 8West46-50,DVB-S28PSK79185/6,,TRT,,65280-0,,9.4,BISS,T Kaderli210110,https://www.lyngsat.com/providers/tr/TRT.html,TRT,10967 V,tp 8,West46-50
10967 Vtp 8West46-50,DVB-S28PSK79185/6,,TRT,,65280-0,,9.4,BISS,T Kaderli210110,https://www.lyngsat.com/providers/tr/TRT.html,TRT,11054 V,tp 10,West46-50
10967 Vtp 8West46-50,DVB-S28PSK79185/6,,TRT,,65280-0,,9.4,BISS,T Kaderli210110,https://www.lyngsat.com/providers/tr/TRT.html,TRT,11096 H,tp 23,East50
10967 Vtp 8West46-50,DVB-S28PSK79185/6,,TRT,,65280-0,,9.4,BISS,T Kaderli210110,https://www.lyngsat.com/providers/tr/TRT.html,TRT,11133 V,tp 12,West46-50
10967 Vtp 8West46-50,DVB-S28PSK79185/6,,TRT,,65280-0,,9.4,BISS,T Kaderli210110,https://www.lyngsat.com/providers/tr/TRT.html,TRT,10959 V,tp 8,West46-50
10967 Vtp 8West46-50,DVB-S28PSK79185/6,,TRT,,65280-0,,9.4,BISS,T Kaderli210110,https://www.lyngsat.com/providers/tr/TRT.html,TRT,10967 V,tp 8,West46-50
10967 Vtp 8West46-50,DVB-S28PSK79185/6,,TRT,,65280-0,,9.4,BISS,T Kaderli210110,https://www.lyngsat.com/providers/tr/TRT.html,TRT,11054 V,tp 10,West46-50
10967 Vtp 8West46-50,DVB-S28PSK79185/6,,TRT,,65280-0,,9.4,BISS,T Kaderli210110,https://www.lyngsat.com/providers/tr/TRT.html,TRT,11096 H,tp 23,East50
10967 Vtp 8West46-50,DVB-S28PSK79185/6,,TRT,,65280-0,,9.4,BISS,T Kaderli210110,https://www.lyngsat.com/providers/tr/TRT.html,TRT,11133 V,tp 12,West46-50
11054 Vtp 10West46-50,DVB-S28PSK300003/4,,TRT,,1070-31001,,7.9,,Lexzie210409,https://www.lyngsat.com/providers/tr/TRT.html,TRT,10959 V,tp 8,West46-50
11054 Vtp 10West46-50,DVB-S28PSK300003/4,,TRT,,1070-31001,,7.9,,Lexzie210409,https://www.lyngsat.com/providers/tr/TRT.html,TRT,10967 V,tp 8,West46-50
11054 Vtp 10West46-50,DVB-S28PSK300003/4,,TRT,,1070-31001,,7.9,,Lexzie210409,https://www.lyngsat.com/providers/tr/TRT.html,TRT,11054 V,tp 10,West46-50
11054 Vtp 10West46-50,DVB-S28PSK300003/4,,TRT,,1070-31001,,7.9,,Lexzie210409,https://www.lyngsat.com/providers/tr/TRT.html,TRT,11096 H,tp 23,East50
11054 Vtp 10West46-50,DVB-S28PSK300003/4,,TRT,,1070-31001,,7.9,,Lexzie210409,https://www.lyngsat.com/providers/tr/TRT.html,TRT,11133 V,tp 12,West46-50
11054 Vtp 10West46-50,DVB-S28PSK300003/4,,TRT,,1070-31001,,7.9,,Lexzie210409,https://www.lyngsat.com/providers/tr/TRT.html,TRT,10959 V,tp 8,West46-50
11054 Vtp 10West46-50,DVB-S28PSK300003/4,,TRT,,1070-31001,,7.9,,Lexzie210409,https://www.lyngsat.com/providers/tr/TRT.html,TRT,10967 V,tp 8,West46-50
11054 Vtp 10West46-50,DVB-S28PSK300003/4,,TRT,,1070-31001,,7.9,,Lexzie210409,https://www.lyngsat.com/providers/tr/TRT.html,TRT,11054 V,tp 10,West46-50
11054 Vtp 10West46-50,DVB-S28PSK300003/4,,TRT,,1070-31001,,7.9,,Lexzie210409,https://www.lyngsat.com/providers/tr/TRT.html,TRT,11096 H,tp 23,East50
11054 Vtp 10West46-50,DVB-S28PSK300003/4,,TRT,,1070-31001,,7.9,,Lexzie210409,https://www.lyngsat.com/providers/tr/TRT.html,TRT,11133 V,tp 12,West46-50
11054 Vtp 10West46-50,DVB-S28PSK300003/4,,TRT,,1070-31001,,7.9,,Lexzie210409,https://www.lyngsat.com/providers/tr/TRT.html,TRT,10959 V,tp 8,West46-50
11054 Vtp 10West46-50,DVB-S28PSK300003/4,,TRT,,1070-31001,,7.9,,Lexzie210409,https://www.lyngsat.com/providers/tr/TRT.html,TRT,10967 V,tp 8,West46-50
11054 Vtp 10West46-50,DVB-S28PSK300003/4,,TRT,,1070-31001,,7.9,,Lexzie210409,https://www.lyngsat.com/providers/tr/TRT.html,TRT,11054 V,tp 10,West46-50
11054 Vtp 10West46-50,DVB-S28PSK300003/4,,TRT,,1070-31001,,7.9,,Lexzie210409,https://www.lyngsat.com/providers/tr/TRT.html,TRT,11096 H,tp 23,East50
11054 Vtp 10West46-50,DVB-S28PSK300003/4,,TRT,,1070-31001,,7.9,,Lexzie210409,https://www.lyngsat.com/providers/tr/TRT.html,TRT,11133 V,tp 12,West46-50
11054 Vtp 10West46-50,DVB-S28PSK300003/4,,TRT,,1070-31001,,7.9,,Lexzie210409,https://www.lyngsat.com/providers/tr/TRT.html,TRT,10959 V,tp 8,West46-50
11054 Vtp 10West46-50,DVB-S28PSK300003/4,,TRT,,1070-31001,,7.9,,Lexzie210409,https://www.lyngsat.com/providers/tr/TRT.html,TRT,10967 V,tp 8,West46-50
11054 Vtp 10West46-50,DVB-S28PSK300003/4,,TRT,,1070-31001,,7.9,,Lexzie210409,https://www.lyngsat.com/providers/tr/TRT.html,TRT,11054 V,tp 10,West46-50
11054 Vtp 10West46-50,DVB-S28PSK300003/4,,TRT,,1070-31001,,7.9,,Lexzie210409,https://www.lyngsat.com/providers/tr/TRT.html,TRT,11096 H,tp 23,East50
11054 Vtp 10West46-50,DVB-S28PSK300003/4,,TRT,,1070-31001,,7.9,,Lexzie210409,https://www.lyngsat.com/providers/tr/TRT.html,TRT,11133 V,tp 12,West46-50
11054 Vtp 10West46-50,DVB-S28PSK300003/4,,TRT,,1070-31001,,7.9,,Lexzie210409,https://www.lyngsat.com/providers/tr/TRT.html,TRT,10959 V,tp 8,West46-50
11054 Vtp 10West46-50,DVB-S28PSK300003/4,,TRT,,1070-31001,,7.9,,Lexzie210409,https://www.lyngsat.com/providers/tr/TRT.html,TRT,10967 V,tp 8,West46-50
11054 Vtp 10West46-50,DVB-S28PSK300003/4,,TRT,,1070-31001,,7.9,,Lexzie210409,https://www.lyngsat.com/providers/tr/TRT.html,TRT,11054 V,tp 10,West46-50
11054 Vtp 10West46-50,DVB-S28PSK300003/4,,TRT,,1070-31001,,7.9,,Lexzie210409,https://www.lyngsat.com/providers/tr/TRT.html,TRT,11096 H,tp 23,East50
11054 Vtp 10West46-50,DVB-S28PSK300003/4,,TRT,,1070-31001,,7.9,,Lexzie210409,https://www.lyngsat.com/providers/tr/TRT.html,TRT,11133 V,tp 12,West46-50
11054 Vtp 10West46-50,DVB-S28PSK300003/4,,TRT,,1070-31001,,7.9,,Lexzie210409,https://www.lyngsat.com/providers/tr/TRT.html,TRT,10959 V,tp 8,West46-50
11054 Vtp 10West46-50,DVB-S28PSK300003/4,,TRT,,1070-31001,,7.9,,Lexzie210409,https://www.lyngsat.com/providers/tr/TRT.html,TRT,10967 V,tp 8,West46-50
11054 Vtp 10West46-50,DVB-S28PSK300003/4,,TRT,,1070-31001,,7.9,,Lexzie210409,https://www.lyngsat.com/providers/tr/TRT.html,TRT,11054 V,tp 10,West46-50
11054 Vtp 10West46-50,DVB-S28PSK300003/4,,TRT,,1070-31001,,7.9,,Lexzie210409,https://www.lyngsat.com/providers/tr/TRT.html,TRT,11096 H,tp 23,East50
11054 Vtp 10West46-50,DVB-S28PSK300003/4,,TRT,,1070-31001,,7.9,,Lexzie210409,https://www.lyngsat.com/providers/tr/TRT.html,TRT,11133 V,tp 12,West46-50
11096 Htp 23East50,DVB-S300005/6,,TRT,,42-61,,6.5,,F Dibba211224,https://www.lyngsat.com/providers/tr/TRT.html,TRT,10959 V,tp 8,West46-50
