Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL,Provider,Frequency,Beam,EIRP
12360 Rtp 34Wide0,DVB-S2QPSK275003/4,56842,Radio Mayak,,,,342 Rus,,,,,,,
12399 Rtp 36East0,DVB-S28PSK275003/4,,Radio Mayak,,,,2251 Rus,,,,,,,
12169 Rtp 24Wide0,DVB-S28PSK275003/4,2443,Radio Rossii,,,,1432 Rus,,,,,,,
12360 Rtp 34Wide0,DVB-S2QPSK275003/4,56843,Radio Rossii,,,,343 Rus,,,,,,,
12399 Rtp 36East0,DVB-S28PSK275003/4,,Radio Rossii,,,,2261 Rus,,,,,,,
12188 Ltp 25Wide0,DVB-S28PSK275003/4,25012,Promo TV,,MPEG-4/SD,2621,2622 Rus,,,,,,,
12207 Rtp 26Wide0,DVB-S28PSK275003/4,,STV,,4369-1,,7.9,,N Stanislav220629,https://www.lyngsat.com/providers/ru/STV.html,STV,12207 R,tp 26,Wide0
12207 Rtp 26Wide0,DVB-S28PSK275003/4,1,Novoe Radio,,,,301 Rus,,,,,12207 R,tp 26,Wide0
12207 Rtp 26Wide0,DVB-S28PSK275003/4,2,Nashe Radio (Russia),,,,302 Rus,,,,,12207 R,tp 26,Wide0
12207 Rtp 26Wide0,DVB-S28PSK275003/4,5,Love Radio (Russia),,,,305 Rus,,,,,12207 R,tp 26,Wide0
12399 Rtp 36East0,DVB-S28PSK275003/4,,Love Radio (Russia),,,,2181 Rus,,,,,12207 R,tp 26,Wide0
12207 Rtp 26Wide0,DVB-S28PSK275003/4,15,Radio Dacha,,,,315 Rus,,,,,12207 R,tp 26,Wide0
12207 Rtp 26Wide0,DVB-S28PSK275003/4,21,Kalina Krasnaya,,,,321 Rus,,,,,12207 R,tp 26,Wide0
12226 Ltp 27Wide0,DVB-S275003/4,27000,Trikolor Infokanal,,HEVC/HD,2701,2702 Rus,,,,,12207 R,tp 26,Wide0
12226 Ltp 27Wide0,DVB-S275003/4,27007,Trikolor Infokanal,,MPEG-4/HD,2771,2772 Rus,,,,,12207 R,tp 26,Wide0
12265 Ltp 29Wide0,DVB-S28PSK275003/4,26900,[Telepoisk info card],,MPEG-4/SD,1201,1202 Rus,,,,,12207 R,tp 26,Wide0
12284 Rtp 30Wide0,DVB-S275003/4,,RSCC,,112-2,,5.5,,Antonipls230719,https://www.lyngsat.com/providers/ru/RSCC.html,RSCC,12284 R,tp 30,Wide0
12284 Rtp 30Wide0,DVB-S275003/4,1,Krik TV,,MPEG-4/SD,500,700 Rus,,,,,12284 R,tp 30,Wide0
12284 Rtp 30Wide0,DVB-S275003/4,3,Oblastnoe TV,,MPEG-4/SD,502,702 Rus,,,,,12284 R,tp 30,Wide0
12284 Rtp 30Wide0,DVB-S275003/4,5,Taina Telekanal,,MPEG-4/SD,503,703 Rus,,,,,12284 R,tp 30,Wide0
12284 Rtp 30Wide0,DVB-S275003/4,2,Serebryany Dozhd,,,,701 Rus,,,,,12284 R,tp 30,Wide0
12284 Rtp 30Wide0,DVB-S275003/4,30,NRJ Russia,,,,4143 Rus,,,,,12284 R,tp 30,Wide0
12399 Rtp 36East0,DVB-S28PSK275003/4,,NRJ Russia,,,,2061 Rus,,,,,12284 R,tp 30,Wide0
12284 Rtp 30Wide0,DVB-S275003/4,32,Avtoradio,,,,4200 Rus,,,,,12284 R,tp 30,Wide0
12399 Rtp 36East0,DVB-S28PSK275003/4,,Avtoradio,,,,2041 Rus,,,,,12284 R,tp 30,Wide0
12284 Rtp 30Wide0,DVB-S275003/4,57,Humor FM,,,,4092 Rus,,,,,12284 R,tp 30,Wide0
12399 Rtp 36East0,DVB-S28PSK275003/4,,Humor FM,,,,2011 Rus,,,,,12284 R,tp 30,Wide0
12399 Rtp 36East0,DVB-S28PSK275003/4,56718,TNT 4 (+4h),,MPEG-4/SD,218,318 Rus,,,,,12284 R,tp 30,Wide0
12399 Rtp 36East0,DVB-S28PSK275003/4,56729,Subbota! (+4h),,MPEG-4/SD,229,329 Rus,,,,,12284 R,tp 30,Wide0
12399 Rtp 36East0,DVB-S28PSK275003/4,56730,Telekanal 2x2,,MPEG-4/SD,230,330 Rus,,,,,12284 R,tp 30,Wide0
12399 Rtp 36East0,DVB-S28PSK275003/4,,Radio Romantika,,,,2031 Rus,,,,,12284 R,tp 30,Wide0
12399 Rtp 36East0,DVB-S28PSK275003/4,,Radio Vanya,,,,2051 Rus,,,,,12284 R,tp 30,Wide0
12399 Rtp 36East0,DVB-S28PSK275003/4,,DFM,,,,2071 Rus,,,,,12284 R,tp 30,Wide0
12399 Rtp 36East0,DVB-S28PSK275003/4,,Russkoe Radio,,,,2081 Rus,,,,,12284 R,tp 30,Wide0
12399 Rtp 36East0,DVB-S28PSK275003/4,,Hit FM (Russia),,,,2091 Rus,,,,,12284 R,tp 30,Wide0
12399 Rtp 36East0,DVB-S28PSK275003/4,,Maximum 103.7 FM,,,,2101 Rus,,,,,12284 R,tp 30,Wide0
12399 Rtp 36East0,DVB-S28PSK275003/4,,Business FM,,,,2111 Rus,,,,,12284 R,tp 30,Wide0
12399 Rtp 36East0,DVB-S28PSK275003/4,,Militseyskaya Volna,,,,.121 Rus,,,,,12284 R,tp 30,Wide0
12399 Rtp 36East0,DVB-S28PSK275003/4,,Comedy Radio,,,,2131 Rus,,,,,12284 R,tp 30,Wide0
12399 Rtp 36East0,DVB-S28PSK275003/4,,Radio Komsomolskaya Pravda,,,,2141 Rus,,,,,12284 R,tp 30,Wide0
12399 Rtp 36East0,DVB-S28PSK275003/4,,Relax FM,,,,2151 Rus,,,,,12284 R,tp 30,Wide0
12399 Rtp 36East0,DVB-S28PSK275003/4,,Radio Mir (0h),,,,2171 Rus,,,,,12284 R,tp 30,Wide0
12399 Rtp 36East0,DVB-S28PSK275003/4,,Detskoe Radio Moskva,,,,2201 Rus,,,,,12284 R,tp 30,Wide0
12399 Rtp 36East0,DVB-S28PSK275003/4,,Radio Sibir,,,,2271 Rus,,,,,12284 R,tp 30,Wide0
