Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL,Provider,Frequency,Beam,EIRP
12719 Htp 24Europe,DVB-S15805/6,,(feeds),,,,,,Stanley_cassidyRoli210526,,,,,
12721 VEurope,DVB-S28PSK15805/6,,(feeds),,,,,,Stanley_cassidyRoli210526,,,,,
12731 VEurope,DVB-S28PSK15805/6,,(feeds),,,,,,Stanley_cassidyRoli210526,,,,,
12737 Htp 24Europe,DVB-S28PSK50003/4,,(feeds),,,,,,Roli221015,,,,,
12743 Htp 24Europe,DVB-S28PSK50003/4,,(feeds),,,,,,Roli221015,,,,,
11510 HMiddle East50-52,DVB-S28PSK44443/4,1,Media Office,,?-1MPEG-4/HD,33,7.9  34 Ara,,N Stanislav221203,,,,,
12439 HEurope46-48,DVB-S28PSK44443/4,1,Media Office,,65535-1MPEG-4/HD,33,7.9  34 Ara,,N Stanislav220707,,,,,
11514 HMiddle East50-52,DVB-S28PSK21425/6,1,Alsumaria,,1-0MPEG-4/HD,512,9.44112 Ara,,D Lita210227,,,,,
11514 HMiddle East50-52,DVB-S28PSK21425/6,1,Sumer FM,,,,4128 Ara,,,,,,,
12117 HEurope46-48,DVB-S28PSK300005/6,,A1 Bulgaria,,926-177,,9.4,Conax,S Günes240309,,,,,
12137 VEurope46-48,DVB-S28PSK300005/6,,A1 Bulgaria,,926-178,,9.4,Conax,S Günes240309,,,,,
12309 HEurope46-48,DVB-S28PSK300005/6,,A1 Bulgaria,,926-2833,,9.4,ConaxNagravision,S Günes240309,,,,,
12117 HEurope46-48,DVB-S28PSK300005/6,131,The Voice TV,,HEVC,4101,4102 Bul,,,,,,,
12271 HEurope46-48,DVB-S300007/8,1015,The Voice TV,,MPEG-2/SD,848,849 Bul,,,,,,,
12156 HEurope46-48,DVB-S28PSK300005/6,,Bulsatcom,,1-7,,9.4,BulcryptConaxNagravision,M Al-Taie240102,,,,,
12194 HEurope46-48,DVB-S300007/8,,Bulsatcom,,1-2,,7.2,BulcryptConaxNagravision,M Al-Taie240122,,,,,
12213 VEurope46-48,DVB-S300007/8,,Bulsatcom,,1-4,,7.2,BulcryptConaxNagravision,M Al-Taie240212,,,,,
12271 HEurope46-48,DVB-S300007/8,,Bulsatcom,,1-1,,7.2,BulcryptConaxNagravision,M Al-Taie240212,,,,,
12463 HEurope46-48,DVB-S28PSK300005/6,,Bulsatcom,,1-5,,9.4,BulcryptConaxNagravision,Lexzie240327,,,,,
12482 VEurope46-48,DVB-S300007/8,,Bulsatcom,,1-3,,7.2,BulcryptConaxNagravision,EnoSat220710,,,,,
12524 HEurope46-48,DVB-S300007/8,,Bulsatcom,,1-6,,7.2,BulcryptConaxNagravision,M Al-Taie240212,,,,,
12175 VEurope46-48,DVB-S300007/8,,Orange România,,28-15,,7.2,ViaccessVideoguard,M Al-Taie240328,,,,,
12251 VEurope46-48,DVB-S28PSK300003/4,,Orange România,,167-5228,,7.9,ViaccessVideoguard,M Al-Taie240130,,,,,
12290 VEurope46-48,DVB-S28PSK300003/4,,Orange România,,28-1,,7.9,ViaccessVideoguard,M Al-Taie231127,,,,,
12328 VEurope46-48,DVB-S28PSK300003/4,,Orange România,,28-2,,7.9,ViaccessVideoguard,S Günes240309,,,,,
12367 VEurope46-48,DVB-S28PSK300003/4,,Orange România,,28-3,,7.9,ViaccessVideoguard,M Al-Taie240130,,,,,
12405 VEurope46-48,DVB-S300007/8,,Orange România,,28-18,,7.2,ViaccessVideoguard,M Al-Taie240130,,,,,
12524 VEurope46-48,DVB-S300007/8,,Orange România,,28-13,,7.2,ViaccessVideoguard,M Al-Taie240130,,,,,
12565 VEurope46-48,DVB-S300007/8,,Orange România,,28-14,,7.2,ViaccessVideoguard,M Al-Taie231127,,,,,
12606 VEurope46-48,DVB-S28PSK300003/4,,Orange România,,167-5233,,7.9,ViaccessVideoguard,M Al-Taie231127,,,,,
12647 VEurope46-48,DVB-S300007/8,,Orange România,,28-16,,7.2,ViaccessVideoguard,M Al-Taie231127,,,,,
12688 VEurope46-48,DVB-S300007/8,,Orange România,,28-17,,7.2,ViaccessVideoguard,M Al-Taie240130,,,,,
12194 HEurope46-48,DVB-S300007/8,50,Radio 1 Rock,,,,877 Bul,,,,,,,
12194 HEurope46-48,DVB-S300007/8,51,NRJ Bulgaria,,,,879 Bul,,,,,,,
12194 HEurope46-48,DVB-S300007/8,52,BG Radio,,,,882 Bul,,,,,,,
12194 HEurope46-48,DVB-S300007/8,53,Darik Radio,,,,885 Bul,,,,,,,
12194 HEurope46-48,DVB-S300007/8,54,Tangra Mega Rock,,,,8.8 Bul,,,,,,,
12194 HEurope46-48,DVB-S300007/8,55,Radio Payner,,,,891 Bul,,,,,,,
12213 VEurope46-48,DVB-S300007/8,115,Fen Folk,,MPEG-2/SD,616,617 Bul,,,,,,,
12213 VEurope46-48,DVB-S300007/8,119,Folklor TV,,MPEG-2/SD,632,633 Bul,,,,,,,
12213 VEurope46-48,DVB-S300007/8,121,Fen TV,,MPEG-2/SD,640,641 Bul,,,,,,,
12213 VEurope46-48,DVB-S300007/8,123,Balkanika Music TV,,MPEG-2/SD,648,649 Bul,,,,,,,
12224 HEurope46-48,DVB-S2QPSK133813/4,,ERT,,8492-2,,4.0,,Lexzie230826,,,,,
12224 HEurope46-48,DVB-S2QPSK133813/4,9,Vouli TV,,MPEG-4/SD,137,640 Gre,,,,,,,
12224 HEurope46-48,DVB-S2QPSK133813/4,10,ERT 1,,MPEG-4/SD,138,650 Gre,,,,,,,
12224 HEurope46-48,DVB-S2QPSK133813/4,40,ERT 1,,MPEG-4/HD,141,680 Gre 690 Qaa,,,,,,,
12242 HEurope46-48,DVB-S2QPSK133813/4,3,ERT 1,,MPEG-4/SD,130,670 Gre,,,,,,,
12224 HEurope46-48,DVB-S2QPSK133813/4,20,ERT 2,,MPEG-4/SD,139,660 Gre,,,,,,,
12242 HEurope46-48,DVB-S2QPSK133813/4,1,ERT 2,,MPEG-4/HD,128,650 Gre,,,,,,,
12224 HEurope46-48,DVB-S2QPSK133813/4,35,ERT 3,,MPEG-4/SD,142,691 Gre,,,,,,,
12242 HEurope46-48,DVB-S2QPSK133813/4,2,ERT 3,,MPEG-4/HD,129,660 Gre,,,,,,,
12224 HEurope46-48,DVB-S2QPSK133813/4,41,ERT News,,MPEG-4/HD,143,695 Gre,,,,,,,
12242 HEurope46-48,DVB-S2QPSK133813/4,7,ERT News,,MPEG-4/SD,134,701 Gre,,,,,,,
12224 HEurope46-48,DVB-S2QPSK133813/4,11,Proto Programma,,,,652 Gre,,,,,,,
12224 HEurope46-48,DVB-S2QPSK133813/4,12,Kosmos,,,,653 Gre,,,,,,,
12224 HEurope46-48,DVB-S2QPSK133813/4,13,Trito Maestro,,,,676 Gre,,,,,,,
12224 HEurope46-48,DVB-S2QPSK133813/4,14,Deftero Paradosiaka,,,,677 Gre,,,,,,,
12224 HEurope46-48,DVB-S2QPSK133813/4,21,Trito Programma,,,,661 Gre,,,,,,,
12224 HEurope46-48,DVB-S2QPSK133813/4,22,Deftero Programma,,,,662 Gre,,,,,,,
12224 HEurope46-48,DVB-S2QPSK133813/4,23,Deftero Laika,,,,675 Gre,,,,,,,
12224 HEurope46-48,DVB-S2QPSK133813/4,31,ERA Spor,,,,671 Gre,,,,,,,
12224 HEurope46-48,DVB-S2QPSK133813/4,32,I Foni tis Elladas,,,,672,,,,,,,
12224 HEurope46-48,DVB-S2QPSK133813/4,33,Zeppelin 106.7,,,,673 Gre,,,,,,,
12224 HEurope46-48,DVB-S2QPSK133813/4,34,Kosmos Jazz,,,,674 Gre,,,,,,,
12242 HEurope46-48,DVB-S2QPSK133813/4,,,,8492-1,,4.0,,M Al-Taie230829,,,,,
12242 HEurope46-48,DVB-S2QPSK133813/4,4,RIK Sat,,MPEG-4/SD,131,680 Gre,,,,,,,
12242 HEurope46-48,DVB-S2QPSK133813/4,5,TV5Monde Europe,,MPEG-4/SD,132,690 Fre,,,,,,,
12242 HEurope46-48,DVB-S2QPSK133813/4,6,BBC News Europe,,MPEG-4/SD,133,700 Eng,,,,,,,
12271 HEurope46-48,DVB-S300007/8,1004,Magic TV (Bulgaria),,MPEG-2/SD,792,793 Bul,,,,,,,
12338 HEurope46-48,DVB-S28PSK115682/3,,Digea,,8492-101,,6.6,BISS,N Stanislav220604,https://www.lyngsat.com/providers/gr/Digea.html,Digea,12414 H,tp F5,Europe46-48
12338 HEurope46-48,DVB-S28PSK115682/3,,Digea,,8492-101,,6.6,BISS,N Stanislav220604,https://www.lyngsat.com/providers/gr/Digea.html,Digea,12414 H,tp F5,Europe46-48
12338 HEurope46-48,DVB-S28PSK115682/3,,Digea,,8492-101,,6.6,BISS,N Stanislav220604,https://www.lyngsat.com/providers/gr/Digea.html,Digea,12414 H,tp F5,Europe46-48
12352 HEurope46-48,DVB-S28PSK115682/3,,Digea,,8492-103,,6.6,BISS,N Stanislav220604,https://www.lyngsat.com/providers/gr/Digea.html,Digea,12414 H,tp F5,Europe46-48
12352 HEurope46-48,DVB-S28PSK115682/3,,Digea,,8492-103,,6.6,BISS,N Stanislav220604,https://www.lyngsat.com/providers/gr/Digea.html,Digea,12414 H,tp F5,Europe46-48
12352 HEurope46-48,DVB-S28PSK115682/3,,Digea,,8492-103,,6.6,BISS,N Stanislav220604,https://www.lyngsat.com/providers/gr/Digea.html,Digea,12414 H,tp F5,Europe46-48
12414 Htp F5Europe46-48,DVB-S28PSK115682/3,,Digea,,8492-105,,6.6,BISS,N Stanislav220604,https://www.lyngsat.com/providers/gr/Digea.html,Digea,12414 H,tp F5,Europe46-48
12414 Htp F5Europe46-48,DVB-S28PSK115682/3,,Digea,,8492-105,,6.6,BISS,N Stanislav220604,https://www.lyngsat.com/providers/gr/Digea.html,Digea,12414 H,tp F5,Europe46-48
12414 Htp F5Europe46-48,DVB-S28PSK115682/3,,Digea,,8492-105,,6.6,BISS,N Stanislav220604,https://www.lyngsat.com/providers/gr/Digea.html,Digea,12414 H,tp F5,Europe46-48
12338 HEurope46-48,DVB-S28PSK115682/3,1100,Alpha TV,,MPEG-4/HD,1110,1112 Gre,BISS,,,,12414 H,tp F5,Europe46-48
12414 Htp F5Europe46-48,DVB-S28PSK115682/3,3100,Alpha TV,,MPEG-4/SD,3110,3112 Gre,BISS,,,,12414 H,tp F5,Europe46-48
12338 HEurope46-48,DVB-S28PSK115682/3,1200,SKAÏ,,MPEG-4/HD,1210,1212 Gre,BISS,,,,12414 H,tp F5,Europe46-48
12414 Htp F5Europe46-48,DVB-S28PSK115682/3,3200,SKAÏ,,MPEG-4/SD,3210,3212 Gre,BISS,,,,12414 H,tp F5,Europe46-48
12338 HEurope46-48,DVB-S28PSK115682/3,1300,Ant1,,MPEG-4/HD,1310,131. Gre,BISS,,,,12414 H,tp F5,Europe46-48
12414 Htp F5Europe46-48,DVB-S28PSK115682/3,3300,Ant1,,MPEG-4/SD,3310,3312 Gre,BISS,,,,12414 H,tp F5,Europe46-48
12338 HEurope46-48,DVB-S28PSK115682/3,1400,Open Beyond TV,,MPEG-4/HD,1410,1412 Gre,BISS,,,,12414 H,tp F5,Europe46-48
12414 Htp F5Europe46-48,DVB-S28PSK115682/3,3400,Open Beyond TV,,MPEG-4/SD,3410,3412 Gre,BISS,,,,12414 H,tp F5,Europe46-48
12352 HEurope46-48,DVB-S28PSK115682/3,1500,Star Channel (Greece),,MPEG-4/HD,1510,1512 Gre,BISS,,,,12414 H,tp F5,Europe46-48
12414 Htp F5Europe46-48,DVB-S28PSK115682/3,3500,Star Channel (Greece),,MPEG-4/SD,3510,3512 Gre,BISS,,,,12414 H,tp F5,Europe46-48
12352 HEurope46-48,DVB-S28PSK115682/3,1600,Mega TV (Greece),,MPEG-4/HD,1610,1612 Gre,BISS,,,,12414 H,tp F5,Europe46-48
12414 Htp F5Europe46-48,DVB-S28PSK115682/3,3600,Mega TV (Greece),,MPEG-4/SD,3610,3612 Gre,BISS,,,,12414 H,tp F5,Europe46-48
12352 HEurope46-48,DVB-S28PSK115682/3,1700,Makedonia TV,,MPEG-4/HD,1710,1712 Gre,BISS,,,,12414 H,tp F5,Europe46-48
12414 Htp F5Europe46-48,DVB-S28PSK115682/3,3700,Makedonia TV,,MPEG-4/SD,3710,3712 Gre,BISS,,,,12414 H,tp F5,Europe46-48
12482 VEurope46-48,DVB-S300007/8,23,Radio Vitosha East,,,,1601 Bul,,,,,12414 H,tp F5,Europe46-48
12482 VEurope46-48,DVB-S300007/8,24,Radio Vitosha West,,,,1701 Bul,,,,,12414 H,tp F5,Europe46-48
12482 VEurope46-48,DVB-S300007/8,25,Radio Veselina East,,,,1801 Bul,,,,,12414 H,tp F5,Europe46-48
12482 VEurope46-48,DVB-S300007/8,26,Radio Veselina West,,,,1901 Bul,,,,,12414 H,tp F5,Europe46-48
12482 VEurope46-48,DVB-S300007/8,27,Magic FM (Bulgaria),,,,2001 Bul,,,,,12414 H,tp F5,Europe46-48
12482 VEurope46-48,DVB-S300007/8,29,The Voice Bulgaria,,,,2401 Bul,,,,,12414 H,tp F5,Europe46-48
12482 VEurope46-48,DVB-S300007/8,62,Radio Veselina North,,,,2501 Bul,,,,,12414 H,tp F5,Europe46-48
12482 VEurope46-48,DVB-S300007/8,63,Radio Veselina South,,,,2601 Bul,,,,,12414 H,tp F5,Europe46-48
12524 VEurope46-48,DVB-S300007/8,500,Itsy Bitsy FM,,,,258 Rum,,,,,12414 H,tp F5,Europe46-48
12606 VEurope46-48,DVB-S28PSK300003/4,703,B1,,MPEG-4/HD,37,38 Rum,,,,,12414 H,tp F5,Europe46-48
12606 VEurope46-48,DVB-S28PSK300003/4,709,Trinitas TV,,MPEG-4/HD,55,56 Rum,,,,,12414 H,tp F5,Europe46-48
12616 HEurope,DVB-S33333/4,,(Telekom Sports feeds),,,,,,Roli191109,,,12414 H,tp F5,Europe46-48
12656 Htp 22Europe46-48,DVB-S28PSK151553/4,,Intact Media Group,,366-0,,7.9,Conax,D Lita200615,https://www.lyngsat.com/providers/ro/Intact-Media-Group.html,Intact Media Group,12656 H,tp 22,Europe46-48
12656 Htp 22Europe46-48,DVB-S28PSK151553/4,1,Antena 1 (Romania),,MPEG-4/SD,1120,1221 Rum,Conax,,,,12656 H,tp 22,Europe46-48
12656 Htp 22Europe46-48,DVB-S28PSK151553/4,7,Antena 1 (Romania),,MPEG-4/HD,7120,7221 Rum,Conax,,,,12656 H,tp 22,Europe46-48
12656 Htp 22Europe46-48,DVB-S28PSK151553/4,2,Antena Stars,,MPEG-4/SD,2120,2221 Rum,Conax,,,,12656 H,tp 22,Europe46-48
12656 Htp 22Europe46-48,DVB-S28PSK151553/4,3,Antena 3 CNN,,MPEG-4/SD,3120,3221 Rum,Conax,,,,12656 H,tp 22,Europe46-48
12656 Htp 22Europe46-48,DVB-S28PSK151553/4,4,Happy Channel,,MPEG-4/SD,4120,4221 Rum,Conax,,,,12656 H,tp 22,Europe46-48
12656 Htp 22Europe46-48,DVB-S28PSK151553/4,5,Zu TV,,MPEG-4/SD,5120,5221 Rum,Conax,,,,12656 H,tp 22,Europe46-48
12656 Htp 22Europe46-48,DVB-S28PSK151553/4,6,Antena International,,MPEG-2/SD,6120,6221 Rum,Conax,,,,12656 H,tp 22,Europe46-48
12656 Htp 22Europe46-48,DVB-S28PSK151553/4,55,Radio Zu,,,,6223 Rum,,,,,12656 H,tp 22,Europe46-48
12656 Htp 22Europe46-48,DVB-S28PSK151553/4,56,Romantic FM,,,,3223 Rum,,,,,12656 H,tp 22,Europe46-48
12688 VEurope46-48,DVB-S300007/8,324,Nasul TV,,MPEG-2/SD,611,612 Rum,,,,,12656 H,tp 22,Europe46-48
12724 Htp 24Europe46-48,DVB-S28PSK62502/3,1,Kanal D Romania,,1337-6MPEG-4/HD,200,6.6 210 Rum,BISS 1,M Al-Taie231017,,,12656 H,tp 22,Europe46-48
