Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL,Provider,Frequency,Beam,EIRP
11053 Htp 39Europe Ku0,DVB-S28PSK220002/3,10415,N-Joy,,,,231 Ger,,,,,,,
11053 Htp 39Europe Ku0,DVB-S28PSK220002/3,10416,NDR 90.3,,,,241 Ger,,,,,,,
11053 Htp 39Europe Ku0,DVB-S28PSK220002/3,10417,NDR 1 Welle Nord Kiel,,,,251 Ger,,,,,,,
11053 Htp 39Europe Ku0,DVB-S28PSK220002/3,10418,NDR 1 Radio MV Schwerin,,,,261 Ger,,,,,,,
11053 Htp 39Europe Ku0,DVB-S28PSK220002/3,10419,NDR 1 Niedersachsen Hannover,,,,271 Ger,,,,,,,
11053 Htp 39Europe Ku0,DVB-S28PSK220002/3,10420,NDR Info Spezial,,,,281 Ger,,,,,,,
11053 Htp 39Europe Ku0,DVB-S28PSK220002/3,10421,NDR Blue,,,,291 Ger,,,,,,,
11053 Htp 39Europe Ku0,DVB-S28PSK220002/3,10422,NDR Schlager,,,,296 Ger,,,,,,,
11053 Htp 39Europe Ku0,DVB-S28PSK220002/3,10426,Bremen Eins,,,,301 Ger,,,,,,,
11053 Htp 39Europe Ku0,DVB-S28PSK220002/3,10427,Bremen Zwei,,,,311 Ger,,,,,,,
11053 Htp 39Europe Ku0,DVB-S28PSK220002/3,10428,Bremen Vier,,,,321 Ger,,,,,,,
11053 Htp 39Europe Ku0,DVB-S28PSK220002/3,10429,Bremen Next,,,,331 Ger,,,,,,,
11053 Htp 39Europe Ku0,DVB-S28PSK220002/3,10432,SR 1,,,,401 Ger,,,,,,,
11053 Htp 39Europe Ku0,DVB-S28PSK220002/3,10433,SR 2 KulturRadio,,,,411 Ger,,,,,,,
11053 Htp 39Europe Ku0,DVB-S28PSK220002/3,10434,SR 3 Saarlandwelle,,,,421 Ger,,,,,,,
11053 Htp 39Europe Ku0,DVB-S28PSK220002/3,10440,SWR 1 Baden-Württemberg,,,,501 Ger,,,,,,,
11053 Htp 39Europe Ku0,DVB-S28PSK220002/3,10441,SWR 1 Rheinland-Pfalz,,,,511 Ger,,,,,,,
11053 Htp 39Europe Ku0,DVB-S28PSK220002/3,10442,SWR 2 Baden-Württemberg,,,,521 Ger,,,,,,,
11053 Htp 39Europe Ku0,DVB-S28PSK220002/3,10443,SWR 3,,,,531 Ger,,,,,,,
11053 Htp 39Europe Ku0,DVB-S28PSK220002/3,10444,SWR 4 Stuttgart,,,,541 Ger,,,,,,,
11053 Htp 39Europe Ku0,DVB-S28PSK220002/3,10445,SWR 4 Mainz,,,,551 Ger,,,,,,,
11053 Htp 39Europe Ku0,DVB-S28PSK220002/3,10446,Das Ding,,,,561 Ger,,,,,,,
11053 Htp 39Europe Ku0,DVB-S28PSK220002/3,10447,SWR Aktuell,,,,571 Ger,,,,,,,
11053 Htp 39Europe Ku0,DVB-S28PSK220002/3,10448,SWR 2,,,,581 Ger,,,,,,,
11053 Htp 39Europe Ku0,DVB-S28PSK220002/3,10451,WDR 1 Live,,,,601 Ger,,,,,,,
11053 Htp 39Europe Ku0,DVB-S28PSK220002/3,10452,WDR 2 Rhein und Ruhr,,,,611 Ger,,,,,,,
11053 Htp 39Europe Ku0,DVB-S28PSK220002/3,10453,WDR 3,,,,621 Ger,,,,,,,
11053 Htp 39Europe Ku0,DVB-S28PSK220002/3,10454,WDR 4,,,,631 Ger,,,,,,,
11053 Htp 39Europe Ku0,DVB-S28PSK220002/3,10455,WDR 5,,,,641 Ger,,,,,,,
11053 Htp 39Europe Ku0,DVB-S28PSK220002/3,10456,Cosmo,,,,651 Ger,,,,,,,
11053 Htp 39Europe Ku0,DVB-S28PSK220002/3,10457,WDR 1 Live Diggi,,,,661 Ger,,,,,,,
11053 Htp 39Europe Ku0,DVB-S28PSK220002/3,10458,WDR Die Maus,,,,671 Ger,,,,,,,
11053 Htp 39Europe Ku0,DVB-S28PSK220002/3,10459,WDR Event,,,,681 Ger,,,,,,,
11068 Vtp 40Europe Ku0,DVB-S220005/6,,Telefónica Servicios Audiovisuales,,1-1040,,6.5,,A Lange240131,,,,,
11068 Vtp 40Europe Ku0,DVB-S220005/6,31304,Die Neue Zeit TV,,MPEG-4/SD,2101,2102 Ger,,,,,,,
11068 Vtp 40Europe Ku0,DVB-S220005/6,31305,Telesur (Venezuela),,MPEG-4/HD,34,32 Spa,,,,,,,
11068 Vtp 40Europe Ku0,DVB-S220005/6,31306,Sender Neu Jerusalem,,MPEG-4/SD,1001,1002 Ger,,,,,,,
11068 Vtp 40Europe Ku0,DVB-S220005/6,31308,Sachsen Eins,,MPEG-4/HD,2001,2002 Ger2010 Ger,,,,,,,
11097 Vtp 42Europe Ku0,DVB-S220005/6,,Movistar+,,1-1042,,6.5,MediaguardNagravision,M Al-Taie230907,,,,,
11112 Htp 43Europe Ku0,DVB-S28PSK220002/3,,SES,,1-1043,,6.6,ConaxIrdetoNagravisionViaccessVideoguard,DXAndyD ShimoniT Viererbe220801,,,,,
11112 Htp 43Europe Ku0,DVB-S28PSK220002/3,12500*,Sat. 1 Gold Deutschland,,MPEG-4/HD,255,259 Ger,MarlinNagravisionVideoguard,,,,,,
11112 Htp 43Europe Ku0,DVB-S28PSK220002/3,12502*,Eurosport 1 Germany,,MPEG-4/HD,767,771 Ger,MarlinNagravisionVideoguard,,,,,,
11186 Vtp 48Europe Ku0,DVB-S28PSK220002/3,,TrendSports,,1-1048,,6.6,CryptoworksIrdetoMarlinNagravisionViaccessVideoguard,T Viererbe220601,,,,,
11186 Vtp 48Europe Ku0,DVB-S28PSK220002/3,4300,Sportdigital Fussball,,MPEG-4/HD,255,256 Ger 257 Eng,CryptoworksIrdetoMarlinNagravisionViaccessVideoguard,,,,,,
11186 Vtp 48Europe Ku0,DVB-S28PSK220002/3,4301,Sport 1+,,MPEG-4/HD,511,512 Ger 513 Eng,MarlinNagravisionVideoguard,,,,,,
11186 Vtp 48Europe Ku0,DVB-S28PSK220002/3,4302,ESports 1,,MPEG-4/HD,767,768 Ger 769 Eng,NagravisionVideoguard,,,,,,
11186 Vtp 48Europe Ku0,DVB-S28PSK220002/3,4303,Edge Sport,,MPEG-4/HD,1023,1024 Eng,MarlinNagravisionVideoguard,,,,,,
11186 Vtp 48Europe Ku0,DVB-S28PSK220002/3,4304,Waidwerk,,MPEG-4/HD,1279,1280 Ger,MarlinNagravisionVideoguard,,,,,,
11186 Vtp 48Europe Ku0,DVB-S28PSK220002/3,4305,ClipMyHorse TV,,MPEG-4/HD,1535,1536 Ger,MarlinNagravisionVideoguard,,,,,,
11288 Vtp 6Europe Ku0,DVB-S28PSK220002/3,,SES,,1-1006,,6.6,,D ShimoniMartinbabcanik210315,,,,,
11288 Vtp 6Europe Ku0,DVB-S28PSK220002/3,4230,QVC Deutschland,,HEVC/UHD,255,256 Ger,,,,,,,
11288 Vtp 6Europe Ku0,DVB-S28PSK220002/3,4240,TV TRWAM,,MPEG-4/SD,33,36 Pol,,,,,,,
11288 Vtp 6Europe Ku0,DVB-S28PSK220002/3,4241,Radio Maryja,,,,37 Pol,,,,,,,
11303 Htp 7Europe Ku0,DVB-S28PSK220002/3,,ORF Digital,,1-1007,,6.6,CryptoworksIrdetoViaccessVideoguard,DXAndy240201,,,,,
11303 Htp 7Europe Ku0,DVB-S28PSK220002/3,4911,ORF 1,,MPEG-4/HD,1920,1921 Ger1922 Qaa,CryptoworksIrdetoViaccessVideoguard,,,,,,
11303 Htp 7Europe Ku0,DVB-S28PSK220002/3,4912,ORF 2,,MPEG-4/HD,2920,2921 Ger2922 Qaa,CryptoworksIrdetoViaccessVideoguard,,,,,,
11303 Htp 7Europe Ku0,DVB-S28PSK220002/3,4913,Servus TV,,MPEG-4/HD,3583,3584 Ger3585 Eng3587 Ger,CryptoworksIrdetoViaccessVideoguard,,,,,,
11303 Htp 7Europe Ku0,DVB-S28PSK220002/3,4914,DF1,,MPEG-4/HD,4920,4921 Ger,,,,,,,
11303 Htp 7Europe Ku0,DVB-S28PSK220002/3,4916,ORF 2 Niederösterreich (19.00-19.30),,MPEG-4/HD,2920,2921 Ger,CryptoworksIrdetoViaccessVideoguard,,,,,,
11303 Htp 7Europe Ku0,DVB-S28PSK220002/3,4930,RiC,,MPEG-4/SD,1930,1931 Ger,,,,,,,
11303 Htp 7Europe Ku0,DVB-S28PSK220002/3,4920,Hitradio Ö3,,,,921 Ger,,,,,,,
11377 Vtp 12Europe Ku0,DVB-S28PSK220002/3,,Telefónica Servicios Audiovisuales,,3-1012,,6.6,,WellikanD ShimoniM Al-Taie231117,,,,,
11377 Vtp 12Europe Ku0,DVB-S28PSK220002/3,6384,Canal Extremadura Satélite,,MPEG-4/SD,1041,1042 Spa,,,,,,,
11377 Vtp 12Europe Ku0,DVB-S28PSK220002/3,6385,TV de Galicia,,MPEG-4/HD,1701,1702 Glg,,,,,,,
11377 Vtp 12Europe Ku0,DVB-S28PSK220002/3,6388,EuroNews Deutsch,,MPEG-2/SD,1081,1082 Ger,,,,,,,
11377 Vtp 12Europe Ku0,DVB-S28PSK220002/3,6389,Rai News 24,,MPEG-2/SD,1091,1092 Ita,,,,,,,
11377 Vtp 12Europe Ku0,DVB-S28PSK220002/3,6393,Telesur English,,MPEG-4/HD,1093,1052 Eng,,,,,,,
11377 Vtp 12Europe Ku0,DVB-S28PSK220002/3,6386,Radio Galega,,,,1802 Glg,,,,,,,
11377 Vtp 12Europe Ku0,DVB-S28PSK220002/3,6387,Radio Galega Música,,,,1902 Glg,,,,,,,
11406 Vtp 14Europe Ku,DVB-S28PSK260005/6,,(feeds),,,,,,D Shimoni230917,,,,,
11473 Vtp 18Europe Ku,DVB-S28PSK98743/4,,(feeds),,,,,,Jamie A230926,,,,,
11486 Vtp 18Europe Ku,DVB-S28PSK72003/4,,(feeds),,,,,,Roli230812,,,,,
11509 Vtp 20Europe Ku0,DVB-S220005/6,,Globecast,,1-1020,,6.5,,M Al-Taie220608,,,,,
11509 Vtp 20Europe Ku0,DVB-S220005/6,7012,Arirang World,,MPEG-4/HD,712,732 Eng,,,,,,,
11523 Htp 21Europe Ku0,DVB-S28PSK220002/3,,ARD Digital,,1-1021,,6.6,,Martinbabcanik210510,,,,,
11523 Htp 21Europe Ku0,DVB-S28PSK220002/3,28332,WDR Fernsehen Köln,,MPEG-4/HD,101,102 Ger 106 Ger,,,,,,,
11523 Htp 21Europe Ku0,DVB-S28PSK220002/3,28333,WDR Studio Aachen (Mon-Sat 19.30-20.00),,MPEG-4/HD,111,112 Ger,,,,,,,
11523 Htp 21Europe Ku0,DVB-S28PSK220002/3,28334,WDR Studio Bielefeld (Mon-Sat 19.30-20.00),,MPEG-4/HD,121,122 Ger,,,,,,,
11523 Htp 21Europe Ku0,DVB-S28PSK220002/3,28335,WDR Studio Bonn (Mon-Sat 19.30-20.00),,MPEG-4/HD,131,132 Ger,,,,,,,
11523 Htp 21Europe Ku0,DVB-S28PSK220002/3,28336,WDR Studio Dortmund (Mon-Sat 19.30-20.00),,MPEG-4/HD,141,142 Ger,,,,,,,
11523 Htp 21Europe Ku0,DVB-S28PSK220002/3,28337,WDR Studio Duisburg (Mon-Sat 19.30-20.00),,MPEG-4/HD,151,152 Ger,,,,,,,
11523 Htp 21Europe Ku0,DVB-S28PSK220002/3,28338,WDR Studio Düsseldorf (Mon-Sat 19.30-20.00),,MPEG-4/HD,161,162 Ger,,,,,,,
11523 Htp 21Europe Ku0,DVB-S28PSK220002/3,28339,WDR Studio Essen (Mon-Sat 19.30-20.00),,MPEG-4/HD,171,172 Ger,,,,,,,
11523 Htp 21Europe Ku0,DVB-S28PSK220002/3,28340,WDR Studio Münster (Mon-Sat 19.30-20.00),,MPEG-4/HD,181,1.2 Ger,,,,,,,
11523 Htp 21Europe Ku0,DVB-S28PSK220002/3,28341,WDR Studio Siegen (Mon-Sat 19.30-20.00),,MPEG-4/HD,191,192 Ger,,,,,,,
11523 Htp 21Europe Ku0,DVB-S28PSK220002/3,28342,WDR Studio Wuppertal (Mon-Sat 19.30-20.00),,MPEG-4/HD,201,202 Ger,,,,,,,
11523 Htp 21Europe Ku0,DVB-S28PSK220002/3,28370,[ARD info card],,HEVC/HD,331,332 Ger,,,,,,,
11538 Vtp 22Europe Ku0,DVB-S220005/6,,Globecast,,1-1022,,6.5,,M Al-TaieT Viererbe211118,,,,,
11538 Vtp 22Europe Ku0,DVB-S220005/6,6905,France 24 Français,,MPEG-2/SD,605,625 Fre,,,,,,,
11538 Vtp 22Europe Ku0,DVB-S220005/6,6906,France 24 English,,MPEG-2/SD,606,626 Eng,,,,,,,
11538 Vtp 22Europe Ku0,DVB-S220005/6,6915,TV5Monde Europe,,MPEG-4/HD,615,635 Fre,,,,,,,
11538 Vtp 22Europe Ku0,DVB-S220005/6,6918,TRT World,,MPEG-4/HD,618,638 Eng,,,,,,,
11553 Htp 23Europe Ku0,DVB-S28PSK220002/3,,SES,,1-1023,,6.6,,F Dibba210616,,,,,
11553 Htp 23Europe Ku0,DVB-S28PSK220002/3,5800,Augsburg TV,,MPEG-4/HD,1010,1012 Ger,,,,,,,
11553 Htp 23Europe Ku0,DVB-S28PSK220002/3,5801,München TV,,MPEG-4/HD,1020,1022 Ger,,,,,,,
11553 Htp 23Europe Ku0,DVB-S28PSK220002/3,5802,[RFO info card],,MPEG-4/HD,1030,1032 Ger,,,,,,,
11553 Htp 23Europe Ku0,DVB-S28PSK220002/3,5804,TV Ingolstadt,,MPEG-4/HD,1050,1052 Ger,,,,,,,
11553 Htp 23Europe Ku0,DVB-S28PSK220002/3,5805,[Lokal-TV-Portal info card],,MPEG-4/HD,1001,Ger,,,,,,,
11553 Htp 23Europe Ku0,DVB-S28PSK220002/3,5807,Niederbayern TV Satellit,,MPEG-4/HD,1080,1082 Ger,,,,,,,
11553 Htp 23Europe Ku0,DVB-S28PSK220002/3,5808,OTVA,,MPEG-4/HD,1090,1092 Ger,,,,,,,
11553 Htp 23Europe Ku0,DVB-S28PSK220002/3,5809,Franken Plus,,MPEG-4/HD,1100,1102 Ger,,,,,,,
11589 Vtp 26Europe Ku,DVB-S28PSK98743/4,,(feeds),,,,,,Jamie A240316,,,,,
11603 Vtp 26Europe Ku,DVB-S298743/4,,(feeds),,,,,,Stanley_cassidy221210,,,,,
12188 Htp 89Europe Ku0,DVB-S275003/4,,RTL Group,,1-1089,,5.5,,D de Jong230815,,,,,
12188 Htp 89Europe Ku0,DVB-S275003/4,12003,RTL Deutschland,,MPEG-2/SD,163,104 Ger 106 Ger,,,,,,,
12188 Htp 89Europe Ku0,DVB-S275003/4,12004,RTL West (Mon-Fri 18.00-18.30),,MPEG-2/SD,190,191 Ger,,,,,,,
12188 Htp 89Europe Ku0,DVB-S275003/4,12005,RTL Nord Niedersachsen & Bremen (Mon-Fri 18.00-18.30),,MPEG-2/SD,180,181 Ger,,,,,,,
12188 Htp 89Europe Ku0,DVB-S275003/4,12006,TV Bayern (Sat 17.45-18.45),,MPEG-2/SD,200,201 Ger,,,,,,,
12188 Htp 89Europe Ku0,DVB-S275003/4,12009,RTL Nord Hamburg & Schleswig-Holstein (Mon-Fri 18.00-18.30),,MPEG-2/SD,170,171 Ger,,,,,,,
12188 Htp 89Europe Ku0,DVB-S275003/4,12020,RTL Zwei Deutschland,,MPEG-2/SD,166,128 Ger,,,,,,,
12188 Htp 89Europe Ku0,DVB-S275003/4,12030,Toggo Plus,,MPEG-2/SD,301,303 Ger,,,,,,,
12188 Htp 89Europe Ku0,DVB-S275003/4,12040,Toggo Deutschland (05.30-20.15),,MPEG-2/SD,165,120 Ger,,,,,,,
12188 Htp 89Europe Ku0,DVB-S275003/4,12040,RTL Super Deutschland (20.15-05.30),,MPEG-2/SD,165,120 Ger,,,,,,,
12188 Htp 89Europe Ku0,DVB-S275003/4,12060,Vox Deutschland,,MPEG-2/SD,167,13. Ger,,,,,,,
12188 Htp 89Europe Ku0,DVB-S275003/4,12061,Nitro Deutschland,,MPEG-2/SD,173,146 Ger,,,,,,,
12188 Htp 89Europe Ku0,DVB-S275003/4,12080,RTL Up,,MPEG-2/SD,168,137 Ger,,,,,,,
12188 Htp 89Europe Ku0,DVB-S275003/4,12090,N-TV,,MPEG-2/SD,169,73 Ger,,,,,,,
12188 Htp 89Europe Ku0,DVB-S275003/4,12091,Toggo Radio,,,,501 Ger,,,,,,,
12226 Htp 91Europe Ku0,DVB-S275003/4,,SES,,1-1091,,5.5,,D de Jong230815,,,,,
12226 Htp 91Europe Ku0,DVB-S275003/4,28800,RTL Austria,,MPEG-2/SD,201,202 Ger,,,,,,,
12226 Htp 91Europe Ku0,DVB-S275003/4,28805,Vox Austria,,MPEG-2/SD,301,302 Ger,,,,,,,
12226 Htp 91Europe Ku0,DVB-S275003/4,28810,RTL Zwei Austria,,MPEG-2/SD,401,402 Ger,,,,,,,
12226 Htp 91Europe Ku0,DVB-S275003/4,28815,Toggo Austria (05.30-20.15),,MPEG-2/SD,501,502 Ger,,,,,,,
12226 Htp 91Europe Ku0,DVB-S275003/4,28815,RTL Super Austria (20.15-05.30),,MPEG-2/SD,501,502 Ger,,,,,,,
12226 Htp 91Europe Ku0,DVB-S275003/4,28820,Voxup,,MPEG-2/SD,601,602 Ger,,,,,,,
12226 Htp 91Europe Ku0,DVB-S275003/4,31200,Eurosport 1 Germany,,MPEG-2/SD,101,103 Ger,,,,,,,
12226 Htp 91Europe Ku0,DVB-S275003/4,31210,HSE Extra,,MPEG-2/SD,512,660 Ger,,,,,,,
12515 Htp 105Europe Ku0,DVB-S220005/6,,M7 Group,,53-1105,,6.5,ConaxCryptoworksIrdetoMediaguardNagravisionViaccessVideoguard,T Viererbe240307,,,,,
12515 Htp 105Europe Ku0,DVB-S220005/6,4064*,Vivid TV Europe,,MPEG-4/SD,564,90 Eng,CryptoworksIrdetoMediaguardNagravisionViaccess,,,,,,
12515 Htp 105Europe Ku0,DVB-S220005/6,4101,BVN Europa,,MPEG-4/SD,501,101 Dut,,,,,,,
12515 Htp 105Europe Ku0,DVB-S220005/6,4102,AB 3,,MPEG-4/SD,602,142 Fre,MediaguardNagravisionViaccess,,,,,,
12515 Htp 105Europe Ku0,DVB-S220005/6,4105*,Inplus,,MPEG-4/SD,505,145 Eng 245 Ger,Videoguard,,,,,,
12515 Htp 105Europe Ku0,DVB-S220005/6,4107*,Hustler TV Europe,,MPEG-4/SD,607,147 Eng,CryptoworksIrdetoMediaguardNagravisionViaccess,,,,,,
12515 Htp 105Europe Ku0,DVB-S220005/6,4115,Bergblick,,MPEG-4/SD,615,155 Ger,IrdetoMediaguardViaccess,,,,,,
12515 Htp 105Europe Ku0,DVB-S220005/6,4124,Canal + First,,MPEG-4/HD,624,124 Ger 125 Qaa,ConaxIrdetoViaccessVideoguard,,,,,,
12515 Htp 105Europe Ku0,DVB-S220005/6,4125,AXN Black Deutschland,,MPEG-4/SD,625,165 Ger 265 Eng,CryptoworksIrdetoMediaguardViaccess,,,,,,
12515 Htp 105Europe Ku0,DVB-S220005/6,4126,TVRI World,,MPEG-4/HD,626,166 Eng,,,,,,,
12515 Htp 105Europe Ku0,DVB-S220005/6,4148,Eleven on DAZN Pro League 1 FR,,MPEG-4/SD,548,148 Fre,NagravisionViaccess,,,,,,
12515 Htp 105Europe Ku0,DVB-S220005/6,4160,Nastoyashcheye Vremya,,MPEG-4/HD,560,160 Rus,,,,,,,
12515 Htp 105Europe Ku0,DVB-S220005/6,4114,Play Nostalgie,,,,154 Dut,MediaguardNagravisionViaccess,,,,,,
12515 Htp 105Europe Ku0,DVB-S220005/6,4122,VRT Radio 1,,,,162 Dut,MediaguardNagravisionViaccess,,,,,,
12515 Htp 105Europe Ku0,DVB-S220005/6,4123,VRT Radio 2 Sat,,,,1.3 Dut,MediaguardNagravisionViaccess,,,,,,
12515 Htp 105Europe Ku0,DVB-S220005/6,4159,NRJ België,,,,1.9 Dut,MediaguardNagravisionViaccess,,,,,,
12545 Htp 107Europe Ku0,DVB-S220005/6,,ProSiebenSat. 1 Media,,1-1107,,6.5,,WellikanT Viererbe230717,,,,,
12545 Htp 107Europe Ku0,DVB-S220005/6,17500,Sat. 1 Deutschland,,MPEG-2/SD,255,256 Ger 259 Ger,,,,,,,
12545 Htp 107Europe Ku0,DVB-S220005/6,17501,ProSieben Deutschland,,MPEG-2/SD,511,512 Ger 515 Ger,,,,,,,
12545 Htp 107Europe Ku0,DVB-S220005/6,17502,Kabel Eins Deutschland,,MPEG-2/SD,767,768 Ger,,,,,,,
12545 Htp 107Europe Ku0,DVB-S220005/6,17503,Welt,,MPEG-2/SD,1023,1024 Ger,,,,,,,
12545 Htp 107Europe Ku0,DVB-S220005/6,17504,Sat. 1 Gold Deutschland,,MPEG-2/SD,1279,1280 Ger,,,,,,,
12545 Htp 107Europe Ku0,DVB-S220005/6,17505,ProSieben Maxx Deutschland,,MPEG-2/SD,1535,1536 Ger,,,,,,,
12545 Htp 107Europe Ku0,DVB-S220005/6,17506,Sixx Deutschland,,MPEG-2/SD,1791,1792 Ger,,,,,,,
12545 Htp 107Europe Ku0,DVB-S220005/6,17507,Sat. 1 Bayern (Mon-Fri 17.30-17.55),,MPEG-2/SD,2047,2048 Ger2051 Ger,,,,,,,
12545 Htp 107Europe Ku0,DVB-S220005/6,17508,Sat. 1 NRW (Mon-Fri 17.30-17.55),,MPEG-2/SD,2303,2304 Ger2307 Ger,,,,,,,
12545 Htp 107Europe Ku0,DVB-S220005/6,17509,Kabel Eins Doku Deutschland,,MPEG-2/SD,2559,2560 Ger,,,,,,,
12574 Htp 109Europe Ku0,DVB-S28PSK220002/3,,SES,,1-1109,,6.6,,DXAndy180328,,,,,
12574 Htp 109Europe Ku0,DVB-S28PSK220002/3,5400,Sonnenklar TV,,MPEG-4/HD,255,259 Ger,,,,,,,
12574 Htp 109Europe Ku0,DVB-S28PSK220002/3,5401*,Tele 5 (Germany),,MPEG-4/HD,511,515 Ger,IrdetoMarlinNagravisionTVkeyVideoguard,,,,,,
12574 Htp 109Europe Ku0,DVB-S28PSK220002/3,5402*,DMAX Deutschland,,MPEG-4/HD,767,771 Ger,MarlinNagravisionTVkeyVideoguard,,,,,,
12574 Htp 109Europe Ku0,DVB-S28PSK220002/3,5403,Juwelo,,MPEG-4/HD,1023,1024 Ger,,,,,,,
12574 Htp 109Europe Ku0,DVB-S28PSK220002/3,5404,Pearl TV,,MPEG-4/HD,1279,1280 Ger,,,,,,,
12610 Vtp 112Europe Ku0,DVB-S28PSK220003/4,,High View,,1-1112,,7.9,,D Shimoni231213,,,,,
12610 Vtp 112Europe Ku0,DVB-S28PSK220003/4,10550,Xplore,,MPEG-4/SD,255,256 Ger,,,,,,,
12610 Vtp 112Europe Ku0,DVB-S28PSK220003/4,10551,Hip Trips!,,MPEG-4/SD,511,512 Ger,,,,,,,
12610 Vtp 112Europe Ku0,DVB-S28PSK220003/4,10552,One Terra,,MPEG-4/SD,767,768 Ger,,,,,,,
12610 Vtp 112Europe Ku0,DVB-S28PSK220003/4,10553,Deluxe Rock,,MPEG-4/SD,1023,1024 Ger,,,,,,,
12610 Vtp 112Europe Ku0,DVB-S28PSK220003/4,10554,Deluxe Rap,,MPEG-4/SD,1279,1280 Ger,,,,,,,
