Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL,Provider,Frequency,Beam,EIRP
10770 VMENA50,DVB-S28PSK275003/4,13,Sout al Khaleej Europe,,,,7402 Ara,,,,,,,
10770 VMENA50,DVB-S28PSK275003/4,21,Qatar Radio,,,,6002 Ara,,,,,,,
10770 VMENA50,DVB-S28PSK275003/4,22,Holy Quran Radio 1,,,,6102 Ara,,,,,,,
10770 VMENA50,DVB-S28PSK275003/4,23,Oryx FM,,,,6202 Fre,,,,,,,
10770 VMENA50,DVB-S28PSK275003/4,24,QBS Radio,,,,6302 Eng,,,,,,,
10770 VMENA50,DVB-S28PSK275003/4,25,Urdu Radio,,,,6402 Urd,,,,,,,
10770 VMENA50,DVB-S28PSK275003/4,26,Holy Quran Radio 2,,,,6502 Ara,,,,,,,
10770 VMENA50,DVB-S28PSK275003/4,27,Hola Qatar Radio,,,,6602 Spa,,,,,,,
10810 HMENA50,DVB-S28PSK275002/3,,BeIn,,224-8040,,6.6,IrdetoVideoguard,R Cervi240214,,,,,
10810 VMENA50,DVB-S28PSK275002/3,,BeIn,,224-8060,,6.6,IrdetoVideoguard,M Al-Taie240212,,,,,
10810 VMENA50,DVB-S28PSK275002/3,8605,[BeIn Sports Max 1 info card],,MPEG-4/HD,491,Ara,,,,,,,
10810 VMENA50,DVB-S28PSK275002/3,8607,BeIn Sports News,,MPEG-4/HD,511,512 Ara,,,,,,,
10850 HMENA50,DVB-S28PSK275002/3,,BeIn,,224-2040,,6.6,IrdetoVideoguard,M Al-Taie240212,,,,,
10850 HMENA50,DVB-S28PSK275002/3,20415,[Al Kass Seven info card],,MPEG-4/HD,491,,,,,,,,
10850 HMENA50,DVB-S28PSK275002/3,20416,[Al Kass Eight info card],,MPEG-4/HD,501,,,,,,,,
10850 HMENA50,DVB-S28PSK275002/3,20417,BeIn Sports,,MPEG-4/HD,541,542 Ara 543 Eng,,,,,,,
10850 HMENA50,DVB-S28PSK275002/3,20418,[BeIn Sports Max 3 info card],,MPEG-4/HD,451,,,,,,,,
10850 HMENA50,DVB-S28PSK275002/3,20419,[BeIn Sports Max 4 info card],,MPEG-4/HD,551,,,,,,,,
10850 HMENA50,DVB-S28PSK275002/3,20420,[BeIn Sports Max 5 info card],,MPEG-4/HD,521,,,,,,,,
10850 HMENA50,DVB-S28PSK275002/3,20421,[BeIn Sports Max 6 info card],,MPEG-4/HD,531,,,,,,,,
10850 VMENA50,DVB-S28PSK275002/3,,BeIn,,224-1080,,6.6,IrdetoVideoguard,M Al-Taie240212,,,,,
10850 VMENA50,DVB-S28PSK275002/3,8805,[BeIn Sports Max 2 info card],,MPEG-4/HD,531,,,,,,,,
10890 HMENA50,DVB-S28PSK275002/3,,BeIn,,224-4050,,6.6,IrdetoVideoguard,R Cervi240209,,,,,
10890 VMENA50,,,,,,,,,N Stanislav240328,,,,,
10930 HMENA50,,,,,,,,,N Stanislav240119,,,,,
11310 HMENA50,DVB-S28PSK275002/3,,BeIn,,224-4010,,6.6,IrdetoVideoguard,M Al-Taie240212,,,,,
11310 Vtp E6MENA50,DVB-S28PSK300002/3,,,,224-2050,,6.6,,N Stanislav240128,,,,,
11310 Vtp E6MENA50,DVB-S28PSK300002/3,4,A News,,MPEG-4/HD,60,62 Eng,,,,,,,
11310 Vtp E6MENA50,DVB-S28PSK300002/3,20501,Alaraby TV,,MPEG-4/HD,101,201 Ara,,,,,,,
11310 Vtp E6MENA50,DVB-S28PSK300002/3,20502,Syria TV,,MPEG-4/HD,102,202 Ara,,,,,,,
11310 Vtp E6MENA50,DVB-S28PSK300002/3,20503,Bedaya TV,,MPEG-4/HD,103,203 Ara,,,,,,,
11310 Vtp E6MENA50,DVB-S28PSK300002/3,20504,Alaraby TV 2,,MPEG-4/HD,104,204 Ara,,,,,,,
11310 Vtp E6MENA50,DVB-S28PSK300002/3,20505,Al Rahma,,MPEG-2/SD,105,205 Ara,,,,,,,
11310 Vtp E6MENA50,DVB-S28PSK300002/3,20506,Salam TV (Turkey),,MPEG-4/SD,106,206,,,,,,,
11310 Vtp E6MENA50,DVB-S28PSK300002/3,20509,Majan TV,,MPEG-4/HD,109,209 Ara,,,,,,,
11350 HMENA50,DVB-S28PSK275003/4,,Rotana,,224-2080,,7.9,,N Stanislav240119,,,,,
11350 HMENA50,DVB-S28PSK275003/4,20801,Rotana Cinema KSA,,MPEG-4/HD,101,201 Ara,,,,,,,
11350 HMENA50,DVB-S28PSK275003/4,20802,Rotana Comedy,,MPEG-4/HD,102,202 Ara,,,,,,,
11350 HMENA50,DVB-S28PSK275003/4,20803,Rotana Classic,,MPEG-4/HD,103,203 Ara,,,,,,,
11350 HMENA50,DVB-S28PSK275003/4,20804,Rotana Khalejia,,MPEG-4/HD,104,204 Ara,,,,,,,
11350 HMENA50,DVB-S28PSK275003/4,20805,Rotana Drama,,MPEG-4/HD,105,205 Ara,,,,,,,
11350 HMENA50,DVB-S28PSK275003/4,20806,Rotana Music,,MPEG-4/HD,106,206 Ara,,,,,,,
11350 HMENA50,DVB-S28PSK275003/4,20807,LBC (Saudi Arabia),,MPEG-4/HD,107,207 Ara,,,,,,,
11350 HMENA50,DVB-S28PSK275003/4,20808,Alresalah TV,,MPEG-4/HD,108,208 Ara,,,,,,,
11350 HMENA50,DVB-S28PSK275003/4,20809,Rotana Clip,,MPEG-4/HD,109,209 Ara,,,,,,,
11350 VMENA50,DVB-S28PSK275002/3,,BeIn,,224-4020,,6.6,IrdetoVideoguard,N Stanislav221102,,,,,
11390 HMENA50,DVB-S28PSK275002/3,,BeIn,,224-4030,,6.6,IrdetoVideoguard,R Cervi231117,,,,,
11390 VMENA50,DVB-S28PSK275002/3,,BeIn,,224-8070,,6.6,IrdetoVideoguard,M Al-Taie231003,,,,,
11430 HMENA50,,,,,,,,,N Stanislav240301,,,,,
11430 VMENA50,DVB-S28PSK275002/3,,BeIn,,224-4040,,6.6,IrdetoVideoguard,M Al-Taie240128,,,,,
