Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Pkg_Name,Pkg_URL,is_Provider,Provider
11888 Htp SF22KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-36,,6.6,Irdeto,Anonymous221220,DVB-S2,30000,2/3,11888 H,tp SF22K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11888 Htp SF22KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-36,,6.6,Irdeto,Anonymous221220,DVB-S2,30000,2/3,11888 H,tp SF22K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11888 Htp SF22KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-36,,6.6,Irdeto,Anonymous221220,DVB-S2,30000,2/3,11888 H,tp SF22K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11888 Htp SF22KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-36,,6.6,Irdeto,Anonymous221220,DVB-S2,30000,2/3,11888 H,tp SF22K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11888 Htp SF22KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-36,,6.6,Irdeto,Anonymous221220,DVB-S2,30000,2/3,11888 H,tp SF22K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11888 Htp SF22KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-36,,6.6,Irdeto,Anonymous221220,DVB-S2,30000,2/3,11888 H,tp SF22K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11888 Htp SF22KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-36,,6.6,Irdeto,Anonymous221220,DVB-S2,30000,2/3,11888 H,tp SF22K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11888 Htp SF22KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-36,,6.6,Irdeto,Anonymous221220,DVB-S2,30000,2/3,11888 H,tp SF22K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11888 Htp SF22KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-36,,6.6,Irdeto,Anonymous221220,DVB-S2,30000,2/3,11888 H,tp SF22K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11888 Htp SF22KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-36,,6.6,Irdeto,Anonymous221220,DVB-S2,30000,2/3,11888 H,tp SF22K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11888 Htp SF22KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-36,,6.6,Irdeto,Anonymous221220,DVB-S2,30000,2/3,11888 H,tp SF22K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11888 Htp SF22KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-36,,6.6,Irdeto,Anonymous221220,DVB-S2,30000,2/3,11888 H,tp SF22K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11888 Htp SF22KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-36,,6.6,Irdeto,Anonymous221220,DVB-S2,30000,2/3,11888 H,tp SF22K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11888 Htp SF22KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-36,,6.6,Irdeto,Anonymous221220,DVB-S2,30000,2/3,11888 H,tp SF22K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11888 Htp SF22KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-36,,6.6,Irdeto,Anonymous221220,DVB-S2,30000,2/3,11888 H,tp SF22K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11888 Htp SF22KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-36,,6.6,Irdeto,Anonymous221220,DVB-S2,30000,2/3,11888 H,tp SF22K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11888 Htp SF22KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-36,,6.6,Irdeto,Anonymous221220,DVB-S2,30000,2/3,11888 H,tp SF22K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11888 Htp SF22KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-36,,6.6,Irdeto,Anonymous221220,DVB-S2,30000,2/3,11888 H,tp SF22K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11888 Htp SF22KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-36,,6.6,Irdeto,Anonymous221220,DVB-S2,30000,2/3,11888 H,tp SF22K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11888 Htp SF22KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-36,,6.6,Irdeto,Anonymous221220,DVB-S2,30000,2/3,11888 H,tp SF22K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11888 Htp SF22KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-36,,6.6,Irdeto,Anonymous221220,DVB-S2,30000,2/3,11888 H,tp SF22K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11888 Htp SF22KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-36,,6.6,Irdeto,Anonymous221220,DVB-S2,30000,2/3,11888 H,tp SF22K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11928 Vtp SF23KSouth Africa,DVB-S300005/6,,DSTV South Africa,,6144-?,,6.5,Irdeto,Anonymous240203,DVB-S,30000,5/6,11928 V,tp SF23K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11928 Vtp SF23KSouth Africa,DVB-S300005/6,,DSTV South Africa,,6144-?,,6.5,Irdeto,Anonymous240203,DVB-S,30000,5/6,11928 V,tp SF23K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11928 Vtp SF23KSouth Africa,DVB-S300005/6,,DSTV South Africa,,6144-?,,6.5,Irdeto,Anonymous240203,DVB-S,30000,5/6,11928 V,tp SF23K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11928 Vtp SF23KSouth Africa,DVB-S300005/6,,DSTV South Africa,,6144-?,,6.5,Irdeto,Anonymous240203,DVB-S,30000,5/6,11928 V,tp SF23K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11928 Vtp SF23KSouth Africa,DVB-S300005/6,,DSTV South Africa,,6144-?,,6.5,Irdeto,Anonymous240203,DVB-S,30000,5/6,11928 V,tp SF23K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11928 Vtp SF23KSouth Africa,DVB-S300005/6,,DSTV South Africa,,6144-?,,6.5,Irdeto,Anonymous240203,DVB-S,30000,5/6,11928 V,tp SF23K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11928 Vtp SF23KSouth Africa,DVB-S300005/6,,DSTV South Africa,,6144-?,,6.5,Irdeto,Anonymous240203,DVB-S,30000,5/6,11928 V,tp SF23K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11928 Vtp SF23KSouth Africa,DVB-S300005/6,,DSTV South Africa,,6144-?,,6.5,Irdeto,Anonymous240203,DVB-S,30000,5/6,11928 V,tp SF23K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11928 Vtp SF23KSouth Africa,DVB-S300005/6,,DSTV South Africa,,6144-?,,6.5,Irdeto,Anonymous240203,DVB-S,30000,5/6,11928 V,tp SF23K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11928 Vtp SF23KSouth Africa,DVB-S300005/6,,DSTV South Africa,,6144-?,,6.5,Irdeto,Anonymous240203,DVB-S,30000,5/6,11928 V,tp SF23K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11928 Vtp SF23KSouth Africa,DVB-S300005/6,,DSTV South Africa,,6144-?,,6.5,Irdeto,Anonymous240203,DVB-S,30000,5/6,11928 V,tp SF23K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11928 Vtp SF23KSouth Africa,DVB-S300005/6,,DSTV South Africa,,6144-?,,6.5,Irdeto,Anonymous240203,DVB-S,30000,5/6,11928 V,tp SF23K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11928 Vtp SF23KSouth Africa,DVB-S300005/6,,DSTV South Africa,,6144-?,,6.5,Irdeto,Anonymous240203,DVB-S,30000,5/6,11928 V,tp SF23K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11928 Vtp SF23KSouth Africa,DVB-S300005/6,,DSTV South Africa,,6144-?,,6.5,Irdeto,Anonymous240203,DVB-S,30000,5/6,11928 V,tp SF23K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11928 Vtp SF23KSouth Africa,DVB-S300005/6,,DSTV South Africa,,6144-?,,6.5,Irdeto,Anonymous240203,DVB-S,30000,5/6,11928 V,tp SF23K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11928 Vtp SF23KSouth Africa,DVB-S300005/6,,DSTV South Africa,,6144-?,,6.5,Irdeto,Anonymous240203,DVB-S,30000,5/6,11928 V,tp SF23K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11928 Vtp SF23KSouth Africa,DVB-S300005/6,,DSTV South Africa,,6144-?,,6.5,Irdeto,Anonymous240203,DVB-S,30000,5/6,11928 V,tp SF23K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11928 Vtp SF23KSouth Africa,DVB-S300005/6,,DSTV South Africa,,6144-?,,6.5,Irdeto,Anonymous240203,DVB-S,30000,5/6,11928 V,tp SF23K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11928 Vtp SF23KSouth Africa,DVB-S300005/6,,DSTV South Africa,,6144-?,,6.5,Irdeto,Anonymous240203,DVB-S,30000,5/6,11928 V,tp SF23K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11928 Vtp SF23KSouth Africa,DVB-S300005/6,,DSTV South Africa,,6144-?,,6.5,Irdeto,Anonymous240203,DVB-S,30000,5/6,11928 V,tp SF23K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11928 Vtp SF23KSouth Africa,DVB-S300005/6,,DSTV South Africa,,6144-?,,6.5,Irdeto,Anonymous240203,DVB-S,30000,5/6,11928 V,tp SF23K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11928 Vtp SF23KSouth Africa,DVB-S300005/6,,DSTV South Africa,,6144-?,,6.5,Irdeto,Anonymous240203,DVB-S,30000,5/6,11928 V,tp SF23K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11768 Vtp SF15KSouth Africa,DVB-S28PSK300002/3,2710.0,[Nano VOD test card],,MPEG-4/HD,3065.0,3066.0,,,DVB-S2,30000,2/3,11768 V,tp SF15K,,,,,,False,
