Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider
12028 Htp 18Ku0,DVB-S28PSK220003/4,7820.0,Amazing Discoveries TV,,MPEG-2/SD,7860.0,7880 Eng,,,DVB-S2,22000.0,3/4,12028 H,tp 18,0.0,,,Amazing Discoveries TV,https://www.lyngsat.com/tvchannels/ca/Amazing-Discoveries-TV.html,False,STN
12028 Htp 18Ku0,DVB-S28PSK220003/4,7821.0,Firstlight,,MPEG-2/SD,7891.0,7901,,,DVB-S2,22000.0,3/4,12028 H,tp 18,0.0,,,Firstlight,https://www.lyngsat.com/tvchannels/nz/Firstlight.html,False,STN
12028 Htp 18Ku0,DVB-S28PSK220003/4,7821.0,Firstlight,,MPEG-2/SD,7891.0,7901,,,DVB-S2,22000.0,3/4,12028 H,tp 18,0.0,,,Firstlight,https://www.lyngsat.com/tvchannels/nz/Firstlight.html,False,STN
12028 Htp 18Ku0,DVB-S28PSK220003/4,7798.0,CJTL Radio,,,,7308 Eng,,,DVB-S2,22000.0,3/4,12028 H,tp 18,0.0,,,CJTL Radio,https://www.lyngsat.com/radiochannels/ca/CJTL-Radio.html,False,STN
12028 Htp 18Ku0,DVB-S28PSK220003/4,7798.0,CJTL Radio,,,,7308 Eng,,,DVB-S2,22000.0,3/4,12028 H,tp 18,0.0,,,CJTL Radio,https://www.lyngsat.com/radiochannels/ca/CJTL-Radio.html,False,STN
12028 Htp 18Ku0,DVB-S28PSK220003/4,7799.0,Faith Radio,,,,7309 Eng,,,DVB-S2,22000.0,3/4,12028 H,tp 18,0.0,,,Faith Radio,https://www.lyngsat.com/radiochannels/us/Faith-Radio.html,False,STN
12028 Htp 18Ku0,DVB-S28PSK220003/4,7799.0,Faith Radio,,,,7309 Eng,,,DVB-S2,22000.0,3/4,12028 H,tp 18,0.0,,,Faith Radio,https://www.lyngsat.com/radiochannels/us/Faith-Radio.html,False,STN
12028 Htp 18Ku0,DVB-S28PSK220003/4,7814.0,3ABN Radio Music Channel,,,,7874 Eng,,,DVB-S2,22000.0,3/4,12028 H,tp 18,0.0,,,3ABN Radio Music Channel,https://www.lyngsat.com/radiochannels/us/3ABN-Radio-Music-Channel.html,False,STN
12028 Htp 18Ku0,DVB-S28PSK220003/4,7814.0,3ABN Radio Music Channel,,,,7874 Eng,,,DVB-S2,22000.0,3/4,12028 H,tp 18,0.0,,,3ABN Radio Music Channel,https://www.lyngsat.com/radiochannels/us/3ABN-Radio-Music-Channel.html,False,STN
12028 Htp 18Ku0,DVB-S28PSK220003/4,7815.0,3ABN Radio Network,,,,7875 Eng,,,DVB-S2,22000.0,3/4,12028 H,tp 18,0.0,,,3ABN Radio Network,https://www.lyngsat.com/radiochannels/us/3ABN-Radio-Network.html,False,STN
12028 Htp 18Ku0,DVB-S28PSK220003/4,7815.0,3ABN Radio Network,,,,7875 Eng,,,DVB-S2,22000.0,3/4,12028 H,tp 18,0.0,,,3ABN Radio Network,https://www.lyngsat.com/radiochannels/us/3ABN-Radio-Network.html,False,STN
12028 Htp 18Ku0,DVB-S28PSK220003/4,7816.0,Radio 74 Internationale,,,,7876 Eng,,,DVB-S2,22000.0,3/4,12028 H,tp 18,0.0,,,Radio 74 Internationale,https://www.lyngsat.com/radiochannels/ch/Radio-74-Internationale.html,False,STN
12028 Htp 18Ku0,DVB-S28PSK220003/4,7817.0,3ABN Radio Latino,,,,7877 Spa,,,DVB-S2,22000.0,3/4,12028 H,tp 18,0.0,,,3ABN Radio Latino,https://www.lyngsat.com/radiochannels/us/3ABN-Radio-Latino.html,False,STN
12028 Htp 18Ku0,DVB-S28PSK220003/4,7817.0,3ABN Radio Latino,,,,7877 Spa,,,DVB-S2,22000.0,3/4,12028 H,tp 18,0.0,,,3ABN Radio Latino,https://www.lyngsat.com/radiochannels/us/3ABN-Radio-Latino.html,False,STN
12028 Htp 18Ku0,DVB-S28PSK220003/4,7901.0,Radio Maryja,,,,7961 Pol,,,DVB-S2,22000.0,3/4,12028 H,tp 18,0.0,,,Radio Maryja,https://www.lyngsat.com/radiochannels/pl/Radio-Maryja.html,False,STN
12028 Htp 18Ku0,DVB-S28PSK220003/4,7901.0,Radio Maryja,,,,7961 Pol,,,DVB-S2,22000.0,3/4,12028 H,tp 18,0.0,,,Radio Maryja,https://www.lyngsat.com/radiochannels/pl/Radio-Maryja.html,False,STN
12053 Vtp 19Ku0,DVB-S220003/4,,Globecast,,?-7,,5.5,,Cyberham240306,DVB-S,22000.0,3/4,12053 V,tp 19,0.0,,https://www.lyngsat.com/providers/fr/Globecast.html,,,True,Globecast
12053 Vtp 19Ku0,DVB-S220003/4,,Globecast,,?-7,,5.5,,Cyberham240306,DVB-S,22000.0,3/4,12053 V,tp 19,0.0,,https://www.lyngsat.com/providers/fr/Globecast.html,,,True,Globecast
12053 Vtp 19Ku0,DVB-S220003/4,,Globecast,,?-7,,5.5,,Cyberham240306,DVB-S,22000.0,3/4,12053 V,tp 19,0.0,,https://www.lyngsat.com/providers/fr/Globecast.html,,,True,Globecast
12053 Vtp 19Ku0,DVB-S220003/4,,Globecast,,?-7,,5.5,,Cyberham240306,DVB-S,22000.0,3/4,12053 V,tp 19,0.0,,https://www.lyngsat.com/providers/fr/Globecast.html,,,True,Globecast
12146 Vtp 25Ku0,DVB-S220003/4,,Globecast,,?-10,,5.5,,Cyberham240306,DVB-S,22000.0,3/4,12146 V,tp 25,0.0,,https://www.lyngsat.com/providers/fr/Globecast.html,,,True,Globecast
12146 Vtp 25Ku0,DVB-S220003/4,,Globecast,,?-10,,5.5,,Cyberham240306,DVB-S,22000.0,3/4,12146 V,tp 25,0.0,,https://www.lyngsat.com/providers/fr/Globecast.html,,,True,Globecast
12146 Vtp 25Ku0,DVB-S220003/4,,Globecast,,?-10,,5.5,,Cyberham240306,DVB-S,22000.0,3/4,12146 V,tp 25,0.0,,https://www.lyngsat.com/providers/fr/Globecast.html,,,True,Globecast
12146 Vtp 25Ku0,DVB-S220003/4,,Globecast,,?-10,,5.5,,Cyberham240306,DVB-S,22000.0,3/4,12146 V,tp 25,0.0,,https://www.lyngsat.com/providers/fr/Globecast.html,,,True,Globecast
12152 Htp 26Ku0,DVB-S200003/4,,Globecast,,1-5,,5.5,,Cyberham240306,DVB-S,20000.0,3/4,12152 H,tp 26,0.0,,https://www.lyngsat.com/providers/fr/Globecast.html,,,True,Globecast
12152 Htp 26Ku0,DVB-S200003/4,,Globecast,,1-5,,5.5,,Cyberham240306,DVB-S,20000.0,3/4,12152 H,tp 26,0.0,,https://www.lyngsat.com/providers/fr/Globecast.html,,,True,Globecast
12152 Htp 26Ku0,DVB-S200003/4,,Globecast,,1-5,,5.5,,Cyberham240306,DVB-S,20000.0,3/4,12152 H,tp 26,0.0,,https://www.lyngsat.com/providers/fr/Globecast.html,,,True,Globecast
12152 Htp 26Ku0,DVB-S200003/4,,Globecast,,1-5,,5.5,,Cyberham240306,DVB-S,20000.0,3/4,12152 H,tp 26,0.0,,https://www.lyngsat.com/providers/fr/Globecast.html,,,True,Globecast
12177 Vtp 27Ku0,DVB-S230003/4,,Globecast,,0-1,,5.5,,ML240119,DVB-S,23000.0,3/4,12177 V,tp 27,0.0,,https://www.lyngsat.com/providers/fr/Globecast.html,,,True,Globecast
12177 Vtp 27Ku0,DVB-S230003/4,,Globecast,,0-1,,5.5,,ML240119,DVB-S,23000.0,3/4,12177 V,tp 27,0.0,,https://www.lyngsat.com/providers/fr/Globecast.html,,,True,Globecast
12177 Vtp 27Ku0,DVB-S230003/4,,Globecast,,0-1,,5.5,,ML240119,DVB-S,23000.0,3/4,12177 V,tp 27,0.0,,https://www.lyngsat.com/providers/fr/Globecast.html,,,True,Globecast
12177 Vtp 27Ku0,DVB-S230003/4,,Globecast,,0-1,,5.5,,ML240119,DVB-S,23000.0,3/4,12177 V,tp 27,0.0,,https://www.lyngsat.com/providers/fr/Globecast.html,,,True,Globecast
12053 Vtp 19Ku0,DVB-S220003/4,4.0,Global Mall TV,,MPEG-2/SD,516.0,515 Vie,,,DVB-S,22000.0,3/4,12053 V,tp 19,0.0,,,Global Mall TV,https://www.lyngsat.com/tvchannels/us/Global-Mall-TV.html,False,Globecast
12053 Vtp 19Ku0,DVB-S220003/4,4.0,Global Mall TV,,MPEG-2/SD,516.0,515 Vie,,,DVB-S,22000.0,3/4,12053 V,tp 19,0.0,,,Global Mall TV,https://www.lyngsat.com/tvchannels/us/Global-Mall-TV.html,False,Globecast
12053 Vtp 19Ku0,DVB-S220003/4,15.0,IBC TV,,MPEG-2/SD,1090.0,1091 Vie,,,DVB-S,22000.0,3/4,12053 V,tp 19,0.0,,,IBC TV,https://www.lyngsat.com/tvchannels/us/IBC-TV.html,False,Globecast
12053 Vtp 19Ku0,DVB-S220003/4,15.0,IBC TV,,MPEG-2/SD,1090.0,1091 Vie,,,DVB-S,22000.0,3/4,12053 V,tp 19,0.0,,,IBC TV,https://www.lyngsat.com/tvchannels/us/IBC-TV.html,False,Globecast
12053 Vtp 19Ku0,DVB-S220003/4,318.0,TBN USA,,MPEG-2/SD,33.0,34 Eng,,,DVB-S,22000.0,3/4,12053 V,tp 19,0.0,,,TBN USA,https://www.lyngsat.com/tvchannels/us/TBN-USA.html,False,Globecast
12053 Vtp 19Ku0,DVB-S220003/4,319.0,TBN Inspire USA,,MPEG-2/SD,47.0,48 Eng,,,DVB-S,22000.0,3/4,12053 V,tp 19,0.0,,,TBN Inspire USA,https://www.lyngsat.com/tvchannels/us/TBN-Inspire-USA.html,False,Globecast
12053 Vtp 19Ku0,DVB-S220003/4,321.0,Smile TV,,MPEG-2/SD,4130.0,4131 Eng,,,DVB-S,22000.0,3/4,12053 V,tp 19,0.0,,,Smile TV,https://www.lyngsat.com/tvchannels/us/Smile-TV.html,False,Globecast
12053 Vtp 19Ku0,DVB-S220003/4,322.0,Positiv,,MPEG-2/SD,113.0,114 Eng,,,DVB-S,22000.0,3/4,12053 V,tp 19,0.0,,,Positiv,https://www.lyngsat.com/tvchannels/us/Positiv.html,False,Globecast
12053 Vtp 19Ku0,DVB-S220003/4,322.0,Positiv,,MPEG-2/SD,113.0,114 Eng,,,DVB-S,22000.0,3/4,12053 V,tp 19,0.0,,,Positiv,https://www.lyngsat.com/tvchannels/us/Positiv.html,False,Globecast
12053 Vtp 19Ku0,DVB-S220003/4,380.0,Al Maghribia,,MPEG-2/SD,4023.0,4033 Ara,,,DVB-S,22000.0,3/4,12053 V,tp 19,0.0,,,Al Maghribia,https://www.lyngsat.com/tvchannels/ma/Al-Maghribia.html,False,Globecast
12053 Vtp 19Ku0,DVB-S220003/4,380.0,Al Maghribia,,MPEG-2/SD,4023.0,4033 Ara,,,DVB-S,22000.0,3/4,12053 V,tp 19,0.0,,,Al Maghribia,https://www.lyngsat.com/tvchannels/ma/Al-Maghribia.html,False,Globecast
12053 Vtp 19Ku0,DVB-S220003/4,381.0,2M Monde,,MPEG-2/SD,272.0,273 Ara,,,DVB-S,22000.0,3/4,12053 V,tp 19,0.0,,,2M Monde,https://www.lyngsat.com/tvchannels/ma/2M-Monde.html,False,Globecast
12053 Vtp 19Ku0,DVB-S220003/4,524.0,Tele Congo,,MPEG-2/SD,180.0,181 Fre,,,DVB-S,22000.0,3/4,12053 V,tp 19,0.0,,,Tele Congo,https://www.lyngsat.com/tvchannels/cg/Tele-Congo.html,False,Globecast
12053 Vtp 19Ku0,DVB-S220003/4,527.0,Armenia 1 TV Satellite,,MPEG-2/SD,592.0,593 Arm,,,DVB-S,22000.0,3/4,12053 V,tp 19,0.0,,,Armenia 1 TV Satellite,https://www.lyngsat.com/tvchannels/am/Armenia-1-TV-Satellite.html,False,Globecast
12053 Vtp 19Ku0,DVB-S220003/4,527.0,Armenia 1 TV Satellite,,MPEG-2/SD,592.0,593 Arm,,,DVB-S,22000.0,3/4,12053 V,tp 19,0.0,,,Armenia 1 TV Satellite,https://www.lyngsat.com/tvchannels/am/Armenia-1-TV-Satellite.html,False,Globecast
12053 Vtp 19Ku0,DVB-S220003/4,382.0,WWCR,,,,761 Eng,,,DVB-S,22000.0,3/4,12053 V,tp 19,0.0,,,WWCR,https://www.lyngsat.com/radiochannels/us/WWCR.html,False,Globecast
12053 Vtp 19Ku0,DVB-S220003/4,525.0,Radio Congo,,,,182 Fre,,,DVB-S,22000.0,3/4,12053 V,tp 19,0.0,,,Radio Congo,https://www.lyngsat.com/radiochannels/cg/Radio-Congo.html,False,Globecast
12084 Vtp 21Ku0,DVB-S207603/4,,CCTV,,,,5.5,,Mike 4220305,DVB-S,20760.0,3/4,12084 V,tp 21,0.0,,https://www.lyngsat.com/providers/cn/CCTV.html,,,True,CCTV
12084 Vtp 21Ku0,DVB-S207603/4,1.0,CCTV 4 America,,MPEG-2/SD,512.0,650 Chi,,,DVB-S,20760.0,3/4,12084 V,tp 21,0.0,,,CCTV 4 America,https://www.lyngsat.com/tvchannels/cn/CCTV-4-America.html,False,CCTV
12084 Vtp 21Ku0,DVB-S207603/4,1.0,CCTV 4 America,,MPEG-2/SD,512.0,650 Chi,,,DVB-S,20760.0,3/4,12084 V,tp 21,0.0,,,CCTV 4 America,https://www.lyngsat.com/tvchannels/cn/CCTV-4-America.html,False,CCTV
12084 Vtp 21Ku0,DVB-S207603/4,2.0,CGTN,,MPEG-2/SD,513.0,660 Eng,,,DVB-S,20760.0,3/4,12084 V,tp 21,0.0,,,CGTN,https://www.lyngsat.com/tvchannels/cn/CGTN.html,False,CCTV
12084 Vtp 21Ku0,DVB-S207603/4,2.0,CGTN,,MPEG-2/SD,513.0,660 Eng,,,DVB-S,20760.0,3/4,12084 V,tp 21,0.0,,,CGTN,https://www.lyngsat.com/tvchannels/cn/CGTN.html,False,CCTV
12084 Vtp 21Ku0,DVB-S207603/4,3.0,CGTN Français,,MPEG-2/SD,514.0,670 Fre,,,DVB-S,20760.0,3/4,12084 V,tp 21,0.0,,,CGTN Français,https://www.lyngsat.com/tvchannels/cn/CGTN-Francais.html,False,CCTV
12084 Vtp 21Ku0,DVB-S207603/4,3.0,CGTN Français,,MPEG-2/SD,514.0,670 Fre,,,DVB-S,20760.0,3/4,12084 V,tp 21,0.0,,,CGTN Français,https://www.lyngsat.com/tvchannels/cn/CGTN-Francais.html,False,CCTV
12084 Vtp 21Ku0,DVB-S207603/4,7.0,CGTN Español,,MPEG-2/SD,518.0,710 Spa,,,DVB-S,20760.0,3/4,12084 V,tp 21,0.0,,,CGTN Español,https://www.lyngsat.com/tvchannels/cn/CGTN-Espanol.html,False,CCTV
12084 Vtp 21Ku0,DVB-S207603/4,7.0,CGTN Español,,MPEG-2/SD,518.0,710 Spa,,,DVB-S,20760.0,3/4,12084 V,tp 21,0.0,,,CGTN Español,https://www.lyngsat.com/tvchannels/cn/CGTN-Espanol.html,False,CCTV
12084 Vtp 21Ku0,DVB-S207603/4,8.0,CGTN Documentary,,MPEG-2/SD,519.0,720 Eng,,,DVB-S,20760.0,3/4,12084 V,tp 21,0.0,,,CGTN Documentary,https://www.lyngsat.com/tvchannels/cn/CGTN-Documentary.html,False,CCTV
12084 Vtp 21Ku0,DVB-S207603/4,8.0,CGTN Documentary,,MPEG-2/SD,519.0,720 Eng,,,DVB-S,20760.0,3/4,12084 V,tp 21,0.0,,,CGTN Documentary,https://www.lyngsat.com/tvchannels/cn/CGTN-Documentary.html,False,CCTV
12146 Vtp 25Ku0,DVB-S220003/4,801.0,Palestine TV,,MPEG-2/SD,2021.0,2031 Ara,,,DVB-S,22000.0,3/4,12146 V,tp 25,0.0,,,Palestine TV,https://www.lyngsat.com/tvchannels/ps/Palestine-TV.html,False,CCTV
12146 Vtp 25Ku0,DVB-S220003/4,801.0,Palestine TV,,MPEG-2/SD,2021.0,2031 Ara,,,DVB-S,22000.0,3/4,12146 V,tp 25,0.0,,,Palestine TV,https://www.lyngsat.com/tvchannels/ps/Palestine-TV.html,False,CCTV
12146 Vtp 25Ku0,DVB-S220003/4,802.0,Oman TV,,MPEG-4/SD,2022.0,2032 Ara,,,DVB-S,22000.0,3/4,12146 V,tp 25,0.0,,,Oman TV,https://www.lyngsat.com/tvchannels/om/Oman-TV.html,False,CCTV
12146 Vtp 25Ku0,DVB-S220003/4,802.0,Oman TV,,MPEG-4/SD,2022.0,2032 Ara,,,DVB-S,22000.0,3/4,12146 V,tp 25,0.0,,,Oman TV,https://www.lyngsat.com/tvchannels/om/Oman-TV.html,False,CCTV
12146 Vtp 25Ku0,DVB-S220003/4,803.0,Sudan TV,,MPEG-2/SD,2023.0,2033 Ara,,,DVB-S,22000.0,3/4,12146 V,tp 25,0.0,,,Sudan TV,https://www.lyngsat.com/tvchannels/sd/Sudan-TV.html,False,CCTV
12146 Vtp 25Ku0,DVB-S220003/4,805.0,Ekhbariya TV,,MPEG-2/SD,2025.0,2035 Ara,,,DVB-S,22000.0,3/4,12146 V,tp 25,0.0,,,Ekhbariya TV,https://www.lyngsat.com/tvchannels/sa/Ekhbariya-TV.html,False,CCTV
12146 Vtp 25Ku0,DVB-S220003/4,805.0,Ekhbariya TV,,MPEG-2/SD,2025.0,2035 Ara,,,DVB-S,22000.0,3/4,12146 V,tp 25,0.0,,,Ekhbariya TV,https://www.lyngsat.com/tvchannels/sa/Ekhbariya-TV.html,False,CCTV
12146 Vtp 25Ku0,DVB-S220003/4,807.0,Sharjah TV,,MPEG-2/SD,2027.0,2037 Ara,,,DVB-S,22000.0,3/4,12146 V,tp 25,0.0,,,Sharjah TV,https://www.lyngsat.com/tvchannels/ae/Sharjah-TV.html,False,CCTV
12146 Vtp 25Ku0,DVB-S220003/4,807.0,Sharjah TV,,MPEG-2/SD,2027.0,2037 Ara,,,DVB-S,22000.0,3/4,12146 V,tp 25,0.0,,,Sharjah TV,https://www.lyngsat.com/tvchannels/ae/Sharjah-TV.html,False,CCTV
12146 Vtp 25Ku0,DVB-S220003/4,808.0,Canal Algérie 2,,MPEG-2/SD,2028.0,2038 Ara,,,DVB-S,22000.0,3/4,12146 V,tp 25,0.0,,,Canal Algérie 2,https://www.lyngsat.com/tvchannels/dz/Canal-Algerie-2.html,False,CCTV
12146 Vtp 25Ku0,DVB-S220003/4,812.0,Jordan TV,,MPEG-2/SD,2073.0,2083 Ara,,,DVB-S,22000.0,3/4,12146 V,tp 25,0.0,,,Jordan TV,https://www.lyngsat.com/tvchannels/jo/Jordan-TV.html,False,CCTV
12146 Vtp 25Ku0,DVB-S220003/4,812.0,Jordan TV,,MPEG-2/SD,2073.0,2083 Ara,,,DVB-S,22000.0,3/4,12146 V,tp 25,0.0,,,Jordan TV,https://www.lyngsat.com/tvchannels/jo/Jordan-TV.html,False,CCTV
12146 Vtp 25Ku0,DVB-S220003/4,814.0,SSBC TV,,MPEG-2/SD,2029.0,2039 Ara,,,DVB-S,22000.0,3/4,12146 V,tp 25,0.0,,,SSBC TV,https://www.lyngsat.com/tvchannels/ss/SSBC-TV.html,False,CCTV
12146 Vtp 25Ku0,DVB-S220003/4,815.0,KTV 1,,MPEG-4/HD,2074.0,2084 Ara,,new,DVB-S,22000.0,3/4,12146 V,tp 25,0.0,,,KTV 1,https://www.lyngsat.com/tvchannels/kw/KTV-1.html,False,CCTV
12146 Vtp 25Ku0,DVB-S220003/4,815.0,KTV 1,,MPEG-4/HD,2074.0,2084 Ara,,new,DVB-S,22000.0,3/4,12146 V,tp 25,0.0,,,KTV 1,https://www.lyngsat.com/tvchannels/kw/KTV-1.html,False,CCTV
12146 Vtp 25Ku0,DVB-S220003/4,816.0,KTV Al Qurain,,MPEG-4/HD,2075.0,2085 Ara,,new,DVB-S,22000.0,3/4,12146 V,tp 25,0.0,,,KTV Al Qurain,https://www.lyngsat.com/tvchannels/kw/KTV-Al-Qurain.html,False,CCTV
12146 Vtp 25Ku0,DVB-S220003/4,816.0,KTV Al Qurain,,MPEG-4/HD,2075.0,2085 Ara,,new,DVB-S,22000.0,3/4,12146 V,tp 25,0.0,,,KTV Al Qurain,https://www.lyngsat.com/tvchannels/kw/KTV-Al-Qurain.html,False,CCTV
12146 Vtp 25Ku0,DVB-S220003/4,824.0,Riyadh Radio,,,,1324 Ara,,,DVB-S,22000.0,3/4,12146 V,tp 25,0.0,,,Riyadh Radio,https://www.lyngsat.com/radiochannels/sa/Riyadh-Radio.html,False,CCTV
12146 Vtp 25Ku0,DVB-S220003/4,824.0,Riyadh Radio,,,,1324 Ara,,,DVB-S,22000.0,3/4,12146 V,tp 25,0.0,,,Riyadh Radio,https://www.lyngsat.com/radiochannels/sa/Riyadh-Radio.html,False,CCTV
12146 Vtp 25Ku0,DVB-S220003/4,825.0,Quran Radio (Saudi Arabia),,,,2105 Ara,,,DVB-S,22000.0,3/4,12146 V,tp 25,0.0,,,Quran Radio (Saudi Arabia),https://www.lyngsat.com/radiochannels/sa/Quran-Radio.html,False,CCTV
12146 Vtp 25Ku0,DVB-S220003/4,825.0,Quran Radio (Saudi Arabia),,,,2105 Ara,,,DVB-S,22000.0,3/4,12146 V,tp 25,0.0,,,Quran Radio (Saudi Arabia),https://www.lyngsat.com/radiochannels/sa/Quran-Radio.html,False,CCTV
12146 Vtp 25Ku0,DVB-S220003/4,831.0,SSBC Radio,,,,2217 Ara,,,DVB-S,22000.0,3/4,12146 V,tp 25,0.0,,,SSBC Radio,https://www.lyngsat.com/radiochannels/ss/SSBC-Radio.html,False,CCTV
12146 Vtp 25Ku0,DVB-S220003/4,834.0,Sharjah Radio,,,,1322 Ara,,,DVB-S,22000.0,3/4,12146 V,tp 25,0.0,,,Sharjah Radio,https://www.lyngsat.com/radiochannels/ae/Sharjah-Radio.html,False,CCTV
12146 Vtp 25Ku0,DVB-S220003/4,834.0,Sharjah Radio,,,,1322 Ara,,,DVB-S,22000.0,3/4,12146 V,tp 25,0.0,,,Sharjah Radio,https://www.lyngsat.com/radiochannels/ae/Sharjah-Radio.html,False,CCTV
12152 Htp 26Ku0,DVB-S200003/4,7.0,Alwatania TV,,MPEG-2/SD,700.0,701 Ara,,,DVB-S,20000.0,3/4,12152 H,tp 26,0.0,,,Alwatania TV,https://www.lyngsat.com/tvchannels/ly/Alwatania-TV.html,False,CCTV
12152 Htp 26Ku0,DVB-S200003/4,7.0,Alwatania TV,,MPEG-2/SD,700.0,701 Ara,,,DVB-S,20000.0,3/4,12152 H,tp 26,0.0,,,Alwatania TV,https://www.lyngsat.com/tvchannels/ly/Alwatania-TV.html,False,CCTV
12152 Htp 26Ku0,DVB-S200003/4,8.0,Quran TV (Saudi Arabia),,MPEG-2/SD,1024.0,1034 Ara,,,DVB-S,20000.0,3/4,12152 H,tp 26,0.0,,,Quran TV (Saudi Arabia),https://www.lyngsat.com/tvchannels/sa/Quran-TV.html,False,CCTV
12152 Htp 26Ku0,DVB-S200003/4,8.0,Quran TV (Saudi Arabia),,MPEG-2/SD,1024.0,1034 Ara,,,DVB-S,20000.0,3/4,12152 H,tp 26,0.0,,,Quran TV (Saudi Arabia),https://www.lyngsat.com/tvchannels/sa/Quran-TV.html,False,CCTV
12152 Htp 26Ku0,DVB-S200003/4,9.0,Sunna TV (Saudi Arabia),,MPEG-2/SD,1025.0,1035 Ara,,,DVB-S,20000.0,3/4,12152 H,tp 26,0.0,,,Sunna TV (Saudi Arabia),https://www.lyngsat.com/tvchannels/sa/Sunna-TV.html,False,CCTV
12152 Htp 26Ku0,DVB-S200003/4,9.0,Sunna TV (Saudi Arabia),,MPEG-2/SD,1025.0,1035 Ara,,,DVB-S,20000.0,3/4,12152 H,tp 26,0.0,,,Sunna TV (Saudi Arabia),https://www.lyngsat.com/tvchannels/sa/Sunna-TV.html,False,CCTV
12152 Htp 26Ku0,DVB-S200003/4,10.0,Saudi TV,,MPEG-4/HD,1021.0,1031 Ara,,,DVB-S,20000.0,3/4,12152 H,tp 26,0.0,,,Saudi TV,https://www.lyngsat.com/tvchannels/sa/Saudi-TV.html,False,CCTV
12152 Htp 26Ku0,DVB-S200003/4,10.0,Saudi TV,,MPEG-4/HD,1021.0,1031 Ara,,,DVB-S,20000.0,3/4,12152 H,tp 26,0.0,,,Saudi TV,https://www.lyngsat.com/tvchannels/sa/Saudi-TV.html,False,CCTV
12152 Htp 26Ku0,DVB-S200003/4,608.0,RTP Internacional América,,MPEG-2/SD,800.0,801 Por,,,DVB-S,20000.0,3/4,12152 H,tp 26,0.0,,,RTP Internacional América,https://www.lyngsat.com/tvchannels/pt/RTP-Internacional-America.html,False,CCTV
12152 Htp 26Ku0,DVB-S200003/4,604.0,Jeddah Radio,,,,4523 Ara,,,DVB-S,20000.0,3/4,12152 H,tp 26,0.0,,,Jeddah Radio,https://www.lyngsat.com/radiochannels/sa/Jeddah-Radio.html,False,CCTV
12152 Htp 26Ku0,DVB-S200003/4,604.0,Jeddah Radio,,,,4523 Ara,,,DVB-S,20000.0,3/4,12152 H,tp 26,0.0,,,Jeddah Radio,https://www.lyngsat.com/radiochannels/sa/Jeddah-Radio.html,False,CCTV
12152 Htp 26Ku0,DVB-S200003/4,605.0,Saudia Radio,,,,3140,,,DVB-S,20000.0,3/4,12152 H,tp 26,0.0,,,Saudia Radio,https://www.lyngsat.com/radiochannels/sa/Saudia-Radio.html,False,CCTV
12152 Htp 26Ku0,DVB-S200003/4,605.0,Saudia Radio,,,,3140,,,DVB-S,20000.0,3/4,12152 H,tp 26,0.0,,,Saudia Radio,https://www.lyngsat.com/radiochannels/sa/Saudia-Radio.html,False,CCTV
12152 Htp 26Ku0,DVB-S200003/4,609.0,RDP Internacional,,,,901 Por,,,DVB-S,20000.0,3/4,12152 H,tp 26,0.0,,,RDP Internacional,https://www.lyngsat.com/radiochannels/pt/RDP-Internacional.html,False,CCTV
12152 Htp 26Ku0,DVB-S200003/4,609.0,RDP Internacional,,,,901 Por,,,DVB-S,20000.0,3/4,12152 H,tp 26,0.0,,,RDP Internacional,https://www.lyngsat.com/radiochannels/pt/RDP-Internacional.html,False,CCTV
12177 Vtp 27Ku0,DVB-S230003/4,1.0,Hwazan Satellite TV,,MPEG-2/SD,308.0,256 Chi,,,DVB-S,23000.0,3/4,12177 V,tp 27,0.0,,,Hwazan Satellite TV,https://www.lyngsat.com/tvchannels/tw/Hwazan-Satellite-TV.html,False,CCTV
12177 Vtp 27Ku0,DVB-S230003/4,1.0,Hwazan Satellite TV,,MPEG-2/SD,308.0,256 Chi,,,DVB-S,23000.0,3/4,12177 V,tp 27,0.0,,,Hwazan Satellite TV,https://www.lyngsat.com/tvchannels/tw/Hwazan-Satellite-TV.html,False,CCTV
12177 Vtp 27Ku0,DVB-S230003/4,3.0,RTS 1 (Senegal),,MPEG-2/SD,300.0,301 Fre,,,DVB-S,23000.0,3/4,12177 V,tp 27,0.0,,,RTS 1 (Senegal),https://www.lyngsat.com/tvchannels/sn/RTS-1.html,False,CCTV
12177 Vtp 27Ku0,DVB-S230003/4,3.0,RTS 1 (Senegal),,MPEG-2/SD,300.0,301 Fre,,,DVB-S,23000.0,3/4,12177 V,tp 27,0.0,,,RTS 1 (Senegal),https://www.lyngsat.com/tvchannels/sn/RTS-1.html,False,CCTV
12177 Vtp 27Ku0,DVB-S230003/4,7.0,Al Mayadeen TV,,MPEG-2/SD,33.0,34 Ara,,,DVB-S,23000.0,3/4,12177 V,tp 27,0.0,,,Al Mayadeen TV,https://www.lyngsat.com/tvchannels/lb/Al-Mayadeen-TV.html,False,CCTV
