Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Pkg_Name,Pkg_URL,is_Provider,Provider
11960 Htp 13Mexico,DVB-S30000,,Sky México,,,,,Videoguard,H Gómez230712,DVB-S,,,11960 H,tp 13,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11960 Htp 13Mexico,DVB-S30000,,Sky México,,,,,Videoguard,H Gómez230712,DVB-S,,,11960 H,tp 13,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11960 Htp 13Mexico,DVB-S30000,,Sky México,,,,,Videoguard,H Gómez230712,DVB-S,,,11960 H,tp 13,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11960 Htp 13Mexico,DVB-S30000,,Sky México,,,,,Videoguard,H Gómez230712,DVB-S,,,11960 H,tp 13,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11960 Htp 13Mexico,DVB-S30000,,Sky México,,,,,Videoguard,H Gómez230712,DVB-S,,,11960 H,tp 13,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11960 Htp 13Mexico,DVB-S30000,,Sky México,,,,,Videoguard,H Gómez230712,DVB-S,,,11960 H,tp 13,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11960 Htp 13Mexico,DVB-S30000,,Sky México,,,,,Videoguard,H Gómez230712,DVB-S,,,11960 H,tp 13,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11960 Htp 13Mexico,DVB-S30000,,Sky México,,,,,Videoguard,H Gómez230712,DVB-S,,,11960 H,tp 13,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11960 Htp 13Mexico,DVB-S30000,,Sky México,,,,,Videoguard,H Gómez230712,DVB-S,,,11960 H,tp 13,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11960 Htp 13Mexico,DVB-S30000,,Sky México,,,,,Videoguard,H Gómez230712,DVB-S,,,11960 H,tp 13,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11960 Htp 13Mexico,DVB-S30000,,Sky México,,,,,Videoguard,H Gómez230712,DVB-S,,,11960 H,tp 13,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11960 Htp 13Mexico,DVB-S30000,,Sky México,,,,,Videoguard,H Gómez230712,DVB-S,,,11960 H,tp 13,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11960 Htp 13Mexico,DVB-S30000,,Sky México,,,,,Videoguard,H Gómez230712,DVB-S,,,11960 H,tp 13,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11960 Htp 13Mexico,DVB-S30000,,Sky México,,,,,Videoguard,H Gómez230712,DVB-S,,,11960 H,tp 13,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11960 Htp 13Mexico,DVB-S30000,,Sky México,,,,,Videoguard,H Gómez230712,DVB-S,,,11960 H,tp 13,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11960 Htp 13Mexico,DVB-S30000,,Sky México,,,,,Videoguard,H Gómez230712,DVB-S,,,11960 H,tp 13,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11960 Htp 13Mexico,DVB-S30000,,Sky México,,,,,Videoguard,H Gómez230712,DVB-S,,,11960 H,tp 13,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11960 Htp 13Mexico,DVB-S30000,,Sky México,,,,,Videoguard,H Gómez230712,DVB-S,,,11960 H,tp 13,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11980 Vtp 14Mexico,DVB-S30000,,Sky México,,,,,Videoguard,T Viererbe240103,DVB-S,,,11980 V,tp 14,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11980 Vtp 14Mexico,DVB-S30000,,Sky México,,,,,Videoguard,T Viererbe240103,DVB-S,,,11980 V,tp 14,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11980 Vtp 14Mexico,DVB-S30000,,Sky México,,,,,Videoguard,T Viererbe240103,DVB-S,,,11980 V,tp 14,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11980 Vtp 14Mexico,DVB-S30000,,Sky México,,,,,Videoguard,T Viererbe240103,DVB-S,,,11980 V,tp 14,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11980 Vtp 14Mexico,DVB-S30000,,Sky México,,,,,Videoguard,T Viererbe240103,DVB-S,,,11980 V,tp 14,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11980 Vtp 14Mexico,DVB-S30000,,Sky México,,,,,Videoguard,T Viererbe240103,DVB-S,,,11980 V,tp 14,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11980 Vtp 14Mexico,DVB-S30000,,Sky México,,,,,Videoguard,T Viererbe240103,DVB-S,,,11980 V,tp 14,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11980 Vtp 14Mexico,DVB-S30000,,Sky México,,,,,Videoguard,T Viererbe240103,DVB-S,,,11980 V,tp 14,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11980 Vtp 14Mexico,DVB-S30000,,Sky México,,,,,Videoguard,T Viererbe240103,DVB-S,,,11980 V,tp 14,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11980 Vtp 14Mexico,DVB-S30000,,Sky México,,,,,Videoguard,T Viererbe240103,DVB-S,,,11980 V,tp 14,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11980 Vtp 14Mexico,DVB-S30000,,Sky México,,,,,Videoguard,T Viererbe240103,DVB-S,,,11980 V,tp 14,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11980 Vtp 14Mexico,DVB-S30000,,Sky México,,,,,Videoguard,T Viererbe240103,DVB-S,,,11980 V,tp 14,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11980 Vtp 14Mexico,DVB-S30000,,Sky México,,,,,Videoguard,T Viererbe240103,DVB-S,,,11980 V,tp 14,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11980 Vtp 14Mexico,DVB-S30000,,Sky México,,,,,Videoguard,T Viererbe240103,DVB-S,,,11980 V,tp 14,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11980 Vtp 14Mexico,DVB-S30000,,Sky México,,,,,Videoguard,T Viererbe240103,DVB-S,,,11980 V,tp 14,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11980 Vtp 14Mexico,DVB-S30000,,Sky México,,,,,Videoguard,T Viererbe240103,DVB-S,,,11980 V,tp 14,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11980 Vtp 14Mexico,DVB-S30000,,Sky México,,,,,Videoguard,T Viererbe240103,DVB-S,,,11980 V,tp 14,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11980 Vtp 14Mexico,DVB-S30000,,Sky México,,,,,Videoguard,T Viererbe240103,DVB-S,,,11980 V,tp 14,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11980 Vtp 14Mexico,DVB-S30000,,Sky México,,,,,Videoguard,T Viererbe240103,DVB-S,,,11980 V,tp 14,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11980 Vtp 14Mexico,DVB-S30000,,Sky México,,,,,Videoguard,T Viererbe240103,DVB-S,,,11980 V,tp 14,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11980 Vtp 14Mexico,DVB-S30000,,Sky México,,,,,Videoguard,T Viererbe240103,DVB-S,,,11980 V,tp 14,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11980 Vtp 14Mexico,DVB-S30000,,Sky México,,,,,Videoguard,T Viererbe240103,DVB-S,,,11980 V,tp 14,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11980 Vtp 14Mexico,DVB-S30000,,Sky México,,,,,Videoguard,T Viererbe240103,DVB-S,,,11980 V,tp 14,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11980 Vtp 14Mexico,DVB-S30000,,Sky México,,,,,Videoguard,T Viererbe240103,DVB-S,,,11980 V,tp 14,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11980 Vtp 14Mexico,DVB-S30000,,Sky México,,,,,Videoguard,T Viererbe240103,DVB-S,,,11980 V,tp 14,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11980 Vtp 14Mexico,DVB-S30000,,Sky México,,,,,Videoguard,T Viererbe240103,DVB-S,,,11980 V,tp 14,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11980 Vtp 14Mexico,DVB-S30000,,Sky México,,,,,Videoguard,T Viererbe240103,DVB-S,,,11980 V,tp 14,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11980 Vtp 14Mexico,DVB-S30000,,Sky México,,,,,Videoguard,T Viererbe240103,DVB-S,,,11980 V,tp 14,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11980 Vtp 14Mexico,DVB-S30000,,Sky México,,,,,Videoguard,T Viererbe240103,DVB-S,,,11980 V,tp 14,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11980 Vtp 14Mexico,DVB-S30000,,Sky México,,,,,Videoguard,T Viererbe240103,DVB-S,,,11980 V,tp 14,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11980 Vtp 14Mexico,DVB-S30000,,Sky México,,,,,Videoguard,T Viererbe240103,DVB-S,,,11980 V,tp 14,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11980 Vtp 14Mexico,DVB-S30000,,Sky México,,,,,Videoguard,T Viererbe240103,DVB-S,,,11980 V,tp 14,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11980 Vtp 14Mexico,DVB-S30000,,Sky México,,,,,Videoguard,T Viererbe240103,DVB-S,,,11980 V,tp 14,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11980 Vtp 14Mexico,DVB-S30000,,Sky México,,,,,Videoguard,T Viererbe240103,DVB-S,,,11980 V,tp 14,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11980 Vtp 14Mexico,DVB-S30000,,Sky México,,,,,Videoguard,T Viererbe240103,DVB-S,,,11980 V,tp 14,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11980 Vtp 14Mexico,DVB-S30000,,Sky México,,,,,Videoguard,T Viererbe240103,DVB-S,,,11980 V,tp 14,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11980 Vtp 14Mexico,DVB-S30000,,Sky México,,,,,Videoguard,T Viererbe240103,DVB-S,,,11980 V,tp 14,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11980 Vtp 14Mexico,DVB-S30000,,Sky México,,,,,Videoguard,T Viererbe240103,DVB-S,,,11980 V,tp 14,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11980 Vtp 14Mexico,DVB-S30000,,Sky México,,,,,Videoguard,T Viererbe240103,DVB-S,,,11980 V,tp 14,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
11980 Vtp 14Mexico,DVB-S30000,,Sky México,,,,,Videoguard,T Viererbe240103,DVB-S,,,11980 V,tp 14,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12000 Htp 15Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210305,DVB-S,,,12000 H,tp 15,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12000 Htp 15Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210305,DVB-S,,,12000 H,tp 15,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12000 Htp 15Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210305,DVB-S,,,12000 H,tp 15,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12000 Htp 15Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210305,DVB-S,,,12000 H,tp 15,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12000 Htp 15Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210305,DVB-S,,,12000 H,tp 15,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12000 Htp 15Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210305,DVB-S,,,12000 H,tp 15,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12000 Htp 15Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210305,DVB-S,,,12000 H,tp 15,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12000 Htp 15Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210305,DVB-S,,,12000 H,tp 15,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12000 Htp 15Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210305,DVB-S,,,12000 H,tp 15,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12000 Htp 15Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210305,DVB-S,,,12000 H,tp 15,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12000 Htp 15Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210305,DVB-S,,,12000 H,tp 15,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12000 Htp 15Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210305,DVB-S,,,12000 H,tp 15,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12000 Htp 15Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210305,DVB-S,,,12000 H,tp 15,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12000 Htp 15Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210305,DVB-S,,,12000 H,tp 15,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12000 Htp 15Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210305,DVB-S,,,12000 H,tp 15,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12000 Htp 15Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210305,DVB-S,,,12000 H,tp 15,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12000 Htp 15Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210305,DVB-S,,,12000 H,tp 15,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12000 Htp 15Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210305,DVB-S,,,12000 H,tp 15,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12000 Htp 15Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210305,DVB-S,,,12000 H,tp 15,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12000 Htp 15Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210305,DVB-S,,,12000 H,tp 15,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12000 Htp 15Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210305,DVB-S,,,12000 H,tp 15,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12000 Htp 15Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210305,DVB-S,,,12000 H,tp 15,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12000 Htp 15Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210305,DVB-S,,,12000 H,tp 15,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12000 Htp 15Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210305,DVB-S,,,12000 H,tp 15,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12000 Htp 15Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210305,DVB-S,,,12000 H,tp 15,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12000 Htp 15Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210305,DVB-S,,,12000 H,tp 15,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12000 Htp 15Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210305,DVB-S,,,12000 H,tp 15,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12000 Htp 15Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210305,DVB-S,,,12000 H,tp 15,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12000 Htp 15Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210305,DVB-S,,,12000 H,tp 15,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12000 Htp 15Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210305,DVB-S,,,12000 H,tp 15,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12000 Htp 15Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210305,DVB-S,,,12000 H,tp 15,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12000 Htp 15Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210305,DVB-S,,,12000 H,tp 15,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12000 Htp 15Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210305,DVB-S,,,12000 H,tp 15,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12000 Htp 15Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210305,DVB-S,,,12000 H,tp 15,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12000 Htp 15Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210305,DVB-S,,,12000 H,tp 15,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12000 Htp 15Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210305,DVB-S,,,12000 H,tp 15,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12000 Htp 15Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210305,DVB-S,,,12000 H,tp 15,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12000 Htp 15Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210305,DVB-S,,,12000 H,tp 15,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12000 Htp 15Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210305,DVB-S,,,12000 H,tp 15,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12000 Htp 15Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210305,DVB-S,,,12000 H,tp 15,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12020 Vtp 16Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210305,DVB-S,,,12020 V,tp 16,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12020 Vtp 16Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210305,DVB-S,,,12020 V,tp 16,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12020 Vtp 16Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210305,DVB-S,,,12020 V,tp 16,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12020 Vtp 16Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210305,DVB-S,,,12020 V,tp 16,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12020 Vtp 16Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210305,DVB-S,,,12020 V,tp 16,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12020 Vtp 16Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210305,DVB-S,,,12020 V,tp 16,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12020 Vtp 16Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210305,DVB-S,,,12020 V,tp 16,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12020 Vtp 16Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210305,DVB-S,,,12020 V,tp 16,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12020 Vtp 16Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210305,DVB-S,,,12020 V,tp 16,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12020 Vtp 16Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210305,DVB-S,,,12020 V,tp 16,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12020 Vtp 16Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210305,DVB-S,,,12020 V,tp 16,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12020 Vtp 16Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210305,DVB-S,,,12020 V,tp 16,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12020 Vtp 16Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210305,DVB-S,,,12020 V,tp 16,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12020 Vtp 16Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210305,DVB-S,,,12020 V,tp 16,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12020 Vtp 16Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210305,DVB-S,,,12020 V,tp 16,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12020 Vtp 16Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210305,DVB-S,,,12020 V,tp 16,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12020 Vtp 16Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210305,DVB-S,,,12020 V,tp 16,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12020 Vtp 16Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210305,DVB-S,,,12020 V,tp 16,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12020 Vtp 16Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210305,DVB-S,,,12020 V,tp 16,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12020 Vtp 16Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210305,DVB-S,,,12020 V,tp 16,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12020 Vtp 16Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210305,DVB-S,,,12020 V,tp 16,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12020 Vtp 16Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210305,DVB-S,,,12020 V,tp 16,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12020 Vtp 16Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210305,DVB-S,,,12020 V,tp 16,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12020 Vtp 16Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210305,DVB-S,,,12020 V,tp 16,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12020 Vtp 16Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210305,DVB-S,,,12020 V,tp 16,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12020 Vtp 16Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210305,DVB-S,,,12020 V,tp 16,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12020 Vtp 16Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210305,DVB-S,,,12020 V,tp 16,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12020 Vtp 16Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210305,DVB-S,,,12020 V,tp 16,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12020 Vtp 16Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210305,DVB-S,,,12020 V,tp 16,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
12020 Vtp 16Mexico,DVB-S30000,,Sky México,,,,,Videoguard,K Matew210305,DVB-S,,,12020 V,tp 16,,Videoguard,,Sky México,https://www.lyngsat.com/packages/Sky-Mexico-79W.html,False,
