Provider/Channel,Sattelite_Name,freq_alt,encryption_alt
JimJam Romania,Thor 6,11958 V,Irdeto
JimJam Romania,Thor 6,11958 V,Nagravision
Bollywood TV Romania,Thor 6,11958 V,Conax
Bollywood TV Romania,Thor 6,11958 V,Nagravision
Antena 1 ,Thor 6,11958 V,Conax
Antena 1 ,Thor 6,11958 V,Nagravision
Minimax Czechia,Thor 6,11958 V,Conax
Minimax Czechia,Thor 6,11958 V,Cryptoworks
Minimax Czechia,Thor 6,11958 V,Irdeto
Minimax Czechia,Thor 6,11958 V,Nagravision
Focus Sat TV ,Thor 6,11958 V,Conax
Focus Sat TV ,Thor 6,11958 V,Nagravision
Spektrum Home Czech,Thor 6,11958 V,Conax
Spektrum Home Czech,Thor 6,11958 V,Cryptoworks
Spektrum Home Czech,Thor 6,11958 V,Irdeto
Spektrum Home Czech,Thor 6,11958 V,Nagravision
RTL Ketto,Thor 6,11958 V,Conax
RTL Ketto,Thor 6,11958 V,Cryptoworks
RTL Ketto,Thor 6,11958 V,Irdeto
RTL Ketto,Thor 6,11958 V,Nagravision
RTL Három,Thor 6,11958 V,Conax
RTL Három,Thor 6,11958 V,Cryptoworks
RTL Három,Thor 6,11958 V,Irdeto
RTL Három,Thor 6,11958 V,Nagravision
Sorozat +,Thor 6,11958 V,Conax
Sorozat +,Thor 6,11958 V,Cryptoworks
Sorozat +,Thor 6,11958 V,Irdeto
Sorozat +,Thor 6,11958 V,Nagravision
Muzsika TV,Thor 6,11958 V,Conax
Muzsika TV,Thor 6,11958 V,Cryptoworks
Muzsika TV,Thor 6,11958 V,Irdeto
Muzsika TV,Thor 6,11958 V,Nagravision
NickMusic,Thor 6,11958 V,Conax
NickMusic,Thor 6,11958 V,Cryptoworks
NickMusic,Thor 6,11958 V,Irdeto
NickMusic,Thor 6,11958 V,Nagravision
RTL Gold,Thor 6,11958 V,Conax
RTL Gold,Thor 6,11958 V,Cryptoworks
RTL Gold,Thor 6,11958 V,Irdeto
RTL Gold,Thor 6,11958 V,Nagravision
Izaura TV,Thor 6,11958 V,Conax
Izaura TV,Thor 6,11958 V,Cryptoworks
Izaura TV,Thor 6,11958 V,Irdeto
Izaura TV,Thor 6,11958 V,Nagravision
TV Paprika Romania,Thor 6,11958 V,Conax
TV Paprika Romania,Thor 6,11958 V,Irdeto
TV Paprika Romania,Thor 6,11958 V,Nagravision
CT 2,Thor 6,11977 H,Conax
CT 2,Thor 6,11977 H,Cryptoworks
CT 2,Thor 6,11977 H,Irdeto
CT 2,Thor 6,11977 H,Nagravision
Premier Sport 2,Thor 6,11977 H,Nagravision
Epic Drama,Thor 6,11977 H,Conax
Epic Drama,Thor 6,11977 H,Cryptoworks
Epic Drama,Thor 6,11977 H,Irdeto
Epic Drama,Thor 6,11977 H,Nagravision
Nova Sport 4,Thor 6,11977 H,Nagravision
Eurosport 1,Thor 6,11977 H,Nagravision
Eurosport 2 North-East,Thor 6,11977 H,Nagravision
HBO Czechia,Thor 6,11977 H,Nagravision
FilmBox Premium Czechia,Thor 6,11977 H,Nagravision
FightBox HD,Thor 6,11977 H,Nagravision
DocuBox HD,Thor 6,11977 H,Nagravision
Eroxxx HD,Thor 6,11977 H,Nagravision
RTVS 1,Thor 6,12054 H,Conax
RTVS 1,Thor 6,12054 H,Cryptoworks
RTVS 1,Thor 6,12054 H,Irdeto
RTVS 1,Thor 6,12054 H,Nagravision
RTVS 2,Thor 6,12054 H,Conax
RTVS 2,Thor 6,12054 H,Cryptoworks
RTVS 2,Thor 6,12054 H,Irdeto
RTVS 2,Thor 6,12054 H,Nagravision
Markíza,Thor 6,12054 H,Conax
Markíza,Thor 6,12054 H,Cryptoworks
Markíza,Thor 6,12054 H,Irdeto
Markíza,Thor 6,12054 H,Nagravision
RTVS 24,Thor 6,12054 H,Conax
RTVS 24,Thor 6,12054 H,Cryptoworks
RTVS 24,Thor 6,12054 H,Irdeto
RTVS 24,Thor 6,12054 H,Nagravision
TV Joj,Thor 6,12054 H,Conax
TV Joj,Thor 6,12054 H,Cryptoworks
TV Joj,Thor 6,12054 H,Irdeto
TV Joj,Thor 6,12054 H,Nagravision
Joj Plus,Thor 6,12054 H,Conax
Joj Plus,Thor 6,12054 H,Cryptoworks
Joj Plus,Thor 6,12054 H,Irdeto
Joj Plus,Thor 6,12054 H,Nagravision
Dajto,Thor 6,12054 H,Conax
Dajto,Thor 6,12054 H,Cryptoworks
Dajto,Thor 6,12054 H,Irdeto
Dajto,Thor 6,12054 H,Nagravision
Prima,Thor 6,12054 H,Conax
Prima,Thor 6,12054 H,Cryptoworks
Prima,Thor 6,12054 H,Irdeto
Prima,Thor 6,12054 H,Nagravision
CT 1,Thor 6,12054 H,Conax
CT 1,Thor 6,12054 H,Cryptoworks
CT 1,Thor 6,12054 H,Irdeto
CT 1,Thor 6,12054 H,Nagravision
Slágr 1,Thor 6,12054 H,Nagravision
TV Nova,Thor 6,12054 H,Conax
TV Nova,Thor 6,12054 H,Cryptoworks
TV Nova,Thor 6,12054 H,Irdeto
TV Nova,Thor 6,12054 H,Nagravision
Nick Jr Czechia,Thor 6,12073 V,Conax
Nick Jr Czechia,Thor 6,12073 V,Cryptoworks
Nick Jr Czechia,Thor 6,12073 V,Irdeto
Nick Jr Czechia,Thor 6,12073 V,Nagravision
Nick Jr Czechia,Thor 6,12073 V,Viaccess
Nick Jr România,Thor 6,12073 V,Conax
Nick Jr România,Thor 6,12073 V,Nagravision
Nick Jr România,Thor 6,12073 V,Viaccess
Nickelodeon Czechia,Thor 6,12073 V,Conax
Nickelodeon Czechia,Thor 6,12073 V,Cryptoworks
Nickelodeon Czechia,Thor 6,12073 V,Irdeto
Nickelodeon Czechia,Thor 6,12073 V,Nagravision
Nickelodeon Czechia,Thor 6,12073 V,Viaccess
Comedy Central România,Thor 6,12073 V,Conax
Comedy Central România,Thor 6,12073 V,Nagravision
Comedy Central România,Thor 6,12073 V,Viaccess
TeenNick Hungary,Thor 6,12073 V,Conax
TeenNick Hungary,Thor 6,12073 V,Cryptoworks
TeenNick Hungary,Thor 6,12073 V,Irdeto
TeenNick Hungary,Thor 6,12073 V,Nagravision
TeenNick Hungary,Thor 6,12073 V,Viaccess
Nickelodeon Magyarország,Thor 6,12073 V,Conax
Nickelodeon Magyarország,Thor 6,12073 V,Cryptoworks
Nickelodeon Magyarország,Thor 6,12073 V,Irdeto
Nickelodeon Magyarország,Thor 6,12073 V,Nagravision
Nickelodeon Magyarország,Thor 6,12073 V,Viaccess
Nick Jr Hungary,Thor 6,12073 V,Conax
Nick Jr Hungary,Thor 6,12073 V,Cryptoworks
Nick Jr Hungary,Thor 6,12073 V,Irdeto
Nick Jr Hungary,Thor 6,12073 V,Nagravision
Nick Jr Hungary,Thor 6,12073 V,Viaccess
TeenNick România,Thor 6,12073 V,Conax
TeenNick România,Thor 6,12073 V,Nagravision
TeenNick România,Thor 6,12073 V,Viaccess
Nickelodeon România,Thor 6,12073 V,Conax
Nickelodeon România,Thor 6,12073 V,Nagravision
Nickelodeon România,Thor 6,12073 V,Viaccess
Nicktoons România,Thor 6,12073 V,Conax
Nicktoons România,Thor 6,12073 V,Nagravision
Nicktoons România,Thor 6,12073 V,Viaccess
Nicktoons România,Thor 6,12073 V,Cryptoworks
Nicktoons România,Thor 6,12073 V,Irdeto
Nickelodeon HD,Thor 6,12073 V,Conax
Nickelodeon HD,Thor 6,12073 V,Viaccess
Nicktoons Czechia,Thor 6,12073 V,Conax
Nicktoons Czechia,Thor 6,12073 V,Cryptoworks
Nicktoons Czechia,Thor 6,12073 V,Irdeto
Nicktoons Czechia,Thor 6,12073 V,Nagravision
Nicktoons Czechia,Thor 6,12073 V,Viaccess
AXN White,Thor 6,12092 H,Conax
AXN White,Thor 6,12092 H,Cryptoworks
AXN White,Thor 6,12092 H,Irdeto
AXN White,Thor 6,12092 H,Nagravision
AXN Black,Thor 6,12092 H,Conax
AXN Black,Thor 6,12092 H,Cryptoworks
AXN Black,Thor 6,12092 H,Irdeto
AXN Black,Thor 6,12092 H,Nagravision
AXN Romania,Thor 6,12092 H,Conax
AXN Romania,Thor 6,12092 H,Nagravision
Viasat 3,Thor 6,12092 H,Conax
Viasat 3,Thor 6,12092 H,Cryptoworks
Viasat 3,Thor 6,12092 H,Irdeto
Viasat 3,Thor 6,12092 H,Nagravision
Viasat 6,Thor 6,12092 H,Conax
Viasat 6,Thor 6,12092 H,Cryptoworks
Viasat 6,Thor 6,12092 H,Irdeto
Viasat 6,Thor 6,12092 H,Nagravision
National Geographic România,Thor 6,12092 H,Conax
National Geographic România,Thor 6,12092 H,Nagravision
Paramount Network Hungary,Thor 6,12226 V,Conax
Paramount Network Hungary,Thor 6,12226 V,Cryptoworks
Paramount Network Hungary,Thor 6,12226 V,Irdeto
Paramount Network Hungary,Thor 6,12226 V,Nagravision
Paramount Network Hungary,Thor 6,12226 V,Viaccess
Comedy Central Family Hungary,Thor 6,12226 V,Conax
Comedy Central Family Hungary,Thor 6,12226 V,Cryptoworks
Comedy Central Family Hungary,Thor 6,12226 V,Irdeto
Comedy Central Family Hungary,Thor 6,12226 V,Nagravision
Comedy Central Family Hungary,Thor 6,12226 V,Viaccess
Comedy Central Hungary,Thor 6,12226 V,Conax
Comedy Central Hungary,Thor 6,12226 V,Cryptoworks
Comedy Central Hungary,Thor 6,12226 V,Irdeto
Comedy Central Hungary,Thor 6,12226 V,Nagravision
Comedy Central Hungary,Thor 6,12226 V,Viaccess
Nicktoons Adria,Thor 6,12226 V,Viaccess
Nickelodeon Europe,Thor 6,12226 V,Conax
Nickelodeon Europe,Thor 6,12226 V,Cryptoworks
Nickelodeon Europe,Thor 6,12226 V,Irdeto
Nickelodeon Europe,Thor 6,12226 V,Nagravision
Nickelodeon Europe,Thor 6,12226 V,Viaccess
MTV Global,Thor 6,12226 V,Conax
MTV Global,Thor 6,12226 V,Cryptoworks
MTV Global,Thor 6,12226 V,Irdeto
MTV Global,Thor 6,12226 V,Nagravision
MTV Global,Thor 6,12226 V,Viaccess
MTV 00s,Thor 6,12226 V,Conax
MTV 00s,Thor 6,12226 V,Cryptoworks
MTV 00s,Thor 6,12226 V,Irdeto
MTV 00s,Thor 6,12226 V,Nagravision
MTV 00s,Thor 6,12226 V,Viaccess
MTV Hits Europe,Thor 6,12226 V,Conax
MTV Hits Europe,Thor 6,12226 V,Cryptoworks
MTV Hits Europe,Thor 6,12226 V,Irdeto
MTV Hits Europe,Thor 6,12226 V,Nagravision
MTV Hits Europe,Thor 6,12226 V,Viaccess
Club MTV,Thor 6,12226 V,Conax
Club MTV,Thor 6,12226 V,Cryptoworks
Club MTV,Thor 6,12226 V,Irdeto
Club MTV,Thor 6,12226 V,Nagravision
Club MTV,Thor 6,12226 V,Viaccess
MTV 80s,Thor 6,12226 V,Conax
MTV 80s,Thor 6,12226 V,Cryptoworks
MTV 80s,Thor 6,12226 V,Irdeto
MTV 80s,Thor 6,12226 V,Nagravision
MTV 80s,Thor 6,12226 V,Viaccess
MTV 90s,Thor 6,12226 V,Conax
MTV 90s,Thor 6,12226 V,Cryptoworks
MTV 90s,Thor 6,12226 V,Irdeto
MTV 90s,Thor 6,12226 V,Nagravision
MTV 90s,Thor 6,12226 V,Viaccess
Viasat Nature East,Thor 6,12380 V,Nagravision
Prima Show,Thor 6,12380 V,Nagravision
TV Lux,Thor 6,12380 V,Nagravision
Joj Family,Thor 6,12380 V,Conax
Joj Family,Thor 6,12380 V,Cryptoworks
Joj Family,Thor 6,12380 V,Irdeto
Joj Family,Thor 6,12380 V,Nagravision
Nova Sport 2,Thor 6,12380 V,Conax
Nova Sport 2,Thor 6,12380 V,Cryptoworks
Nova Sport 2,Thor 6,12380 V,Irdeto
Nova Sport 2,Thor 6,12380 V,Nagravision
Sport 1 Czechia,Thor 6,12380 V,Nagravision
Golf Channel Czechia,Thor 6,12380 V,Nagravision
Prima Plus,Thor 6,12380 V,Conax
Prima Plus,Thor 6,12380 V,Cryptoworks
Prima Plus,Thor 6,12380 V,Irdeto
Prima Plus,Thor 6,12380 V,Nagravision
Doma,Thor 6,12380 V,Conax
Doma,Thor 6,12380 V,Cryptoworks
Doma,Thor 6,12380 V,Irdeto
Doma,Thor 6,12380 V,Nagravision
Wau TV,Thor 6,12380 V,Conax
Wau TV,Thor 6,12380 V,Cryptoworks
Wau TV,Thor 6,12380 V,Irdeto
Wau TV,Thor 6,12380 V,Nagravision
Joj Cinema,Thor 6,12380 V,Conax
Joj Cinema,Thor 6,12380 V,Cryptoworks
Joj Cinema,Thor 6,12380 V,Irdeto
Joj Cinema,Thor 6,12380 V,Nagravision
Nova International,Thor 6,12380 V,Conax
Nova International,Thor 6,12380 V,Cryptoworks
Nova International,Thor 6,12380 V,Irdeto
Nova International,Thor 6,12380 V,Nagravision
Discovery Channel Central Europe,Thor 6,12380 V,Nagravision
Prima Zoom,Thor 6,12380 V,Conax
Prima Zoom,Thor 6,12380 V,Cryptoworks
Prima Zoom,Thor 6,12380 V,Irdeto
Prima Zoom,Thor 6,12380 V,Nagravision
Arena Sport 1 ,Thor 6,12456 V,Nagravision
CT Sport,Thor 6,12456 V,Conax
CT Sport,Thor 6,12456 V,Cryptoworks
CT Sport,Thor 6,12456 V,Irdeto
CT Sport,Thor 6,12456 V,Nagravision
Animal Planet Europe,Thor 6,12456 V,Nagravision
Nova Cinema,Thor 6,12456 V,Conax
Nova Cinema,Thor 6,12456 V,Cryptoworks
Nova Cinema,Thor 6,12456 V,Irdeto
Nova Cinema,Thor 6,12456 V,Nagravision
Prima Max,Thor 6,12456 V,Conax
Prima Max,Thor 6,12456 V,Irdeto
Prima Max,Thor 6,12456 V,Nagravision
Prima Cool,Thor 6,12456 V,Nagravision
Prima Star,Thor 6,12456 V,Nagravision
Nova Sport 1,Thor 6,12456 V,Conax
Nova Sport 1,Thor 6,12456 V,Cryptoworks
Nova Sport 1,Thor 6,12456 V,Irdeto
Nova Sport 1,Thor 6,12456 V,Nagravision
Travel Channel Europe,Thor 6,12456 V,Nagravision
Investigation Discovery Hungary,Thor 6,12456 V,Nagravision
Prima Love,Thor 6,12456 V,Nagravision
Rik,Thor 6,12456 V,Nagravision
HGTV Pan Regional,Thor 6,12456 V,Nagravision
NBC 1,Intelsat 10-02 (Thor 10-02),3977 L,Tongfang
NBC 2,Intelsat 10-02 (Thor 10-02),3977 L,Tongfang
NBC 3,Intelsat 10-02 (Thor 10-02),3977 L,Tongfang
Film + Czechia,Intelsat 10-02 (Thor 10-02),12527 H,Conax
Film + Czechia,Intelsat 10-02 (Thor 10-02),12527 H,Cryptoworks
Film + Czechia,Intelsat 10-02 (Thor 10-02),12527 H,Irdeto
Film + Czechia,Intelsat 10-02 (Thor 10-02),12527 H,Nagravision
Nova Sport 5,Intelsat 10-02 (Thor 10-02),12527 H,Nagravision
Spektrum,Intelsat 10-02 (Thor 10-02),12527 H,Conax
Spektrum,Intelsat 10-02 (Thor 10-02),12527 H,Cryptoworks
Spektrum,Intelsat 10-02 (Thor 10-02),12527 H,Irdeto
Spektrum,Intelsat 10-02 (Thor 10-02),12527 H,Nagravision
AMC Cesko,Intelsat 10-02 (Thor 10-02),12527 H,Conax
AMC Cesko,Intelsat 10-02 (Thor 10-02),12527 H,Cryptoworks
AMC Cesko,Intelsat 10-02 (Thor 10-02),12527 H,Irdeto
AMC Cesko,Intelsat 10-02 (Thor 10-02),12527 H,Nagravision
Nova Sport 6,Intelsat 10-02 (Thor 10-02),12527 H,Nagravision
CNN Prima News,Intelsat 10-02 (Thor 10-02),12563 V,Nagravision
CS Film,Intelsat 10-02 (Thor 10-02),12563 V,Nagravision
CS Horror ,Intelsat 10-02 (Thor 10-02),12563 V,Nagravision
CT Décku ,Intelsat 10-02 (Thor 10-02),12563 V,Nagravision
CT art ,Intelsat 10-02 (Thor 10-02),12563 V,Nagravision
Joj 24,Intelsat 10-02 (Thor 10-02),12563 V,Conax
Joj 24,Intelsat 10-02 (Thor 10-02),12563 V,Cryptoworks
Joj 24,Intelsat 10-02 (Thor 10-02),12563 V,Irdeto
Joj 24,Intelsat 10-02 (Thor 10-02),12563 V,Nagravision
Nova Lady,Intelsat 10-02 (Thor 10-02),12563 V,Nagravision
RTVS Sport,Intelsat 10-02 (Thor 10-02),12563 V,Conax
RTVS Sport,Intelsat 10-02 (Thor 10-02),12563 V,Cryptoworks
RTVS Sport,Intelsat 10-02 (Thor 10-02),12563 V,Irdeto
RTVS Sport,Intelsat 10-02 (Thor 10-02),12563 V,Nagravision
TV Seznam,Intelsat 10-02 (Thor 10-02),12563 V,Nagravision
TV Barrandov,Intelsat 10-02 (Thor 10-02),12563 V,Conax
TV Barrandov,Intelsat 10-02 (Thor 10-02),12563 V,Cryptoworks
TV Barrandov,Intelsat 10-02 (Thor 10-02),12563 V,Irdeto
TV Barrandov,Intelsat 10-02 (Thor 10-02),12563 V,Nagravision
Auto Motor und Sport,Intelsat 10-02 (Thor 10-02),12607 V,Nagravision
Travelxp HD Europe,Intelsat 10-02 (Thor 10-02),12607 V,Nagravision
CNN International Europe,Intelsat 10-02 (Thor 10-02),12607 V,Nagravision
Canal + Sport Slovakia,Intelsat 10-02 (Thor 10-02),12607 V,Nagravision
TV 2 Klub,Intelsat 10-02 (Thor 10-02),12607 V,Nagravision
TV 2 Klub,Intelsat 10-02 (Thor 10-02),12723 V,Conax
TV 2 Klub,Intelsat 10-02 (Thor 10-02),12723 V,Nagravision
FilmBox Extra HD Czechia & Hungary,Intelsat 10-02 (Thor 10-02),12607 V,Nagravision
FilmBox Family,Intelsat 10-02 (Thor 10-02),12607 V,Nagravision
Premier Sport 4,Intelsat 10-02 (Thor 10-02),12607 V,Nagravision
Canal + Action Slovakia,Intelsat 10-02 (Thor 10-02),12607 V,Nagravision
Lala TV,Intelsat 10-02 (Thor 10-02),12607 V,Nagravision
ATV ,Intelsat 10-02 (Thor 10-02),12607 V,Nagravision
Ócko,Intelsat 10-02 (Thor 10-02),12607 V,Conax
Ócko,Intelsat 10-02 (Thor 10-02),12607 V,Cryptoworks
Ócko,Intelsat 10-02 (Thor 10-02),12607 V,Irdeto
Ócko,Intelsat 10-02 (Thor 10-02),12607 V,Nagravision
Paramount Network Czechia,Intelsat 10-02 (Thor 10-02),12607 V,Nagravision
Super TV 2,Intelsat 10-02 (Thor 10-02),12607 V,Nagravision
Super TV 2,Intelsat 10-02 (Thor 10-02),12723 V,Conax
TV5Monde Afrique,Intelsat 10-02 (Thor 10-02),12643 V,PowerVu
Tivi5Monde,Intelsat 10-02 (Thor 10-02),12643 V,PowerVu
TV5Monde Maghreb-Orient,Intelsat 10-02 (Thor 10-02),12643 V,PowerVu
TV5Monde Pacifique,Intelsat 10-02 (Thor 10-02),12643 V,PowerVu
TV5Monde Style,Intelsat 10-02 (Thor 10-02),12643 V,PowerVu
History 2 Europe,Intelsat 10-02 (Thor 10-02),12687 V,Conax
Mozi +,Intelsat 10-02 (Thor 10-02),12723 V,Conax
Prime ,Intelsat 10-02 (Thor 10-02),12723 V,Conax
TV 2 Comedy,Intelsat 10-02 (Thor 10-02),12723 V,Conax
TV 2 Séf,Intelsat 10-02 (Thor 10-02),12723 V,Conax
TV 2 Kids,Intelsat 10-02 (Thor 10-02),12723 V,Conax
Moziverzum,Intelsat 10-02 (Thor 10-02),12723 V,Conax
Moziverzum,Intelsat 10-02 (Thor 10-02),12723 V,Nagravision
Jocky TV,Intelsat 10-02 (Thor 10-02),12723 V,Conax
Jocky TV,Intelsat 10-02 (Thor 10-02),12723 V,Nagravision
Spíler TV 1,Intelsat 10-02 (Thor 10-02),12723 V,Conax
Spíler TV 2,Intelsat 10-02 (Thor 10-02),12723 V,Conax
Zenebutik,Intelsat 10-02 (Thor 10-02),12723 V,Conax
Zenebutik,Intelsat 10-02 (Thor 10-02),12723 V,Nagravision
Izaura TV,Intelsat 10-02 (Thor 10-02),12723 V,Conax
Izaura TV,Intelsat 10-02 (Thor 10-02),12723 V,Nagravision
ESPN 2 US,ABS 3A,4130 V,Xcrypt
ESPNU,ABS 3A,4130 V,Xcrypt
(ESPN feeds),ABS 3A,4130 V,Xcrypt
CNN USA,ABS 3A,4130 V,Xcrypt
Rai 1,ABS 3A,4130 V,Xcrypt
Hír TV,Amos 3,11304 H,Conax
Da Vinci,Amos 3,11304 H,Conax
Da Vinci,Amos 3,11304 H,Verimatrix
Hír FM,Amos 3,11304 H,Conax
Tippmix élo 1,Amos 3,11350 H,Conax
Tippmix élo 2,Amos 3,11350 H,Conax
Tippmix élo 3,Amos 3,11350 H,Conax
Tippmix élo 4,Amos 3,11350 H,Conax
Tippmix élo 5,Amos 3,11350 H,Conax
Tippmix élo 6,Amos 3,11350 H,Conax
Tippmix élo 7,Amos 3,11350 H,Conax
Zona DAZN,Eutelsat 5 West B,12585 H,Nagravision
Zona DAZN,Eutelsat 5 West B,12585 H,Videoguard
Canal + France,Eutelsat 5 West B,12648 V,Mediaguard
Canal + France,Eutelsat 5 West B,12648 V,Nagravision
Canal + Cinéma France,Eutelsat 5 West B,12648 V,Mediaguard
Canal + Cinéma France,Eutelsat 5 West B,12648 V,Nagravision
Canal + Sport France,Eutelsat 5 West B,12648 V,Mediaguard
Canal + Sport France,Eutelsat 5 West B,12648 V,Nagravision
Planète +,Eutelsat 5 West B,12648 V,Mediaguard
Planète +,Eutelsat 5 West B,12648 V,Nagravision
Paris Première,Eutelsat 5 West B,12648 V,Mediaguard
Paris Première,Eutelsat 5 West B,12648 V,Nagravision
ART Hekayat,Nilesat 201,12034 H,Irdeto
ART Hekayat 2,Nilesat 201,12034 H,Irdeto
ART Aflam 1,Nilesat 201,12034 H,Irdeto
ART Aflam 2,Nilesat 201,12034 H,Irdeto
ART Cinema,Nilesat 201,12034 H,Irdeto
ENTV,Eutelsat 7 West A,11680 H,BISS 1
Equidia Pro 1,Eutelsat 8 West B,3826 R,Viaccess
ESPN Africa,Eutelsat 8 West B,3925 R,Irdeto
ESPN 2 Africa,Eutelsat 8 West B,3925 R,Irdeto
National Geographic South Africa,Eutelsat 8 West B,3925 R,Irdeto
National Geographic Wild South Africa,Eutelsat 8 West B,3925 R,Irdeto
MTV Base Africa,Eutelsat 8 West B,3925 R,Viaccess
BET Africa,Eutelsat 8 West B,3925 R,Viaccess
National Geographic France,Eutelsat 8 West B,3925 R,Irdeto
National Geographic Wild France,Eutelsat 8 West B,3925 R,Irdeto
Nina TV English,Eutelsat 8 West B,3925 R,Irdeto
Nina TV Français,Eutelsat 8 West B,3925 R,Irdeto
Al Yawm,Eutelsat 8 West B,11137 H,Verimatrix (B)
Al Safwa,Eutelsat 8 West B,11137 H,Verimatrix (B)
Cinema 1,Eutelsat 8 West B,11137 H,Verimatrix (B)
Cinema 2,Eutelsat 8 West B,11137 H,Verimatrix (B)
Musalsalat +2,Eutelsat 8 West B,11137 H,Verimatrix (B)
Musalsalat,Eutelsat 8 West B,11137 H,Verimatrix (B)
Fann,Eutelsat 8 West B,11137 H,Verimatrix (B)
Music Now,Eutelsat 8 West B,11137 H,Verimatrix (B)
Tarabiya't,Eutelsat 8 West B,11137 H,Verimatrix (B)
Khalijya't,Eutelsat 8 West B,11137 H,Verimatrix (B)
Monawa't,Eutelsat 8 West B,11137 H,Verimatrix (B)
RT News,Express AM8,3629 R,BISS
RT News,Express AM8,3675 R,BISS 1
RT Español,Express AM8,3629 R,BISS
Perviy kanal Europa,Express AM8,3629 R,BISS
RT Documentary,Express AM8,3675 R,BISS 1
RT Doc,Express AM8,3675 R,BISS 1
Perviy kanal ,Express AM8,3675 R,BISS 1
RTR Planeta,Express AM8,3675 R,BISS 1
Rossiya 24,Express AM8,3675 R,BISS 1
NTV Mir,Express AM8,3675 R,BISS 1
TNT ,Express AM8,3675 R,BISS 1
STS,Express AM8,3675 R,BISS 1
Telekanal Zvezda ,Express AM8,3675 R,BISS 1
Muz TV ,Express AM8,3675 R,BISS 1
Karusel ,Express AM8,3675 R,BISS 1
Pobeda,Express AM8,3675 R,BISS 1
Dom Kino,Express AM8,3675 R,BISS 1
BBC One North East & Cumbria,Telstar 12 Vantage,11043 V,BISS
BBC Two,Telstar 12 Vantage,11043 V,BISS
CBBC ,Telstar 12 Vantage,11043 V,BISS
BBC Three ,Telstar 12 Vantage,11043 V,BISS
CBeebies UK ,Telstar 12 Vantage,11043 V,BISS
BBC Four ,Telstar 12 Vantage,11043 V,BISS
BBC News UK,Telstar 12 Vantage,11043 V,BISS
BBC Parliament,Telstar 12 Vantage,11043 V,BISS
BBC Red Button 1,Telstar 12 Vantage,11043 V,BISS
BBC One Wales,Telstar 12 Vantage,11043 V,BISS
BBC One Scotland,Telstar 12 Vantage,11043 V,BISS
BBC One Northern Ireland,Telstar 12 Vantage,11043 V,BISS
ITV 1 Granada,Telstar 12 Vantage,11043 V,BISS
Channel 4 London,Telstar 12 Vantage,11043 V,BISS
Channel 5 ,Telstar 12 Vantage,11043 V,BISS
5 Select,Telstar 12 Vantage,11043 V,BISS
TBN UK,Telstar 12 Vantage,11043 V,BISS
BBC Radio 1,Telstar 12 Vantage,11043 V,BISS
BBC Radio 2,Telstar 12 Vantage,11043 V,BISS
BBC Radio 3,Telstar 12 Vantage,11043 V,BISS
BBC Radio 4 FM,Telstar 12 Vantage,11043 V,BISS
BBC Radio 5 Live,Telstar 12 Vantage,11043 V,BISS
BBC Radio 5 Live Sports Extra,Telstar 12 Vantage,11043 V,BISS
BBC Radio 6 Music,Telstar 12 Vantage,11043 V,BISS
BBC Radio 4 Extra,Telstar 12 Vantage,11043 V,BISS
BBC Radio 1Xtra,Telstar 12 Vantage,11043 V,BISS
BBC Radio Asian Network,Telstar 12 Vantage,11043 V,BISS
BBC World Service UK,Telstar 12 Vantage,11043 V,BISS
ESPNU,Telstar 12 Vantage,12609 H,BISS
ESPN 2 US,Telstar 12 Vantage,12609 H,BISS
ZBC TV ,Intelsat 37e,4016 R,BISS
Radio Zimbabwe,Intelsat 37e,4016 R,BISS
Power FM ,Intelsat 37e,4016 R,BISS
ENTV,SES 4,12674 H,BISS 1
ENTV,Alcomsat 1,12160 H,BISS
ENTV,Alcomsat 1,12232 H,BISS
BBC One North East & Cumbria,Intelsat 901,11495 V,BISS
BBC Two,Intelsat 901,11495 V,BISS
CBBC ,Intelsat 901,11495 V,BISS
BBC Three ,Intelsat 901,11495 V,BISS
CBeebies UK ,Intelsat 901,11495 V,BISS
BBC Four ,Intelsat 901,11495 V,BISS
BBC News UK,Intelsat 901,11495 V,BISS
BBC Parliament,Intelsat 901,11495 V,BISS
BBC Red Button 1,Intelsat 901,11495 V,BISS
BBC One Wales,Intelsat 901,11495 V,BISS
BBC One Scotland,Intelsat 901,11495 V,BISS
BBC One Northern Ireland,Intelsat 901,11495 V,BISS
ITV 1 Granada,Intelsat 901,11495 V,BISS
Channel 4 London,Intelsat 901,11495 V,BISS
Channel 5 ,Intelsat 901,11495 V,BISS
5 Select,Intelsat 901,11495 V,BISS
TBN UK,Intelsat 901,11495 V,BISS
BBC Radio 1,Intelsat 901,11495 V,BISS
BBC Radio 2,Intelsat 901,11495 V,BISS
BBC Radio 3,Intelsat 901,11495 V,BISS
BBC Radio 4 FM,Intelsat 901,11495 V,BISS
BBC Radio 5 Live,Intelsat 901,11495 V,BISS
BBC Radio 5 Live Sports Extra,Intelsat 901,11495 V,BISS
BBC Radio 6 Music,Intelsat 901,11495 V,BISS
BBC Radio 4 Extra,Intelsat 901,11495 V,BISS
BBC Radio 1Xtra,Intelsat 901,11495 V,BISS
BBC Radio Asian Network,Intelsat 901,11495 V,BISS
BBC World Service UK,Intelsat 901,11495 V,BISS
TVI Internacional,Hispasat 30W-5,10770 H,BISS 1
RTP 3,Hispasat 30W-5,10770 H,BISS 1
