SID,Provider/Channel,Compression,VPID,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider,Languages,Channel_Country,Provider_Country
4,FanDuel TV,MPEG-2/SD,1025.0,DVB-S2,18333.0,5/6,4142 V,tp 22,,Digicipher,,FanDuel TV,https://www.lyngsat.com/tvchannels/us/FanDuel-TV.html,False,Roberts Communications Network,Eng,us,
4,FanDuel TV,MPEG-2/SD,1025.0,DVB-S2,18333.0,5/6,4142 V,tp 22,,Digicipher,,FanDuel TV,https://www.lyngsat.com/tvchannels/us/FanDuel-TV.html,False,Roberts Communications Network,Eng,us,
1,KLUZ-TV (Univisión - Albuquerque),?-?MPEG-2/SD,3601.0,DVB-S,2480.0,3/4,4156 V,tp 22,,,,,,False,Roberts Communications Network,,,
1,Altitude Sports,MPEG-4/HD,100.0,DVB-S2,30000.0,5/6,4160 H,tp 23,,PowerVu,,Altitude Sports,https://www.lyngsat.com/tvchannels/us/Altitude-Sports.html,False,Roberts Communications Network,Eng,us,
2,Altitude 2,MPEG-4/HD,200.0,DVB-S2,30000.0,5/6,4160 H,tp 23,,PowerVu,,Altitude 2,https://www.lyngsat.com/tvchannels/us/Altitude-2.html,False,Roberts Communications Network,Eng,us,
3,World Fishing Network,MPEG-4/HD,300.0,DVB-S2,30000.0,5/6,4160 H,tp 23,,PowerVu,,World Fishing Network,https://www.lyngsat.com/tvchannels/ca/World-Fishing-Network.html,False,Roberts Communications Network,Eng,ca,
4,Outdoor Channel,MPEG-4/HD,400.0,DVB-S2,30000.0,5/6,4160 H,tp 23,,PowerVu,,Outdoor Channel,https://www.lyngsat.com/tvchannels/us/Outdoor-Channel.html,False,Roberts Communications Network,Eng,us,
5,Sportsman Channel,MPEG-4/HD,500.0,DVB-S2,30000.0,5/6,4160 H,tp 23,,PowerVu,,Sportsman Channel,https://www.lyngsat.com/tvchannels/us/Sportsman-Channel.html,False,Roberts Communications Network,Eng,us,
,,,,,,,,,,,,DVB-S32553/4,,False,Roberts Communications Network,,,
,,,,,,,,,,,,DVB-S32553/4,,False,Roberts Communications Network,,,
,,,,,,,,,,,,DVB-S66201/2,,False,Roberts Communications Network,,,
,,,,,,,,,,,,DVB-S28PSK42502/3,,False,Roberts Communications Network,,,
,,,,,,,,,,,,DVB-S24803/4,,False,Roberts Communications Network,,,
