SID,Provider/Channel,Compression,VPID,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider,Languages,Channel_Country,Provider_Country
80,Ekhbariya TV,MPEG-2/SD,460.0,DVB-S2,30000.0,5/6,4080 H,tp C12H,38-40,,,Ekhbariya TV,https://www.lyngsat.com/tvchannels/sa/Ekhbariya-TV.html,False,Globecast,Ara,sa,
80,Ekhbariya TV,MPEG-2/SD,460.0,DVB-S2,30000.0,5/6,4080 H,tp C12H,38-40,,,Ekhbariya TV,https://www.lyngsat.com/tvchannels/sa/Ekhbariya-TV.html,False,Globecast,Ara,sa,
81,KTV 1 (Kuwait),MPEG-2/SD,461.0,DVB-S2,30000.0,5/6,4080 H,tp C12H,38-40,,,KTV 1 (Kuwait),https://www.lyngsat.com/tvchannels/kw/KTV-1.html,False,Globecast,Ara,kw,
81,KTV 1 (Kuwait),MPEG-2/SD,461.0,DVB-S2,30000.0,5/6,4080 H,tp C12H,38-40,,,KTV 1 (Kuwait),https://www.lyngsat.com/tvchannels/kw/KTV-1.html,False,Globecast,Ara,kw,
82,Sunna TV (Saudi Arabia),MPEG-2/SD,462.0,DVB-S2,30000.0,5/6,4080 H,tp C12H,38-40,,,Sunna TV (Saudi Arabia),https://www.lyngsat.com/tvchannels/sa/Sunna-TV.html,False,Globecast,Ara,sa,
82,Sunna TV (Saudi Arabia),MPEG-2/SD,462.0,DVB-S2,30000.0,5/6,4080 H,tp C12H,38-40,,,Sunna TV (Saudi Arabia),https://www.lyngsat.com/tvchannels/sa/Sunna-TV.html,False,Globecast,Ara,sa,
83,Sudan TV,MPEG-2/SD,463.0,DVB-S2,30000.0,5/6,4080 H,tp C12H,38-40,,,Sudan TV,https://www.lyngsat.com/tvchannels/sd/Sudan-TV.html,False,Globecast,Ara,sd,
84,Sharjah TV,MPEG-2/SD,464.0,DVB-S2,30000.0,5/6,4080 H,tp C12H,38-40,,,Sharjah TV,https://www.lyngsat.com/tvchannels/ae/Sharjah-TV.html,False,Globecast,Ara,ae,
84,Sharjah TV,MPEG-2/SD,464.0,DVB-S2,30000.0,5/6,4080 H,tp C12H,38-40,,,Sharjah TV,https://www.lyngsat.com/tvchannels/ae/Sharjah-TV.html,False,Globecast,Ara,ae,
85,Quran TV (Saudi Arabia),MPEG-2/SD,465.0,DVB-S2,30000.0,5/6,4080 H,tp C12H,38-40,,,Quran TV (Saudi Arabia),https://www.lyngsat.com/tvchannels/sa/Quran-TV.html,False,Globecast,Ara,sa,
85,Quran TV (Saudi Arabia),MPEG-2/SD,465.0,DVB-S2,30000.0,5/6,4080 H,tp C12H,38-40,,,Quran TV (Saudi Arabia),https://www.lyngsat.com/tvchannels/sa/Quran-TV.html,False,Globecast,Ara,sa,
86,Alwatania TV,MPEG-2/SD,466.0,DVB-S2,30000.0,5/6,4080 H,tp C12H,38-40,,,Alwatania TV,https://www.lyngsat.com/tvchannels/ly/Alwatania-TV.html,False,Globecast,Ara,ly,
86,Alwatania TV,MPEG-2/SD,466.0,DVB-S2,30000.0,5/6,4080 H,tp C12H,38-40,,,Alwatania TV,https://www.lyngsat.com/tvchannels/ly/Alwatania-TV.html,False,Globecast,Ara,ly,
100,Qatar TV,MPEG-4/HD,101.0,DVB-S2,30000.0,5/6,4080 H,tp C12H,38-40,,,Qatar TV,https://www.lyngsat.com/tvchannels/qa/Qatar-TV.html,False,Globecast,Ara,qa,
